market_key,taker_pnl_gross,taker_pnl_net,taker_fees,maker_pnl_net,maker_fees,notional_settled,contracts_settled,n_days
KXWCGAME-26JUL04CANMAR,1040008.75,803195.51,236813.24,-1040008.75,0.0,9037964.25,19334409,5
KXNBAGAME-26APR27OKCPHX,-427152.42,-573299.69,146147.27,390410.85,36741.57,8320876.42,19290266,8
KXUFCFIGHT-26JUN14HOKLEW,-2330668.57,-2533058.18,202389.61,2330668.57,0.0,6286421.57,19261944,28
KXWCSCORE-26JUL06PORESP,-195138.54,-291196.15,96057.61,195138.54,0.0,3669774.54,19163075,3
KXPGAR1LEAD-THOC26,-478997.55,-530694.82,51697.27,478997.55,0.0,2076261.55,18967213,25
KXIPLGAME-26MAY201000MIKKR,-672642.1,-836070.38,163428.28,672642.1,0.0,8971644.1,18894563,9
KXMVESPORTSMULTIGAMEEXTENDED-S2026D31F793F2C2,-322283.14,-351946.77,29663.63,322283.14,0.0,1475021.14,18888751,9
KXMLBGAME-26JUN082205MILATH,1190264.62,964271.59,225993.03,-1247190.72,56926.1,9038425.38,18751440,5
KXNBASPREAD-26JUN13NYKSAS,-42205.98,-321257.4,279051.42,-27966.82,70172.8,9409014.98,18643539,4
KXIPLGAME-26APR25PBKSDC,1282979.59,1046857.88,236121.71,-1282979.59,0.0,8429750.41,18440591,9
KXNBAGAME-26APR18ATLNYK,-108666.87,-295398.43,186731.56,61802.15,46864.72,8426472.87,18382223,4
KXPGAR1LEAD-PGC26,-325237.25,-353133.78,27896.53,325237.25,0.0,1329612.25,18204693,30
KXATPMATCH-26MAY31MENRUB,469454.69,201981.3,267473.39,-536489.45,67034.76,9245693.31,18130606,3
KXWCGAME-26JUL06PORESP,-218796.3,-430026.55,211230.25,218796.3,0.0,8218534.3,18104164,5
KXIPLGAME-26MAY211000CSKGT,-210854.31,-376427.38,165573.07,210854.31,0.0,9685210.31,18104063,9
KXIPLGAME-26MAY04LSGMI,1697605.19,1474055.38,223549.81,-1697605.19,0.0,8344041.81,17914634,9
KXWCGAME-26JUN28RSACAN,-337142.62,-545431.39,208288.77,337142.62,0.0,8109027.62,17892604,4
KXWCSCORE-26JUL02PORCRO,674419.73,563068.03,111351.7,-674419.73,0.0,4883761.27,17885035,3
KXIPLGAME-26MAY191000LSGRR,981739.98,765420.28,216319.7,-981739.98,0.0,8429649.02,17793064,9
KXUCLGAME-26MAY06BMUPSG,-1859500.62,-2066523.64,207023.02,1807428.13,52072.49,6665745.62,17751740,17
KXNBASPREAD-26JUN10SASNYK,-288650.35,-542666.67,254016.32,224724.32,63926.03,8719986.35,17725741,3
KXMLBGAME-26JUN281920NYYBOS,-988370.06,-1217636.47,229266.41,930681.72,57688.34,8507917.06,17651265,4
KXWCSCORE-26JUN30MEXECU,-219835.47,-321058.48,101223.01,219835.47,0.0,3854916.47,17578012,4
KXIPLGAME-26APR25SRHRR,1744426.4,1542697.79,201728.61,-1744426.4,0.0,7871735.6,17577171,8
KXIPLGAME-26MAY17RRDC,1049012.58,840689.78,208322.8,-1049012.58,0.0,9083940.42,17573121,9
KXIPLGAME-26MAY231000PBKSLSG,1282823.93,1061592.11,221231.82,-1282823.93,0.0,9131963.07,17425359,9
KXIPLGAME-26APR18CSKSRH,939012.04,716281.24,222730.8,-939012.04,0.0,8408776.96,17401499,4
KXIPLGAME-26MAY240600RRMI,-104571.04,-327195.6,222624.56,104571.04,0.0,8912797.04,17369772,9
KXMVESPORTSMULTIGAMEEXTENDED-S202662D8992D288,-332906.66,-361176.1,28269.44,332906.66,0.0,933488.66,17241830,4
KXIPLGAME-26MAY15CSKLSG,-239510.62,-413147.05,173636.43,239510.62,0.0,8390552.62,17109191,8
KXNBASPREAD-26JUN05NYKSAS,-686971.29,-937783.49,250812.2,623934.24,63037.05,8517102.29,17108223,3
KXMVESPORTSMULTIGAMEEXTENDED-S202654ECBFE73F5,-234858.72,-264851.12,29992.39,234858.72,0.0,753863.72,17034177,11
KXATPMATCH-26JUN03AUGCOB,-979420.79,-1243337.94,263917.15,913286.06,66134.73,8773199.79,17023585,3
KXNHLGAME-26JUN04VGKCAR,723307.62,496020.67,227286.95,-780452.09,57144.47,8181291.38,16584252,6
KXWCGAME-26JUL02ESPAUT,-171448.01,-308977.18,137529.17,171448.01,0.0,6495309.01,16440418,5
KXIPLGAME-26MAY12SRHGT,-287401.83,-480153.66,192751.83,287401.83,0.0,7160601.83,16435014,9
KXIPLGAME-26MAY18SRHCSK,889571.98,671601.12,217970.86,-889571.98,0.0,8317407.02,16220725,9
KXNBASPREAD-26MAY25NYKCLE,2724085.22,2491304.7,232780.52,-2782554.77,58469.55,7770095.78,16217905,3
KXIPLGAME-26APR22RRLSG,-380161.41,-580968.59,200807.18,380161.41,0.0,7720960.41,16153790,8
KXNBASPREAD-26JUN03NYKSAS,-877025.96,-1118852.59,241826.63,816237.45,60788.51,8023142.96,16119631,5
KXIPLGAME-26MAY09GTRR,-824831.86,-1006201.93,181370.07,824831.86,0.0,7786113.86,15943573,9
KXWCGAME-26JUN25ECUGER,-5809936.06,-6052678.09,242742.03,5809936.06,0.0,8505588.06,15714277,58
KXMVESPORTSMULTIGAMEEXTENDED-S202637D6E1B4F28,-625001.7,-667001.82,42000.12,625001.7,0.0,625001.7,15625010,1
KXATPMATCH-26JUN02MENFON,518467.39,287016.98,231450.41,-576502.8,58035.41,7912733.61,15617646,3
KXNBASPREAD-26JUN08SASNYK,-135292.5,-362781.19,227488.69,78095.56,57196.94,7609097.5,15531095,4
KXIPLGAME-26MAY02MICSK,-636631.28,-815435.42,178804.14,636631.28,0.0,7783179.28,15411108,9
KXMLBGAME-26MAY251335TBBAL,-1343572.89,-1574603.83,231030.94,1285523.4,58049.49,7877345.89,15378773,4
KXATPMATCH-26MAY31RUUFON,-192206.32,-386036.67,193830.35,143571.73,48634.59,7481529.32,15366572,3
KXMLBGAME-26JUL272138HOULAA,1045828.68,900830.39,144998.29,-1082370.44,36541.76,6898562.32,15313816,5
KXMLBGAME-26JUL062210COLLAD,-328677.09,-507337.83,178660.74,283707.67,44969.42,7578971.09,15210194,5
KXIPLGAME-26APR24GTRCB,438199.46,277076.64,161122.82,-438199.46,0.0,7732819.54,15135802,8
KXUFCFIGHT-26MAY16ROUCAR,-1710171.58,-1863288.9,153117.32,1710171.58,0.0,4467801.58,15046150,19
KXMVESPORTSMULTIGAMEEXTENDED-S20266A072A23628,-1238606.47,-1427202.2,188595.73,1238606.47,0.0,5000364.47,14986999,6
KXMVESPORTSMULTIGAMEEXTENDED-S202635B739525C5,-389172.27,-427280.18,38107.91,389172.27,0.0,1566937.27,14757423,6
KXNBATOTAL-26MAY17CLEDET,1800977.39,1598151.05,202826.34,-1851904.2,50926.81,7242206.61,14645436,3
KXNBAGAME-26APR30NYKATL,427492.44,302257.04,125235.4,-458948.55,31456.11,6204431.56,14625508,4
KXNBAGAME-26APR23CLETOR,-707124.41,-907301.02,200176.61,656880.1,50244.31,6543479.41,14594463,9
KXIPLGAME-26MAY05CSKDC,-384634.85,-544730.72,160095.87,384634.85,0.0,7199580.85,14590179,9
KXNBASPREAD-26MAY24OKCSAS,390991.39,179566.58,211424.81,-444108.64,53117.25,7054116.61,14538506,3
KXNHLGAME-26JUN11VGKCAR,-928794.64,-1097484.26,168689.62,886364.8,42429.84,6300747.64,14538244,7
KXNBASERIES-26HOULALR1,1272604.43,1118120.39,154484.04,-1311484.31,38879.88,7017194.57,14448193,18
KXWCTOTAL-26JUL19ESPARG,-2096613.75,-2264554.19,167940.44,2096613.75,0.0,7002391.75,14412370,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026769CE3FA3F9,-711679.53,-760773.83,49094.3,711679.53,0.0,841790.53,14364804,4
KXODIMATCH-26JUL190600INDENG,-761306.58,-907408.13,146101.55,761306.58,0.0,6445824.58,14318463,4
KXNBASPREAD-26MAY19CLENYK,967286.21,763932.82,203353.39,-1018404.33,51118.12,7017322.79,14312517,3
KXWCGAME-26JUL03COLGHA,-200329.72,-317993.25,117663.53,200329.72,0.0,5723269.72,14284597,7
KXMLBGAME-26JUL241610COLMIL,-722250.31,-895264.04,173013.73,678716.16,43534.15,7775440.31,14262330,4
KXNHLGAME-26JUN09CARVGK,-420967.32,-628043.01,207075.69,368899.67,52067.65,6482162.32,14244764,11
KXNBASPREAD-26MAY28OKCSAS,1079728.2,873982.9,205745.3,-1131421.75,51693.55,6929042.8,14186397,3
KXMVESPORTSMULTIGAMEEXTENDED-S20266988CF83C2D,-501010.39,-534197.85,33187.46,501010.39,0.0,609213.39,14045144,5
KXWCBTTS-26JUL19ESPARG,-4186994.89,-4402549.57,215554.68,4186994.89,0.0,7543558.89,13971616,5
KXWCGAME-26JUN30CIVNOR,813338.06,641318.2,172019.86,-813338.06,0.0,6402077.94,13965837,5
KXATPMATCH-26MAY13JODDAR,-399295.53,-586268.0,186972.47,352390.81,46904.72,7054491.53,13953178,2
KXIPLGAME-26MAY17RCBPBKS,-601016.25,-746862.49,145846.24,601016.25,0.0,7167780.25,13894744,9
KXWCSPREAD-26JUN19BRAHTI,412465.97,249223.55,163242.42,-412465.97,0.0,6999187.03,13827389,13
KXWCGAME-26JUN30FRASWE,497054.61,394755.57,102299.04,-497054.61,0.0,7115944.39,13675998,5
KXWCGOAL-26JUL09FRAMAR-FRAKMBAPP10,1074420.97,909959.18,164461.79,-1074420.97,0.0,5164671.03,13667632,5
KXWCFINISHINGORDER-26,-1526784.81,-1675606.49,148821.68,1526784.81,0.0,4797273.81,13640444,7
KXIPLGAME-26MAY10LSGCSK,477248.22,335376.92,141871.3,-477248.22,0.0,6540543.78,13639030,9
KXNHLGAME-26JUN14CARVGK,-471136.71,-645955.37,174818.66,427190.91,43945.8,6821113.71,13638650,5
KXNBATOTAL-26MAY24OKCSAS,-2057555.03,-2251044.3,193489.27,2008950.55,48604.48,6997943.03,13613336,3
KXUFCFIGHT-26JUN14RUFCHA,-1572889.9,-1708451.8,135561.9,1572889.9,0.0,3848042.9,13488416,28
KXWCSPREAD-26JUN21TUNJPN,3630693.74,3454153.66,176540.08,-3630693.74,0.0,5922519.26,13396719,15
KXMLBHRDERBY-26,-1145017.72,-1260825.76,115808.04,1145017.72,0.0,2521844.72,13375332,4
KXMLBGAME-26JUN092140CINSD,-115039.99,-316282.92,201242.93,64496.66,50543.33,6621060.99,13264784,5
KXNBASPREAD-26MAY26SASOKC,-684172.65,-875639.49,191466.84,636051.95,48120.7,6602625.65,13259017,3
KXFOWOMEN-26,-314145.07,-430585.41,116440.34,284875.87,29269.2,5661659.07,13154922,53
KXATPMATCH-26JUL04TIABUB,-392995.06,-577370.32,184375.26,346723.91,46271.15,6620167.06,13139486,3
KXMLBGAME-26JUL271910CLECIN,-929282.39,-1110586.45,181304.06,883671.0,45611.39,6584642.39,13128553,5
KXTRUMPUFC-26JUL,-283684.88,-309808.87,26123.99,283684.88,0.0,2316867.88,13088843,65
KXUFCFIGHT-26JUL18DUUSM,-361946.31,-512291.4,150345.09,361946.31,0.0,6119370.31,13081365,7
KXWCADVANCE-26JUL14FRAESP,-4906946.5,-5127249.19,220302.69,4906946.5,0.0,7357640.5,13049651,4
KXMLBGAME-26JUN242145ATHSF,-384133.49,-585980.69,201847.2,333462.34,50671.15,6224523.49,13005431,4
KXWCADVANCE-26JUL05BRANOR,-724240.15,-918626.17,194386.02,724240.15,0.0,6745387.15,12978855,6
KXUCLGAME-26APR15BMURMA,-701236.6,-846954.25,145717.65,664550.14,36686.46,5101901.6,12971893,1
KXMVESPORTSMULTIGAMEEXTENDED-S202643DAF31BC92,-479666.87,-516790.36,37123.49,479666.87,0.0,1258229.87,12950114,4
KXATPMATCH-26MAY30FARTIA,1038005.74,875622.24,162383.5,-1078743.58,40737.84,6214874.26,12937016,3
KXMVESPORTSMULTIGAMEEXTENDED-S20268F6D424C167,-1523852.23,-1675895.36,152043.13,1523852.23,0.0,4618624.23,12916619,5
KXWCSCORE-26JUL04CANMAR,-809706.19,-903692.04,93985.85,809706.19,0.0,3806633.19,12893056,3
KXMLBGAME-26JUN012138COLLAA,-323022.71,-464460.45,141437.74,287457.59,35565.12,6351207.71,12873039,5
KXIPLGAME-26APR23CSKMI,-710691.31,-867299.91,156608.6,710691.31,0.0,5768637.31,12784354,8
KXNBASPREAD-26MAY20SASOKC,-348959.1,-539488.49,190529.39,301069.93,47889.17,6340841.1,12777506,3
KXMLBGAME-26JUL032145MILAZ,745908.44,574328.23,171580.21,-789071.22,43162.78,6371481.56,12748726,5
KXMVESPORTSMULTIGAMEEXTENDED-S20265428A570682,-1664986.37,-1765309.12,100322.75,1664986.37,0.0,2880410.37,12716145,8
KXIPLGAME-26MAY08KKRDC,-314668.77,-440496.55,125827.78,314668.77,0.0,6364853.77,12605223,8
KXWCGOAL-26JUL03ARGCPV-ARGLMESSI10,-677903.46,-841906.97,164003.51,677903.46,0.0,5896185.46,12604204,6
KXNBATOTAL-26MAY18SASOKC,678814.85,516124.31,162690.54,-719716.97,40902.12,6162571.15,12588160,3
KXWCTOTAL-26JUL07ARGEGY,420337.12,288348.17,131988.95,-420337.12,0.0,6547207.88,12561064,5
KXIPLGAME-26APR19LSGPBKS,-240042.83,-345070.83,105028.0,240042.83,0.0,5445823.83,12527386,5
KXNBASPREAD-26MAY22OKCSAS,-958980.14,-1144909.15,185929.01,912261.04,46719.1,6212643.14,12494749,3
KXWCTOTAL-26JUL04PARFRA,-1212971.01,-1364969.03,151998.02,1212971.01,0.0,7288509.01,12444528,5
KXWCTOTAL-26JUL09FRAMAR,-349837.2,-500258.63,150421.43,349837.2,0.0,6413619.2,12400311,6
KXUCLGAME-26APR29ATMARS,-1708918.8,-1872728.17,163809.37,1667706.34,41212.46,4923916.8,12381409,15
KXNBATOTAL-26MAY30SASOKC,479345.86,304452.91,174892.95,-523303.27,43957.41,6473018.14,12350958,3
KXWCGAME-26JUL02SUIDZA,783285.1,656875.64,126409.46,-783285.1,0.0,5907586.9,12316426,6
KXUFCFIGHT-26MAY09VANTAI,1026355.92,872290.21,154065.71,-1026355.92,0.0,5399763.08,12253989,7
KXNBASPREAD-26MAY17CLEDET,-866647.09,-1042088.51,175441.42,822592.28,44054.81,6024388.09,12186693,3
KXMLBGAME-26JUL292140BOSATH,1291237.57,1110760.42,180477.15,-1336583.73,45346.16,6172708.43,12185045,4
KXIPLGAME-26APR19RRKKR,-220237.71,-381263.95,161026.24,220237.71,0.0,6016337.71,12150870,5
KXNBATOTAL-26MAY28OKCSAS,-1164425.48,-1332658.95,168233.47,1122148.91,42276.57,6183466.48,12086696,3
KXUFCFIGHT-26JUL11MCGHOL,-1747911.1,-1937249.94,189338.84,1747911.1,0.0,5260444.1,12054703,54
KXNBASERIES-26LALOKCR2,-296799.63,-335254.77,38455.14,287098.07,9701.56,3453609.63,11985372,11
KXWTAMATCH-26JUL09MUCGAU,-981246.96,-1170620.0,189373.04,933704.52,47542.44,5895537.96,11958570,3
KXMLBGAME-26JUN232140ATLSD,-261272.71,-442973.12,181700.41,215637.52,45635.19,5556012.71,11923192,5
KXMLBGAME-26JUN181840NYMPHI,-437696.92,-594530.06,156833.14,398328.64,39368.28,5962913.92,11844350,4
KXMLBGAME-26MAY101605PITSF,-812707.7,-981587.27,168879.57,770308.16,42399.54,6083664.7,11801701,4
KXWCSPREAD-26JUL04PARFRA,-2320726.39,-2493324.83,172598.44,2320726.39,0.0,6381632.39,11745196,5
KXMVESPORTSMULTIGAMEEXTENDED-S202696CA14F25F8,-501699.68,-572355.45,70655.78,501699.68,0.0,2261966.68,11745030,11
KXNBASPREAD-26MAY21CLENYK,915853.93,748130.26,167723.67,-957995.56,42141.63,5686108.07,11529365,3
KXIPLGAME-26APR20MIGT,510137.79,372659.49,137478.3,-510137.79,0.0,5791680.21,11506140,6
KXWCSCORE-26JUL01BELSEN,-447612.45,-522771.97,75159.52,447612.45,0.0,2875305.45,11492535,3
KXWCTOTAL-26JUL06USABEL,-303111.33,-437165.0,134053.67,303111.33,0.0,6160435.33,11448961,5
KXUFCFIGHT-26JUN14OMAZAH,-394268.15,-510669.97,116401.82,394268.15,0.0,4719798.15,11399151,28
KXWCSPREAD-26JUN20GERCIV,-1654253.44,-1779267.37,125013.93,1654253.44,0.0,4808608.44,11334876,14
KXNBASPREAD-26MAY18SASOKC,461962.88,299787.46,162175.42,-502763.98,40801.1,5610372.12,11285193,3
KXUCLGAME-26MAY05ARSATM,-565329.05,-676753.87,111424.82,537272.31,28056.74,3806945.05,11280760,17
KXPGAR1LEAD-THCCBN26,-419732.15,-472977.97,53245.82,419732.15,0.0,2027345.15,11269605,5
KXMVESPORTSMULTIGAMEEXTENDED-S202683E17BC4718,-237161.88,-259603.62,22441.74,237161.88,0.0,950394.88,11215360,4
KXATPMATCH-26MAY30BERCOM,-334456.41,-496800.17,162343.76,293718.91,40737.5,5291419.41,11207311,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026E973D9532E2,1187627.78,1132436.74,55191.05,-1187627.78,0.0,1797343.22,11186180,6
KXWCSPREAD-26JUN23PORUZB,1373357.31,1239501.1,133856.21,-1373357.31,0.0,5642504.69,11147809,19
KXITFWMATCH-26JUL14BARREA,-207552.9,-357654.59,150101.69,207552.9,0.0,5477308.9,11086051,1
KXWCGOAL-26JUL07ARGEGY-ARGLMESSI10,1360260.7,1220859.66,139401.04,-1360260.7,0.0,4952453.3,11038255,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026EBB0EDB9A11,-1743875.15,-1862803.63,118928.48,1743875.15,0.0,3182127.15,10984127,11
KXODIMATCH-26JUL160800INDENG,-553060.92,-682738.26,129677.34,553060.92,0.0,5275911.92,10910498,4
KXNBASPREAD-26MAY07LALOKC,389538.17,233501.93,156036.24,-428741.43,39203.26,5545976.83,10907406,3
KXIPLGAME-26MAY03KKRSRH,-739792.65,-849165.36,109372.71,739792.65,0.0,5366630.65,10882938,9
KXMVESPORTSMULTIGAMEEXTENDED-S20265F0BA31F5D6,-534493.58,-573918.85,39425.28,534493.58,0.0,1151060.58,10869826,8
KXWCMATCHUP-26FIN,-311199.4,-406109.53,94910.12,311199.4,0.0,2920861.4,10801034,17
KXNBATOTAL-26JUN03NYKSAS,-1487715.01,-1648668.81,160953.8,1447257.23,40457.78,5586004.01,10790231,5
KXMLBGAME-26MAY292210AZSEA,-396186.21,-541828.22,145642.01,359569.13,36617.08,5078316.21,10789668,5
KXWCMENTION-MENWORLDCUP,-333856.75,-429059.64,95202.89,333856.75,0.0,3700371.75,10772736,12
KXWCGAME-26JUN22ARGAUT,3023896.44,2859947.3,163949.14,-3023896.44,0.0,6609052.56,10709881,50
KXATPMATCH-26MAY29MICJOD,-153548.42,-284255.08,130706.66,120735.76,32812.66,5183482.42,10697331,3
KXMLBGAME-26JUN011840DETTB,-1118786.38,-1230752.21,111965.83,1090630.46,28155.92,5330804.38,10690871,4
KXNBASPREAD-26MAY23NYKCLE,445202.55,290981.91,154220.64,-483970.06,38767.51,5304527.45,10678571,3
KXMLBGAME-26JUL291940NYYCWS,-318603.96,-461915.17,143311.21,282565.74,36038.22,5157697.96,10676918,4
KXMLBGAME-26MAY281610ATLBOS,1045744.84,904243.12,141501.72,-1081281.53,35536.69,5247169.16,10652505,4
KXNBASPREAD-26MAY10SASMIN,-591904.66,-751640.87,159736.21,551782.87,40121.79,5404875.66,10650241,2
KXNBAGAME-26APR18TORCLE,-188994.77,-287144.89,98150.12,164345.85,24648.92,4957970.77,10559989,4
KXNBASERIES-26MINSASR2,-306953.59,-407834.15,100880.56,281578.44,25375.15,4398887.59,10545370,16
KXWCGOAL-26JUL18FRAENG-FRAKMBAPP10,3139225.26,3020503.69,118721.57,-3139225.26,0.0,3643999.74,10504752,4
KXWCSCORE-26JUL03AUSEGY,-205942.01,-273899.41,67957.4,205942.01,0.0,2604766.01,10491484,3
KXWCADVANCE-26JUN29NEDMAR,-996987.37,-1174397.83,177410.46,996987.37,0.0,5438274.37,10476946,4
KXNBASPREAD-26APR19PORSAS,1356100.36,1199076.39,157023.97,-1395504.01,39403.65,5336993.64,10467325,2
KXMLBGAME-26MAY192140LADSD,965184.36,811826.41,153357.95,-1003713.34,38528.98,4902436.64,10453816,5
KXNHLGAME-26APR26EDMANA,912024.19,774900.25,137123.94,-946457.96,34433.77,4514856.81,10453011,11
KXWCGAME-26JUL05MEXENG,-2052839.58,-2214104.38,161264.8,2052839.58,0.0,3736368.58,10384328,5
KXMLBGAME-26MAY212138ATHLAA,1010563.62,857660.43,152903.19,-1048984.1,38420.48,4824906.38,10379430,5
KXMLBGAME-26MAY022138NYMLAA,-618545.53,-755340.2,136794.67,584193.27,34352.26,4791330.53,10364537,5
KXATPMATCH-26MAY30ARNCOL,-253817.44,-402794.26,148976.82,216455.32,37362.12,5267200.44,10321415,3
KXMLBGAME-26JUN082138HOULAA,952947.09,801147.93,151799.16,-991094.39,38147.3,4998924.91,10319355,5
KXNBASPREAD-26MAY15SASMIN,526208.35,376971.27,149237.08,-563698.16,37489.81,5081091.65,10298065,4
KXWTA-26ROME,-355908.7,-501661.43,145752.73,355908.7,0.0,5133291.7,10295305,11
KXWCSCORE-26JUL01ENGCOD,246027.68,172672.89,73354.79,-246027.68,0.0,2849331.32,10235676,3
KXNBATOTAL-26JUN13NYKSAS,-977610.88,-1114410.69,136799.81,943120.03,34490.85,5181486.88,10227925,4
KXMLBGAME-26JUL052130BOSLAA,388250.8,277830.21,110420.59,-416037.93,27787.13,5139577.2,10202884,5
KXMLBGAME-26MAY191610ATLMIA,1201700.95,1058387.24,143313.71,-1237688.96,35988.01,4904536.05,10196354,4
KXNBASPREAD-26MAY11OKCLAL,-1273188.07,-1422446.01,149257.94,1235693.37,37494.7,5103042.07,10172104,3
KXMLBGAME-26MAY302210PHILAD,-574379.11,-714296.03,139916.92,539219.78,35159.33,4983319.11,10166763,5
KXMLBGAME-26JUL291545MILSF,-559140.82,-674125.74,114984.92,530238.09,28902.73,4297139.82,10156356,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026198327759D9,848866.74,829955.97,18910.77,-848866.74,0.0,875677.26,10138781,6
KXNBATOTAL-26MAY21CLENYK,-1101550.34,-1242219.6,140669.26,1066202.72,35347.62,5230663.34,10113211,3
KXWCTOTAL-26JUN18MEXKOR,-1453183.87,-1580628.97,127445.1,1453183.87,0.0,5278562.87,10110472,14
KXWCROUND-26FINAL,-251278.04,-361178.61,109900.57,251278.04,0.0,3805201.04,10100457,92
KXMLBGAME-26JUL302140BOSATH,1044658.66,901942.69,142715.97,-1080528.28,35869.62,5025487.34,10069047,5
KXIPLGAME-26APR16PBKSMI,374301.57,236512.72,137788.85,-374301.57,0.0,4891126.43,10040169,2
KXMLBGAME-26JUL061915NYMATL,-617533.75,-734699.41,117165.66,588013.47,29520.28,4727895.75,10024747,4
KXNBASPREAD-26MAY03TORCLE,-163239.28,-308306.65,145067.37,126785.72,36453.56,5148049.28,10015915,3
KXWCTOTAL-26JUL03ARGCPV,-922466.41,-1041732.71,119266.3,922466.41,0.0,5421744.41,9972931,7
KXWCGAME-26JUL15ENGARG,549010.88,392603.22,156407.66,-549010.88,0.0,3871211.12,9967815,4
KXIPLGAME-26APR18DCRCB,-404039.73,-553080.69,149040.96,404039.73,0.0,5050687.73,9893112,4
KXMLBGAME-26MAY221420HOUCHC,-299295.38,-424813.16,125517.78,267763.08,31532.3,4899435.38,9890119,4
KXNBATOTAL-26MAY22OKCSAS,472984.61,334505.06,138479.55,-507779.97,34795.36,4960573.39,9881422,3
KXLAMAYORMATCHUP-26JUN,-1663605.41,-1753637.77,90032.36,1663605.41,0.0,3655144.41,9875726,55
KXNBASUMMERGAME-26JUL19GSWMEM,437446.86,319788.7,117658.16,-437446.86,0.0,4698391.14,9874306,1
KXMLBGAME-26JUL301910PITCIN,-1253685.51,-1408509.41,154823.9,1214819.43,38866.08,4822536.51,9855940,4
KXNBATOTAL-26MAY06MINSAS,-182700.79,-317571.24,134870.45,148845.98,33854.81,4828264.79,9852837,3
KXNBATOTAL-26MAY19CLENYK,428985.13,296701.87,132283.26,-462255.61,33270.48,4886161.87,9825183,3
KXMLBGAME-26JUL161910NYMPHI,-598611.91,-728627.24,130015.33,565899.94,32711.97,5078748.91,9782710,4
KXWCSPREAD-26JUN15ESPCPV,-2246982.13,-2385607.64,138625.51,2246982.13,0.0,4962633.13,9769381,12
KXATPMATCH-26MAY27NAVMEN,-152993.02,-299796.81,146803.79,116097.16,36895.86,4885407.02,9719682,3
KXMLBGAME-26JUN141607TBLAA,767729.16,646693.81,121035.35,-798117.75,30388.59,4721891.84,9718396,4
KXWCSPREAD-26JUN23ENGGHA,-2059692.33,-2186800.74,127108.41,2059692.33,0.0,5043837.33,9665790,19
KXEPLGAME-26MAY04EVEMCI,-1890841.4,-1990085.44,99244.04,1865864.97,24976.43,5063276.4,9645160,18
KXMLBGAME-26MAY302205NYYATH,-1305927.69,-1428881.9,122954.21,1275040.08,30887.61,4731916.69,9629512,4
KXATPMATCH-26JUL04BERFER,-335486.79,-449341.92,113855.13,306913.85,28572.94,5080621.79,9623341,3
KXUSAIRANAGREEMENT-27,-288040.5,-363829.96,75789.46,288040.5,0.0,4172605.5,9579962,78
KXWCTOTAL-26JUL01BELSEN,-232385.32,-346122.59,113737.27,232385.32,0.0,5312634.32,9572640,5
KXNBATOTAL-26MAY20SASOKC,842765.63,713597.86,129167.77,-875211.76,32446.13,4798387.37,9532193,3
KXWCSPREAD-26JUN22NORSEN,-684001.94,-790927.39,106925.45,684001.94,0.0,3876525.94,9523163,15
KXWCSPREAD-26JUN27JORARG,-870428.41,-993197.94,122769.53,870428.41,0.0,4928495.41,9505886,21
KXNBASPREAD-26MAY06MINSAS,-225514.9,-360060.53,134545.63,191724.33,33790.57,4712919.9,9485282,3
KXNBASPREAD-26APR26LALHOU,-891326.99,-1027297.31,135970.32,857187.35,34139.64,4754996.99,9446680,3
KXMLBGAME-26JUL211840LADPHI,850985.23,720189.4,130795.83,-883912.53,32927.3,4237775.77,9415321,4
KXMLBGAME-26JUL301910MIANYM,-587182.45,-719605.95,132423.5,553933.66,33248.79,4595754.45,9402313,4
KXNBASPREAD-26MAY02PHIBOS,468468.37,330009.04,138459.33,-503261.26,34792.89,4589300.63,9389818,2
KXNBATOTAL-26JUN10SASNYK,-345215.86,-474053.2,128837.34,312785.91,32429.95,4842540.86,9347478,3
KXMVESPORTSMULTIGAMEEXTENDED-S20265EB52C2B48C,-840160.53,-907505.61,67345.08,840160.53,0.0,1891083.53,9339860,7
KXMLBGAME-26JUL272140BOSATH,624258.45,510856.87,113401.58,-652763.2,28504.75,4892026.55,9334195,5
KXMVESPORTSMULTIGAMEEXTENDED-S20267EC42CBA08F,-1283321.03,-1404388.79,121067.76,1283321.03,0.0,3058983.03,9322762,5
KXATPMATCH-26JUL06DIMFER,-271072.02,-395645.27,124573.25,239766.92,31305.1,4810539.02,9319596,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026AF27C2208E1,402000.5,391491.01,10509.48,-402000.5,0.0,619640.5,9310333,6
KXMLBGAME-26JUL301210TEXTB,676406.22,545745.82,130660.4,-709216.06,32809.84,4790116.78,9269010,4
KXVOTEPRIMARY-MAYORLA26SPRA,-228749.16,-268014.1,39264.94,228749.16,0.0,3062779.16,9235965,45
KXMVESPORTSMULTIGAMEEXTENDED-S20269AF0298A411,1110732.31,1034844.27,75888.04,-1110732.31,0.0,2177983.69,9195969,6
KXWTAMATCH-26APR28SABBAP,-216475.69,-321908.36,105432.67,190001.15,26474.54,4583007.69,9185323,2
KXATPMATCH-26MAY29KHADEJ,-207874.23,-325041.08,117166.85,178472.32,29401.91,4658862.23,9158807,3
