date,report_ticker,kind,contracts
2026-07-11,KXAKSENGOVCOMBO,pending,4995
2026-07-11,KXBALANCEPOWERCOMBO,pending,26153
2026-07-11,KXBLUETSUNAMICOMBO,pending,182
2026-07-11,KXBLUEWAVECOMBO,pending,194
2026-07-11,KXCPICOMBO,pending,107
2026-07-11,KXDEMSENATEPRIMARYCOMBO,pending,147
2026-07-11,KXEMPLOYMENTCOMBO,pending,3
2026-07-11,KXFEDCOMBO,pending,512
2026-07-11,KXGASENGOVCOMBO,pending,294
2026-07-11,KXIASENGOVCOMBO,pending,7679
2026-07-11,KXLEGISLATIVECOMBO,pending,1047
2026-07-11,KXMESENGOVCOMBO,pending,2829
2026-07-11,KXMETXCOMBO,pending,214
2026-07-11,KXMISENGOVCOMBO,pending,8946
2026-07-11,KXMLBAWARDCOMBO,pending,3621
2026-07-11,KXMNSENGOVCOMBO,pending,29
2026-07-11,KXMVECROSSCATEGORY,correlated,42139205
2026-07-11,KXMVECROSSCATEGORY,independent,73688155
2026-07-11,KXMVESPORTSMULTIGAMEEXTENDED,correlated,332675124
2026-07-11,KXMVESPORTSMULTIGAMEEXTENDED,independent,401116660
2026-07-11,KXNHSENGOVCOMBO,pending,2903
2026-07-11,KXTRUMPBEARCASECOMBO,pending,817
2026-07-11,KXTRUMPBULLCASECOMBO,pending,2434
2026-07-11,KXWCAWARDCOMBO,pending,595
2026-07-11,KXWCGOALCOMBO,pending,1232
2026-07-11,KXWCPREPACK,pending,2329723
2026-07-12,KXBALANCEPOWERCOMBO,pending,60505
2026-07-12,KXBLUETSUNAMICOMBO,pending,71
2026-07-12,KXBLUEWAVECOMBO,pending,259
2026-07-12,KXCPICOMBO,pending,110
2026-07-12,KXDEMSENATEPRIMARYCOMBO,pending,1
2026-07-12,KXFEDCOMBO,pending,1
2026-07-12,KXGASENGOVCOMBO,pending,350
2026-07-12,KXIASENGOVCOMBO,pending,1178
2026-07-12,KXLEGISLATIVECOMBO,pending,470
2026-07-12,KXMETXCOMBO,pending,619
2026-07-12,KXMISENGOVCOMBO,pending,1499
2026-07-12,KXMNSENGOVCOMBO,pending,51
2026-07-12,KXMVECROSSCATEGORY,correlated,11675303
2026-07-12,KXMVECROSSCATEGORY,independent,27558322
2026-07-12,KXMVESPORTSMULTIGAMEEXTENDED,correlated,95714493
2026-07-12,KXMVESPORTSMULTIGAMEEXTENDED,independent,177137473
2026-07-12,KXNHSENGOVCOMBO,pending,36
2026-07-12,KXTRUMPBEARCASECOMBO,pending,3201
2026-07-12,KXTRUMPBULLCASECOMBO,pending,2277
2026-07-12,KXWCAWARDCOMBO,pending,786
2026-07-12,KXWCGOALCOMBO,pending,507
2026-07-12,KXWCPREPACK,pending,5017
2026-07-13,KXBALANCEPOWERCOMBO,pending,19740
2026-07-13,KXBLUETSUNAMICOMBO,pending,78
2026-07-13,KXBLUEWAVECOMBO,pending,1217
2026-07-13,KXCPICOMBO,pending,1025
2026-07-13,KXFEDCOMBO,pending,3536
2026-07-13,KXIASENGOVCOMBO,pending,82
2026-07-13,KXLEGISLATIVECOMBO,pending,220
2026-07-13,KXMETXCOMBO,pending,1
2026-07-13,KXMISENGOVCOMBO,pending,892
2026-07-13,KXMLBAWARDCOMBO,pending,426
2026-07-13,KXMVECROSSCATEGORY,correlated,10411440
2026-07-13,KXMVECROSSCATEGORY,independent,7836128
2026-07-13,KXMVESPORTSMULTIGAMEEXTENDED,correlated,94497527
2026-07-13,KXMVESPORTSMULTIGAMEEXTENDED,independent,41932296
2026-07-13,KXNHSENGOVCOMBO,pending,850
2026-07-13,KXTRUMPBEARCASECOMBO,pending,738
2026-07-13,KXTRUMPBULLCASECOMBO,pending,129
2026-07-13,KXWCAWARDCOMBO,pending,679
2026-07-13,KXWCGOALCOMBO,pending,500
2026-07-14,KXAKSENGOVCOMBO,pending,1
2026-07-14,KXBALANCEPOWERCOMBO,pending,55751
2026-07-14,KXBLUETSUNAMICOMBO,pending,68
2026-07-14,KXBLUEWAVECOMBO,pending,1116
2026-07-14,KXCPICOMBO,pending,1117
2026-07-14,KXDEMSENATEPRIMARYCOMBO,pending,122
2026-07-14,KXFEDCOMBO,pending,2948
2026-07-14,KXIASENGOVCOMBO,pending,47
2026-07-14,KXLEGISLATIVECOMBO,pending,1646
2026-07-14,KXMETXCOMBO,pending,785
2026-07-14,KXMISENGOVCOMBO,pending,52
2026-07-14,KXMLBAWARDCOMBO,pending,117
2026-07-14,KXMVECROSSCATEGORY,correlated,31017651
2026-07-14,KXMVECROSSCATEGORY,independent,11730203
2026-07-14,KXMVESPORTSMULTIGAMEEXTENDED,correlated,262807784
2026-07-14,KXMVESPORTSMULTIGAMEEXTENDED,independent,64521529
2026-07-14,KXNHSENGOVCOMBO,pending,300
2026-07-14,KXTRUMPBEARCASECOMBO,pending,524
2026-07-14,KXTRUMPBULLCASECOMBO,pending,308
2026-07-14,KXWCAWARDCOMBO,pending,5585
2026-07-14,KXWCGOALCOMBO,pending,2658
2026-07-15,KXBALANCEPOWERCOMBO,pending,27707
2026-07-15,KXBLUETSUNAMICOMBO,pending,25
2026-07-15,KXBLUEWAVECOMBO,pending,2244
2026-07-15,KXCPICOMBO,pending,900
2026-07-15,KXEMPLOYMENTCOMBO,pending,60
2026-07-15,KXFEDCOMBO,pending,1773
2026-07-15,KXIASENGOVCOMBO,pending,297
2026-07-15,KXKSSENGOVCOMBO,pending,5
2026-07-15,KXLEGISLATIVECOMBO,pending,9
2026-07-15,KXMETXCOMBO,pending,131
2026-07-15,KXMVECROSSCATEGORY,correlated,29710899
2026-07-15,KXMVECROSSCATEGORY,independent,9860827
2026-07-15,KXMVESPORTSMULTIGAMEEXTENDED,correlated,223235840
2026-07-15,KXMVESPORTSMULTIGAMEEXTENDED,independent,59041724
2026-07-15,KXOHSENGOVCOMBO,pending,8
2026-07-15,KXTRUMPBEARCASECOMBO,pending,52
2026-07-15,KXTRUMPBULLCASECOMBO,pending,111
2026-07-15,KXWCAWARDCOMBO,pending,9979
2026-07-15,KXWCGOALCOMBO,pending,1570
2026-07-16,KXAKSENGOVCOMBO,pending,2291
2026-07-16,KXBALANCEPOWERCOMBO,pending,105595
2026-07-16,KXBLUETSUNAMICOMBO,pending,751
2026-07-16,KXBLUEWAVECOMBO,pending,7169
2026-07-16,KXCPICOMBO,pending,5303
2026-07-16,KXDEMSENATEPRIMARYCOMBO,pending,363
2026-07-16,KXFEDCOMBO,pending,1882
2026-07-16,KXGASENGOVCOMBO,pending,55
2026-07-16,KXKSSENGOVCOMBO,pending,5
2026-07-16,KXMESENGOVCOMBO,pending,1861
2026-07-16,KXMETXCOMBO,pending,16
2026-07-16,KXMLBAWARDCOMBO,pending,96
2026-07-16,KXMVECROSSCATEGORY,correlated,9614540
2026-07-16,KXMVECROSSCATEGORY,independent,9934789
2026-07-16,KXMVESPORTSMULTIGAMEEXTENDED,correlated,77936101
2026-07-16,KXMVESPORTSMULTIGAMEEXTENDED,independent,75481462
2026-07-16,KXNHSENGOVCOMBO,pending,15
2026-07-16,KXTRUMPBEARCASECOMBO,pending,5214
2026-07-16,KXTRUMPBULLCASECOMBO,pending,104
2026-07-16,KXWCAWARDCOMBO,pending,2705
2026-07-16,KXWCGOALCOMBO,pending,124
2026-07-17,KXBALANCEPOWERCOMBO,pending,6978
2026-07-17,KXBLUETSUNAMICOMBO,pending,229
2026-07-17,KXBLUEWAVECOMBO,pending,3311
2026-07-17,KXCPICOMBO,pending,32995
2026-07-17,KXDEMSENATEPRIMARYCOMBO,pending,29
2026-07-17,KXEMPLOYMENTCOMBO,pending,5
2026-07-17,KXFEDCOMBO,pending,3359
2026-07-17,KXIASENGOVCOMBO,pending,79
2026-07-17,KXMETXCOMBO,pending,6341
2026-07-17,KXMVECROSSCATEGORY,correlated,16041573
2026-07-17,KXMVECROSSCATEGORY,independent,33659284
2026-07-17,KXMVESPORTSMULTIGAMEEXTENDED,correlated,147124919
2026-07-17,KXMVESPORTSMULTIGAMEEXTENDED,independent,223884398
2026-07-17,KXOHSENGOVCOMBO,pending,198
2026-07-17,KXTRUMPBEARCASECOMBO,pending,80
2026-07-17,KXTRUMPBULLCASECOMBO,pending,17
2026-07-17,KXWCAWARDCOMBO,pending,7672
2026-07-17,KXWCGOALCOMBO,pending,112
2026-07-18,KXBALANCEPOWERCOMBO,pending,14710
2026-07-18,KXBLUETSUNAMICOMBO,pending,1241
2026-07-18,KXBLUEWAVECOMBO,pending,2308
2026-07-18,KXCPICOMBO,pending,12990
2026-07-18,KXDEMSENATEPRIMARYCOMBO,pending,8
2026-07-18,KXEMPLOYMENTCOMBO,pending,6
2026-07-18,KXFEDCOMBO,pending,266
2026-07-18,KXGASENGOVCOMBO,pending,8
2026-07-18,KXIASENGOVCOMBO,pending,446
2026-07-18,KXLEAVEHOUSECOMBO,pending,1
2026-07-18,KXLEGISLATIVECOMBO,pending,1
2026-07-18,KXMESENGOVCOMBO,pending,16
2026-07-18,KXMETXCOMBO,pending,1112
2026-07-18,KXMLBAWARDCOMBO,pending,375
2026-07-18,KXMNSENGOVCOMBO,pending,66
2026-07-18,KXMVECROSSCATEGORY,correlated,40229664
2026-07-18,KXMVECROSSCATEGORY,independent,39373862
2026-07-18,KXMVESPORTSMULTIGAMEEXTENDED,correlated,332771454
2026-07-18,KXMVESPORTSMULTIGAMEEXTENDED,independent,276339111
2026-07-18,KXTRUMPBEARCASECOMBO,pending,105
2026-07-18,KXTRUMPBULLCASECOMBO,pending,143
2026-07-18,KXWCAWARDCOMBO,pending,59835
2026-07-18,KXWCGOALCOMBO,pending,4796
2026-07-19,KXBALANCEPOWERCOMBO,pending,18909
2026-07-19,KXBLUETSUNAMICOMBO,pending,521
2026-07-19,KXBLUEWAVECOMBO,pending,1086
2026-07-19,KXCPICOMBO,pending,13254
2026-07-19,KXDEMSENATEPRIMARYCOMBO,pending,347
2026-07-19,KXEMPLOYMENTCOMBO,pending,10
2026-07-19,KXFEDCOMBO,pending,115
2026-07-19,KXGASENGOVCOMBO,pending,578
2026-07-19,KXIASENGOVCOMBO,pending,154
2026-07-19,KXMESENGOVCOMBO,pending,200
2026-07-19,KXMETXCOMBO,pending,144
2026-07-19,KXMLBAWARDCOMBO,pending,1765
2026-07-19,KXMVECROSSCATEGORY,correlated,45186089
2026-07-19,KXMVECROSSCATEGORY,independent,27191298
2026-07-19,KXMVESPORTSMULTIGAMEEXTENDED,correlated,386719886
2026-07-19,KXMVESPORTSMULTIGAMEEXTENDED,independent,216492450
2026-07-19,KXNHSENGOVCOMBO,pending,1
2026-07-19,KXOHSENGOVCOMBO,pending,67
2026-07-19,KXTRUMPBEARCASECOMBO,pending,1169
2026-07-19,KXTRUMPBULLCASECOMBO,pending,2130
2026-07-19,KXWCAWARDCOMBO,pending,230095
2026-07-19,KXWCGOALCOMBO,pending,67749
2026-07-20,KXAKSENGOVCOMBO,pending,519
2026-07-20,KXBALANCEPOWERCOMBO,pending,64182
2026-07-20,KXBLUETSUNAMICOMBO,pending,2658
2026-07-20,KXBLUEWAVECOMBO,pending,3731
2026-07-20,KXCPICOMBO,pending,584
2026-07-20,KXDEMSENATEPRIMARYCOMBO,pending,280
2026-07-20,KXFEDCOMBO,pending,609
2026-07-20,KXGASENGOVCOMBO,pending,4021
2026-07-20,KXIASENGOVCOMBO,pending,18
2026-07-20,KXKSSENGOVCOMBO,pending,10
2026-07-20,KXMESENGOVCOMBO,pending,353
2026-07-20,KXMETXCOMBO,pending,33086
2026-07-20,KXMISENGOVCOMBO,pending,1978
2026-07-20,KXMLBAWARDCOMBO,pending,329
2026-07-20,KXMNSENGOVCOMBO,pending,2
2026-07-20,KXMVECROSSCATEGORY,correlated,6401590
2026-07-20,KXMVECROSSCATEGORY,independent,31907705
2026-07-20,KXMVESPORTSMULTIGAMEEXTENDED,correlated,62200753
2026-07-20,KXMVESPORTSMULTIGAMEEXTENDED,independent,271969366
2026-07-20,KXOHSENGOVCOMBO,pending,3
2026-07-20,KXTRUMPBEARCASECOMBO,pending,87
2026-07-20,KXTRUMPBULLCASECOMBO,pending,466
2026-07-21,KXBALANCEPOWERCOMBO,pending,13812
2026-07-21,KXBLUETSUNAMICOMBO,pending,205
2026-07-21,KXBLUEWAVECOMBO,pending,472
2026-07-21,KXCPICOMBO,pending,510
2026-07-21,KXDEMSENATEPRIMARYCOMBO,pending,4
2026-07-21,KXFEDCOMBO,pending,4560
2026-07-21,KXGASENGOVCOMBO,pending,308
2026-07-21,KXIASENGOVCOMBO,pending,23
2026-07-21,KXKSSENGOVCOMBO,pending,1670
2026-07-21,KXLEAVEHOUSECOMBO,pending,500
2026-07-21,KXLEGISLATIVECOMBO,pending,511
2026-07-21,KXMESENGOVCOMBO,pending,785
2026-07-21,KXMETXCOMBO,pending,5542
2026-07-21,KXMLBAWARDCOMBO,pending,1454
2026-07-21,KXMNSENGOVCOMBO,pending,1013
2026-07-21,KXMVECROSSCATEGORY,correlated,8640361
2026-07-21,KXMVECROSSCATEGORY,independent,33620108
2026-07-21,KXMVESPORTSMULTIGAMEEXTENDED,correlated,73146469
2026-07-21,KXMVESPORTSMULTIGAMEEXTENDED,independent,298465462
2026-07-21,KXNHSENGOVCOMBO,pending,1255
2026-07-21,KXTRUMPBEARCASECOMBO,pending,49
2026-07-21,KXTRUMPBULLCASECOMBO,pending,538
2026-07-22,KXBALANCEPOWERCOMBO,pending,16631
2026-07-22,KXBLUETSUNAMICOMBO,pending,645
2026-07-22,KXBLUEWAVECOMBO,pending,1434
2026-07-22,KXCPICOMBO,pending,664
2026-07-22,KXDEMSENATEPRIMARYCOMBO,pending,14
2026-07-22,KXFEDCOMBO,pending,2429
2026-07-22,KXGASENGOVCOMBO,pending,814
2026-07-22,KXKSSENGOVCOMBO,pending,50
2026-07-22,KXLEGISLATIVECOMBO,pending,935
2026-07-22,KXMESENGOVCOMBO,pending,50
2026-07-22,KXMETXCOMBO,pending,4816
2026-07-22,KXMVECROSSCATEGORY,correlated,12622587
2026-07-22,KXMVECROSSCATEGORY,independent,45422233
2026-07-22,KXMVESPORTSMULTIGAMEEXTENDED,correlated,123995862
2026-07-22,KXMVESPORTSMULTIGAMEEXTENDED,independent,319031584
2026-07-22,KXTRUMPBEARCASECOMBO,pending,4966
2026-07-22,KXTRUMPBULLCASECOMBO,pending,7
2026-07-23,KXAKSENGOVCOMBO,pending,3144
2026-07-23,KXBALANCEPOWERCOMBO,pending,19248
2026-07-23,KXBLUETSUNAMICOMBO,pending,993
2026-07-23,KXBLUEWAVECOMBO,pending,1406
2026-07-23,KXCPICOMBO,pending,3372
2026-07-23,KXEMPLOYMENTCOMBO,pending,327
2026-07-23,KXFEDCOMBO,pending,1467
2026-07-23,KXGASENGOVCOMBO,pending,1046
2026-07-23,KXIASENGOVCOMBO,pending,77
2026-07-23,KXLEGISLATIVECOMBO,pending,98
2026-07-23,KXMESENGOVCOMBO,pending,661
2026-07-23,KXMETXCOMBO,pending,2836
2026-07-23,KXMISENGOVCOMBO,pending,189
2026-07-23,KXMLBAWARDCOMBO,pending,16
2026-07-23,KXMNSENGOVCOMBO,pending,647
2026-07-23,KXMVECROSSCATEGORY,correlated,9776793
2026-07-23,KXMVECROSSCATEGORY,independent,22438845
2026-07-23,KXMVESPORTSMULTIGAMEEXTENDED,correlated,69682032
2026-07-23,KXMVESPORTSMULTIGAMEEXTENDED,independent,147422375
2026-07-23,KXNHSENGOVCOMBO,pending,250
2026-07-23,KXOHSENGOVCOMBO,pending,61
2026-07-23,KXTRUMPBEARCASECOMBO,pending,158
2026-07-23,KXTRUMPBULLCASECOMBO,pending,1077
2026-07-24,KXAKSENGOVCOMBO,pending,1173
2026-07-24,KXBALANCEPOWERCOMBO,pending,16967
2026-07-24,KXBLUETSUNAMICOMBO,pending,2034
2026-07-24,KXBLUEWAVECOMBO,pending,975
2026-07-24,KXCPICOMBO,pending,130
2026-07-24,KXDEMSENATEPRIMARYCOMBO,pending,125
2026-07-24,KXFEDCOMBO,pending,443
2026-07-24,KXGASENGOVCOMBO,pending,819
2026-07-24,KXIASENGOVCOMBO,pending,18
2026-07-24,KXMESENGOVCOMBO,pending,324
2026-07-24,KXMETXCOMBO,pending,1253
2026-07-24,KXMNSENGOVCOMBO,pending,551
2026-07-24,KXMVECROSSCATEGORY,correlated,12691833
2026-07-24,KXMVECROSSCATEGORY,independent,40720247
2026-07-24,KXMVESPORTSMULTIGAMEEXTENDED,correlated,87838704
2026-07-24,KXMVESPORTSMULTIGAMEEXTENDED,independent,334648908
2026-07-24,KXNHSENGOVCOMBO,pending,26
2026-07-24,KXOHSENGOVCOMBO,pending,167
2026-07-24,KXTRUMPBEARCASECOMBO,pending,1768
2026-07-24,KXTRUMPBULLCASECOMBO,pending,9
2026-07-25,KXAKSENGOVCOMBO,pending,3018
2026-07-25,KXBALANCEPOWERCOMBO,pending,27794
2026-07-25,KXBLUETSUNAMICOMBO,pending,953
2026-07-25,KXBLUEWAVECOMBO,pending,1412
2026-07-25,KXCPICOMBO,pending,11
2026-07-25,KXDEMSENATEPRIMARYCOMBO,pending,13
2026-07-25,KXFEDCOMBO,pending,1298
2026-07-25,KXGASENGOVCOMBO,pending,646
2026-07-25,KXIASENGOVCOMBO,pending,768
2026-07-25,KXLEGISLATIVECOMBO,pending,22
2026-07-25,KXMETXCOMBO,pending,419
2026-07-25,KXMLBAWARDCOMBO,pending,652
2026-07-25,KXMNSENGOVCOMBO,pending,133
2026-07-25,KXMVECROSSCATEGORY,correlated,12554326
2026-07-25,KXMVECROSSCATEGORY,independent,48129830
2026-07-25,KXMVESPORTSMULTIGAMEEXTENDED,correlated,98734322
2026-07-25,KXMVESPORTSMULTIGAMEEXTENDED,independent,385940551
2026-07-25,KXNHSENGOVCOMBO,pending,372
2026-07-25,KXTRUMPBEARCASECOMBO,pending,5
2026-07-26,KXAKSENGOVCOMBO,pending,1
2026-07-26,KXBALANCEPOWERCOMBO,pending,24049
2026-07-26,KXBLUETSUNAMICOMBO,pending,2214
2026-07-26,KXBLUEWAVECOMBO,pending,1221
2026-07-26,KXCPICOMBO,pending,283
2026-07-26,KXEMPLOYMENTCOMBO,pending,346
2026-07-26,KXFEDCOMBO,pending,9722
2026-07-26,KXGASENGOVCOMBO,pending,961
2026-07-26,KXIASENGOVCOMBO,pending,1
2026-07-26,KXLEGISLATIVECOMBO,pending,101
2026-07-26,KXMETXCOMBO,pending,6422
2026-07-26,KXMLBAWARDCOMBO,pending,3754
2026-07-26,KXMNSENGOVCOMBO,pending,655
2026-07-26,KXMVECROSSCATEGORY,correlated,10888505
2026-07-26,KXMVECROSSCATEGORY,independent,31589557
2026-07-26,KXMVESPORTSMULTIGAMEEXTENDED,correlated,79310584
2026-07-26,KXMVESPORTSMULTIGAMEEXTENDED,independent,241942169
2026-07-26,KXTRUMPBEARCASECOMBO,pending,260
2026-07-26,KXTRUMPBULLCASECOMBO,pending,2258
2026-07-27,KXAKSENGOVCOMBO,pending,19
2026-07-27,KXBALANCEPOWERCOMBO,pending,90370
2026-07-27,KXBLUETSUNAMICOMBO,pending,8172
2026-07-27,KXBLUEWAVECOMBO,pending,4094
2026-07-27,KXCPICOMBO,pending,24
2026-07-27,KXFEDCOMBO,pending,35677
2026-07-27,KXGASENGOVCOMBO,pending,1031
2026-07-27,KXIASENGOVCOMBO,pending,33
2026-07-27,KXLEAVEHOUSECOMBO,pending,6
2026-07-27,KXMETXCOMBO,pending,4543
2026-07-27,KXMVECROSSCATEGORY,correlated,12394163
2026-07-27,KXMVECROSSCATEGORY,independent,34336232
2026-07-27,KXMVESPORTSMULTIGAMEEXTENDED,correlated,86249759
2026-07-27,KXMVESPORTSMULTIGAMEEXTENDED,independent,263471355
2026-07-27,KXOHSENGOVCOMBO,pending,264
2026-07-27,KXTRUMPBEARCASECOMBO,pending,138
2026-07-27,KXTRUMPBULLCASECOMBO,pending,43
2026-07-28,KXAKSENGOVCOMBO,pending,500
2026-07-28,KXBALANCEPOWERCOMBO,pending,24336
2026-07-28,KXBLUETSUNAMICOMBO,pending,1201
2026-07-28,KXBLUEWAVECOMBO,pending,7308
2026-07-28,KXCPICOMBO,pending,100
2026-07-28,KXDEMSENATEPRIMARYCOMBO,pending,22
