date,report_ticker,side,contracts_settled,notional_settled
2026-05-29,KXNEXTTEAMNFL,no,4768,3279.16
2026-05-29,KXNEXTTEAMNBA,yes,49163,7499.07
2026-05-29,KXNEXTTEAMNBA,no,7618,5875.59
2026-05-29,KXNEXTNBACOACH,yes,16096,8458.33
2026-05-29,KXNEXTNBACOACH,no,34275,18961.47
2026-05-29,KXNEWTARIFFS,yes,864,40.08
2026-05-29,KXNEWTARIFFS,no,433,420.56
2026-05-29,KXNEWGLENN,yes,5206,80.72
2026-05-29,KXNEWGLENN,no,6993,6907.48
2026-05-29,KXNEWDEAL,yes,9,0.45
2026-05-29,KXNETFLIXTOPVIEWSTV,yes,8217,1210.98
2026-05-29,KXNETFLIXTOPVIEWSTV,no,11296,10094.58
2026-05-29,KXNETFLIXTOPVIEWSMOVIE,yes,7701,1434.87
2026-05-29,KXNETFLIXTOPVIEWSMOVIE,no,8675,6348.57
2026-05-29,KXNETFLIXRANKSHOWRUNNERUP,yes,20099,6714.55
2026-05-29,KXNETFLIXRANKSHOWRUNNERUP,no,7961,4864.87
2026-05-29,KXNETFLIXRANKSHOWGLOBAL2,yes,7060,2562.57
2026-05-29,KXNETFLIXRANKSHOWGLOBAL2,no,962,663.7
2026-05-29,KXNETFLIXRANKSHOWGLOBAL,yes,2132,1401.29
2026-05-29,KXNETFLIXRANKSHOWGLOBAL,no,686,77.79
2026-05-29,KXNBATOTAL,yes,511576,274432.37
2026-05-29,KXNBATOTAL,no,120590,49892.01
2026-05-29,KXNBATEAMTOTAL,yes,35585,18170.02
2026-05-29,KXNBATEAMTOTAL,no,1269,625.42
2026-05-29,KXNBAGAME,yes,572,275.7
2026-05-29,KXNBAGAME,no,72,30.88
2026-05-29,KXNBAFTM,yes,376,175.49
2026-05-29,KXNBAFTM,no,1074,179.26
2026-05-29,KXNBAFINMVP,yes,231661,25407.17
2026-05-29,KXNBAFINMVP,no,41681,30655.23
2026-05-29,KXNBAFINBLOWOUT,yes,243,134.32
2026-05-29,KXNBAFINBLOWOUT,no,324,145.54
2026-05-29,KXNBADRAFTTOP,yes,3164,2309.0
2026-05-29,KXNBADRAFTTOP,no,2060,543.7
2026-05-29,KXNBADRAFTTEAM,yes,1450,564.65
2026-05-29,KXNBADRAFTTEAM,no,1329,861.35
2026-05-29,KXNBADRAFTPICK,yes,7860,2867.92
2026-05-29,KXNBADRAFTPICK,no,3379,2114.19
2026-05-29,KXNBADRAFTMATCHUP,yes,38,9.5
2026-05-29,KXNBADRAFTCOMP,no,90,14.4
2026-05-29,KXNBADRAFTCAT,yes,5,3.35
2026-05-29,KXNBADRAFT1,yes,9079,3825.96
2026-05-29,KXNBADRAFT1,no,3544,1340.51
2026-05-29,KXNBABLK,yes,2443,1507.71
2026-05-29,KXNBABLK,no,4,2.26
2026-05-29,KXNBAATTEND,yes,965,221.57
2026-05-29,KXNBAATTEND,no,1070,905.46
2026-05-29,KXNBAAST,yes,5028,2765.09
2026-05-29,KXNBAAST,no,303,165.03
2026-05-29,KXNBAGAME7,no,16018,382.91
2026-05-29,KXNBA3PT,no,555,387.78
2026-05-29,KXNBAGAME7,yes,159,50.49
2026-05-29,KXNBAMENTION,no,2520,1662.98
2026-05-29,KXNBASTL,yes,1404,538.96
2026-05-29,KXNBASTL,no,94,72.85
2026-05-29,KXNBASPREAD,yes,450847,139888.7
2026-05-29,KXNBASPREAD,no,221282,124396.11
2026-05-29,KXNBASERIESSCORE,yes,107601,48648.4
2026-05-29,KXNBASERIESSCORE,no,35065,18271.56
2026-05-29,KXNBARETURN,yes,1921,1853.32
2026-05-29,KXNBARETURN,no,265,14.4
2026-05-29,KXNBAREB,yes,9440,3998.27
2026-05-29,KXNBAREB,no,501,236.85
2026-05-29,KXNBAPTSLEADER,yes,645,250.17
2026-05-29,KXNBAPTSLEADER,no,107,93.53
2026-05-29,KXNBAPTS,yes,96852,39079.68
2026-05-29,KXNBAPTS,no,7207,3199.04
2026-05-29,KXNBAPOLOSE,yes,209,81.55
2026-05-29,KXNBAPOLOSE,no,1677,1287.81
2026-05-29,KXNBAPLAYOFFWINS,yes,9768,6137.36
2026-05-29,KXNBAPLAYOFFWINS,no,63209,2009.07
2026-05-29,KXNBAPLAYOFFPTS,yes,1020,210.93
2026-05-29,KXNBAPLAYOFFPTS,no,110,101.25
2026-05-29,KXNBAPLAYOFF3D,yes,217,31.03
2026-05-29,KXNBAPLAYOFF3D,no,366,358.49
2026-05-29,KXNBAOVERTIME,yes,37338,2686.33
2026-05-29,KXNBAOVERTIME,no,6609,6271.21
2026-05-29,KXNBAMENTION,yes,5930,2703.7
2026-05-29,KXNBAH2HPRA,yes,20,19.4
2026-05-29,KXSAMSUNGSTRIKE,yes,581,42.33
2026-05-29,KXXRP,no,354,252.68
2026-05-29,KXSBLGAME,no,1,0.99
2026-05-29,KXUSGASCPI,no,9753,8708.76
2026-05-29,KXUSFLYCAN,yes,2309,632.89
2026-05-29,KXUSFLYCAN,no,2432,2332.56
2026-05-29,KXUSEDCARCPI,yes,40,10.0
2026-05-29,KXUSDQ,yes,19,8.6
2026-05-29,KXUSDQ,no,137,35.57
2026-05-29,KXUSDJPYQ,yes,1,0.75
2026-05-29,KXUSDJPY,yes,66,4.93
2026-05-29,KXUSDJPY,no,4,3.75
2026-05-29,KXUSDIRR,yes,250,35.14
2026-05-29,KXUSDIRR,no,32,2.82
2026-05-29,KXUSGASCPI,yes,555,182.29
2026-05-29,KXUSDBRLMAX,no,7,3.01
2026-05-29,KXUSAIRANAGREEMENT,no,135211,121332.62
2026-05-29,KXUSAEXPANDTERRITORY,yes,255,5.1
2026-05-29,KXUSAEXPANDTERRITORY,no,7,6.86
2026-05-29,KXURYPDGAME,yes,161670,79602.17
2026-05-29,KXURYPDGAME,no,55465,24045.42
2026-05-29,KXULTA,yes,4515,2166.79
2026-05-29,KXULTA,no,224,47.33
2026-05-29,KXUKRETAIL,yes,5,4.75
2026-05-29,KXUKRETAIL,no,20,16.47
2026-05-29,KXUKGDPMOM,yes,17,5.45
2026-05-29,KXUKGDPMOM,no,166,23.59
2026-05-29,KXUSAIRANAGREEMENT,yes,88937,8649.1
2026-05-29,KXUSISMSERV,no,2186,1085.01
2026-05-29,KXUSISMSERV,yes,15860,5372.93
2026-05-29,KXUSLGAME,yes,1152,345.27
2026-05-29,KXVISITIRAN,yes,7508,177.25
2026-05-29,KXVISITIRAN,no,1430,1396.51
2026-05-29,KXVENFUTVEGAME,yes,17,7.85
2026-05-29,KXVENFUTVEGAME,no,2,1.42
2026-05-29,KXVENEZUELALEADER2,yes,12534,6548.42
2026-05-29,KXVENEZUELALEADER2,no,23613,14010.09
2026-05-29,KXVBAGAME,yes,18559,9313.47
2026-05-29,KXVBAGAME,no,8795,5592.95
2026-05-29,KXVAPRIMARY,yes,1,0.98
2026-05-29,KXVAPRIMARY,no,10,0.3
2026-05-29,KXVALORANTMAP,yes,82512,46775.37
2026-05-29,KXVALORANTMAP,no,40588,21062.25
2026-05-29,KXVALORANTGAME,yes,224773,87103.88
2026-05-29,KXVALORANTGAME,no,60854,26139.24
2026-05-29,KXUTPRIMARY,yes,160,103.75
2026-05-29,KXUT1D,yes,1,0.76
2026-05-29,KXUT1D,no,92,29.78
2026-05-29,KXUSTYLD,yes,11,10.89
2026-05-29,KXUSTYLD,no,70,64.97
2026-05-29,KXUST30,yes,2226,124.95
2026-05-29,KXUST30,no,7117,7023.87
2026-05-29,KXUSRETAIL,yes,27,9.74
2026-05-29,KXUSRETAIL,no,3,1.92
2026-05-29,KXUSNFP,yes,3904,649.61
2026-05-29,KXUSNFP,no,2697,1505.76
2026-05-29,KXUKCPIYOY,no,10,2.0
2026-05-29,KXVISITNYC,no,10176,9959.42
2026-05-29,KXUFLTOTAL,yes,1581,954.37
2026-05-29,KXUFLSPREAD,yes,1821,1046.16
2026-05-29,KXUCLSOA,yes,363,183.48
2026-05-29,KXUCLSOA,no,20,19.8
2026-05-29,KXUCLMOV,yes,16293,3175.44
2026-05-29,KXUCLMOV,no,1062,994.4
2026-05-29,KXUCLMOF,yes,764,146.02
2026-05-29,KXUCLMOF,no,221,185.59
2026-05-29,KXUCLGOAL,yes,2619,890.5
2026-05-29,KXUCLGOAL,no,10,7.6
2026-05-29,KXUCLGAME,yes,2054166,821015.95
2026-05-29,KXUCLGAME,no,118439,73137.12
2026-05-29,KXUCLCORNERS,yes,5475,2776.14
2026-05-29,KXUCLSPREAD,no,25392,20737.58
2026-05-29,KXUCLCORNERS,no,7000,3169.99
2026-05-29,KXUCLBTTS,no,1687,798.63
2026-05-29,KXUCLAST,yes,53,14.36
2026-05-29,KXUCL1HTOTAL,yes,5469,1556.18
2026-05-29,KXUCL1HTOTAL,no,1776,1621.25
2026-05-29,KXUCL1HSPREAD,yes,4700,812.59
2026-05-29,KXUCL1HSPREAD,no,862,780.17
2026-05-29,KXUCL1HBTTS,yes,7472,1613.61
2026-05-29,KXUCL1HBTTS,no,82,67.24
2026-05-29,KXUCL1H,yes,43843,14908.3
2026-05-29,KXUCL1H,no,3970,2657.0
2026-05-29,KXUCL,yes,1145231,619688.05
2026-05-29,KXUCLBTTS,yes,55075,29390.0
2026-05-29,KXUCLSPREAD,yes,196281,36137.96
2026-05-29,KXUCLTCORNERS,no,779,351.35
2026-05-29,KXUCLTCORNERS,yes,4256,2321.21
2026-05-29,KXUFLSPREAD,no,846,495.47
2026-05-29,KXUFLGAME,yes,131539,73617.09
2026-05-29,KXUFLGAME,no,40162,14414.48
2026-05-29,KXUFLCHAMP,yes,106,30.61
2026-05-29,KXUFLCHAMP,no,91,65.65
2026-05-29,KXUFCWHITEHOUSE,yes,25,24.5
2026-05-29,KXUFCWHITEHOUSE,no,181,5.43
2026-05-29,KXUFCVICROUND,yes,9206,2600.56
2026-05-29,KXUFCVICROUND,no,30,21.95
2026-05-29,KXUFCROUNDS,yes,2327,1212.74
2026-05-29,KXUFCOCCUR,yes,5,3.42
2026-05-29,KXUFCOCCUR,no,211,73.58
2026-05-29,KXUFCMOV,yes,38130,7587.85
2026-05-29,KXUFCMOV,no,1134,964.69
2026-05-29,KXUFCMOF,yes,277,167.56
2026-05-29,KXUFCFIGHT,yes,538995,183918.76
2026-05-29,KXUFCFIGHT,no,67404,42211.3
2026-05-29,KXUFCDISTANCE,yes,1328,643.36
2026-05-29,KXUFCDISTANCE,no,1415,850.49
2026-05-29,KXUEFAMENTION,yes,3492,976.43
2026-05-29,KXUEFAMENTION,no,1147,262.31
2026-05-29,KXUE,yes,892,603.26
2026-05-29,KXUE,no,277,175.09
2026-05-29,KXUCLTOTAL,yes,97845,41445.71
2026-05-29,KXUCLTOTAL,no,13608,7101.55
2026-05-29,KXUFLTOTAL,no,634,414.31
2026-05-29,KXVISITNYC,yes,18790,566.65
2026-05-29,KXVOTEHUBTRUMPUPDOWN,no,1677,930.46
2026-05-29,KXVOTEHUBTRUMPUPDOWN,yes,1329,580.22
2026-05-29,KXWTADOUBLES,no,109820,69694.72
2026-05-29,KXWTACHALLENGERMATCH,yes,1480,727.01
2026-05-29,KXWTACHALLENGERMATCH,no,570,224.98
2026-05-29,KXWTAADVANCE,yes,224,128.49
2026-05-29,KXWTAADVANCE,no,154,142.74
2026-05-29,KXWT20WORLDCUP,yes,2786,669.18
2026-05-29,KXWT20WORLDCUP,no,3458,3013.21
2026-05-29,KXWT20MATCH,yes,124622,66427.2
2026-05-29,KXWT20MATCH,no,43123,22136.0
2026-05-29,KXWSOPENTRANTS,yes,1690,471.6
2026-05-29,KXWSOPENTRANTS,no,4,3.22
2026-05-29,KXWTADOUBLES,yes,203197,89843.58
2026-05-29,KXWORLDCUPHALFTIME,yes,333,20.92
2026-05-29,KXWNBATOTAL,yes,909257,438432.92
2026-05-29,KXWNBATOTAL,no,1012106,532474.38
2026-05-29,KXWNBASPREAD,yes,764290,351011.49
2026-05-29,KXWNBASPREAD,no,670081,372686.61
2026-05-29,KXWNBAREB,yes,22436,13143.03
2026-05-29,KXWNBAREB,no,10762,5484.28
2026-05-29,KXWNBAPTS,yes,45438,22918.31
2026-05-29,KXWNBAPTS,no,28696,14884.48
2026-05-29,KXWNBAGAME,yes,6708739,3309544.9
2026-05-29,KXWNBAGAME,no,3070599,1366154.69
2026-05-29,KXWNBACCUPMVP,yes,973,14.61
2026-05-29,KXWORLDCUPHALFTIME,no,740,557.53
2026-05-29,KXWTAMATCH,no,2009154,1060148.86
2026-05-29,KXWTAMATCH,yes,6872315,3524562.52
2026-05-29,KXWTASERENA,yes,74,71.78
2026-05-29,KXMLBDRAFTPICK,yes,469,145.52
2026-05-29,KXZELENSKYPUTIN,yes,57,1.71
2026-05-29,KXZELENSKYPUTIN,no,53,51.41
2026-05-29,KXYTUBESUBSBEAST,yes,15,14.85
2026-05-29,KXXRPMINMON,yes,218,14.25
2026-05-29,KXXRPMINMON,no,175,165.58
2026-05-29,KXXRPMAXMON,yes,4439,168.23
2026-05-29,KXXRPMAXMON,no,2169,2125.61
2026-05-29,KXXRPD,yes,11644,3248.7
2026-05-29,KXXRPD,no,3324,2202.26
2026-05-29,KXXRP15M,yes,313992,188700.77
2026-05-29,KXXRP15M,no,298050,175619.74
2026-05-29,KXXRP,yes,1759,543.7
2026-05-29,KXWWDCMENTION,yes,1333,710.59
2026-05-29,KXWWDCMENTION,no,136,68.35
2026-05-29,KXWTIW,yes,22610,9542.39
2026-05-29,KXWTIW,no,27456,16299.12
2026-05-29,KXWTIMINM,yes,22520,877.36
2026-05-29,KXWTIMINM,no,7226,6700.97
2026-05-29,KXWTIMIN,yes,953,652.34
2026-05-29,KXWTIMIN,no,2616,1166.33
2026-05-29,KXWTI,yes,296263,148243.12
2026-05-29,KXWTI,no,215935,99897.11
2026-05-29,KXWTASETWINNER,yes,123355,64453.34
2026-05-29,KXWTASETWINNER,no,26214,7255.18
2026-05-29,KXWNBACCUP,yes,647,97.14
2026-05-29,KXWNBACCUP,no,69,61.93
2026-05-29,KXWNBAAST,yes,2949,1601.41
2026-05-29,KXWNBAAST,no,2061,1116.79
2026-05-29,KXWCGROUPWINNER,yes,67,9.38
2026-05-29,KXWCGROUPWIN,yes,16757,4710.29
2026-05-29,KXWCGROUPWIN,no,1493,945.67
2026-05-29,KXWCGROUPQUAL,yes,148,67.23
2026-05-29,KXWCGROUPQUAL,no,747,240.02
2026-05-29,KXWCGROUPGOALS,yes,310,53.41
2026-05-29,KXWCGROUPBOTTOM,yes,179,71.21
2026-05-29,KXWCGROUPBOTTOM,no,50,5.0
2026-05-29,KXWCGOALLEADER,yes,11812,826.26
2026-05-29,KXWCGOALLEADER,no,20721,19770.57
2026-05-29,KXWCGAME,yes,52913,19590.33
2026-05-29,KXWCGAME,no,7203,4490.38
2026-05-29,KXWCFURTHESTADVANCING,yes,2191,262.1
2026-05-29,KXWCFURTHESTADVANCING,no,2,1.56
2026-05-29,KXWCCONTINENT,yes,502,128.63
2026-05-29,KXWCCONTINENT,no,1286,1251.01
2026-05-29,KXWCAWARD,yes,1111,115.73
2026-05-29,KXWCAWARD,no,233,203.1
2026-05-29,KXWC1STTIMEWIN,yes,170,49.3
2026-05-29,KXWATSONRNC,yes,1811,1362.39
2026-05-29,KXWATSONRNC,no,2362,702.78
2026-05-29,KXVOTERECNCS,yes,4,1.52
2026-05-29,KXVOTERECNCS,no,4,2.52
2026-05-29,KXVOTEPRIMARY,yes,150831,21775.07
2026-05-29,KXVOTEPRIMARY,no,30376,24200.86
2026-05-29,KXWCHOSTKO,no,68,27.88
2026-05-29,KXUCL,no,143672,66007.06
2026-05-29,KXWCHOSTKO,yes,110,67.1
2026-05-29,KXWCIRAN,yes,107,99.51
2026-05-29,KXWNBA40PTS,yes,10,3.0
2026-05-29,KXWNBA40PTS,no,159,120.54
2026-05-29,KXWNBA3PT,yes,6648,3716.72
2026-05-29,KXWNBA3PT,no,1447,994.19
2026-05-29,KXWNBA1HWINNER,yes,85294,36943.63
2026-05-29,KXWNBA1HWINNER,no,22737,7673.82
2026-05-29,KXWNBA1HTOTAL,yes,58231,28229.55
2026-05-29,KXWNBA1HTOTAL,no,25796,17818.8
2026-05-29,KXWNBA1HSPREAD,yes,53016,28489.46
2026-05-29,KXWNBA1HSPREAD,no,34929,19781.99
2026-05-29,KXWILDSHT,yes,70,48.3
2026-05-29,KXWHCDATTEND,no,153,144.25
2026-05-29,KXWEEKSNUM1,no,2348,23.68
2026-05-29,KXWCWINGROUP,yes,307,194.93
2026-05-29,KXWCTOTALGOAL,no,6,4.63
2026-05-29,KXWCTEAMGOALS,yes,154,76.94
2026-05-29,KXWCTEAMGOALS,no,25,24.5
2026-05-29,KXWCSTAGEOFELIM,yes,12648,3468.64
2026-05-29,KXWCSTAGEOFELIM,no,1962,1441.66
2026-05-29,KXWCSTAGE,yes,177,57.55
2026-05-29,KXWCSQUAD,yes,1470,81.45
2026-05-29,KXWCSQUAD,no,695,646.41
2026-05-29,KXWCROUND,yes,58006,19439.4
2026-05-29,KXWCROUND,no,17783,12183.34
2026-05-29,KXWCMESSIRONALDO,yes,305,168.24
2026-05-29,KXWCIRAN,no,525,42.0
2026-05-29,KXUAPFILES,yes,1912,1305.36
2026-05-29,KXUAPFILES,no,2284,1341.97
2026-05-29,KXUAL,yes,89,49.83
2026-05-29,KXSPOTIFYGLOBALD,no,5618,5051.01
2026-05-29,KXSPOTIFYD,yes,41506,5415.32
2026-05-29,KXSPOTIFYD,no,9888,7668.51
2026-05-29,KXSPOTIFYARTISTD,yes,673,661.55
2026-05-29,KXSPOTIFYARTISTD,no,97,5.07
2026-05-29,KXSPOTIFY2D,yes,4550,580.34
2026-05-29,KXSPOTIFY2D,no,805,527.72
2026-05-29,KXSPBGAME,yes,14033,9434.64
2026-05-29,KXSPBGAME,no,9393,5896.89
2026-05-29,KXSPACEXSTARSHIP,yes,956,324.4
2026-05-29,KXSPACEXSTARSHIP,no,3995,3230.34
2026-05-29,KXSPOTIFYGLOBALD,yes,12026,4199.55
2026-05-29,KXSPACEXCOUNT,yes,205315,16005.67
2026-05-29,KXSP500ADDQ,yes,4472,342.47
2026-05-29,KXSP500ADDQ,no,6,4.98
2026-05-29,KXSONGRELEASEDATEPC,yes,5,1.25
2026-05-29,KXSONGRELEASEDATEPC,no,1165,897.26
2026-05-29,KXSONGRELEASEDATEAG,no,1365,13.65
2026-05-29,KXSONGRELEASE,yes,129,127.55
2026-05-29,KXSONGRELEASE,no,33,0.33
2026-05-29,KXSONGCHARTDRA,yes,73969,739.69
2026-05-29,KXSOLMINMON,yes,1204,160.47
2026-05-29,KXSOLMINMON,no,363,284.89
2026-05-29,KXSOLMAXMON,yes,297,8.87
2026-05-29,KXSPACEXCOUNT,no,29312,8732.18
2026-05-29,KXSQ832,no,12,4.67
2026-05-29,KXSTEAMPRICE,no,568,138.95
2026-05-29,KXSTEAMPRICE,yes,143,106.96
2026-05-29,KXTBPNMENTION,no,5426,3981.87
2026-05-29,KXTAYLORSWIFTWEDDINGATTEND,yes,590,165.83
2026-05-29,KXTAYLORSWIFTWEDDINGATTEND,no,48,21.38
2026-05-29,KXTAYLORSWIFTWEDDING,yes,277,77.36
2026-05-29,KXTAYLORSWIFTWEDDING,no,646,218.27
2026-05-29,KXTARIFFRATEPRC,yes,529,319.57
2026-05-29,KXTARIFFRATEPRC,no,3695,3163.73
2026-05-29,KXTARIFFRATEEU,yes,15,8.1
2026-05-29,KXTARIFFRATECAN,yes,68,46.78
2026-05-29,KXTARIFFCHECKS,yes,281,2.81
2026-05-29,KXTARIFFCHECKS,no,25,24.75
2026-05-29,KXT20MATCH,yes,1523943,910955.21
2026-05-29,KXT20MATCH,no,727170,275153.81
2026-05-29,KXSWISS10MILLION,yes,37,11.15
2026-05-29,KXSWISS10MILLION,no,227,156.88
2026-05-29,KXSWIFTKELCEWEDDINGLOCATION,yes,10589,5288.57
2026-05-29,KXSWIFTKELCEWEDDINGLOCATION,no,5303,2201.63
2026-05-29,KXSWENCOUNTERS,yes,15,4.8
2026-05-29,KXSWENCOUNTERS,no,620,492.36
2026-05-29,KXSUSPENDGASTAX,yes,215,17.2
2026-05-29,KXSUSPENDGASTAX,no,20,19.04
2026-05-29,KXSUMMERHOUSEDRAMA,no,11,10.12
2026-05-29,KXSUMMERHOUSECAST,yes,134,79.97
2026-05-29,KXSUMMERHOUSECAST,no,3,1.52
2026-05-29,KXSULYOKOUT,no,398,284.3
2026-05-29,KXSOLMAXMON,no,49,48.44
2026-05-29,KXSOLE,yes,874,314.96
2026-05-29,KXSOLE,no,231,120.94
2026-05-29,KXSOLD,yes,15673,7349.59
2026-05-29,KXSENATENJR,yes,609,397.52
2026-05-29,KXSENATENJR,no,115,29.77
2026-05-29,KXSENATEMTD,yes,784,484.54
2026-05-29,KXSENATEMTD,no,241,43.08
2026-05-29,KXSENATEMER,no,492,9.84
2026-05-29,KXSENATEMED,yes,1600,1476.82
2026-05-29,KXSENATEMED,no,12385,348.43
2026-05-29,KXSENATELAR,yes,4894,244.7
2026-05-29,KXSENATELAR,no,1009,70.63
2026-05-29,KXSENATELAD,no,28,1.4
2026-05-29,KXSENATEIAR,yes,2000,1974.0
2026-05-29,KXSENATEIAR,no,500,10.0
2026-05-29,KXSENATEGAR,yes,832,258.06
2026-05-29,KXSENATEGAR,no,1023,615.81
2026-05-29,KXSENATECOD,no,25,22.75
2026-05-29,KXSENATEALR,yes,23631,17633.09
2026-05-29,KXSENATEALR,no,23029,7106.56
2026-05-29,KXSENATEALD,yes,1500,1275.0
2026-05-29,KXSENATEALD,no,2170,1727.89
2026-05-29,KXSDPRIMARY,no,1,0.01
2026-05-29,KXSCPRIMARY,yes,86,8.6
2026-05-29,KXSCOTUSMARIJUANAGUN,yes,73,14.13
2026-05-29,KXSC01R,yes,989,267.57
2026-05-29,KXSC01R,no,616,196.19
2026-05-29,KXSBLGAME,yes,1271,660.19
2026-05-29,KXSENATEOKD,no,33,29.7
2026-05-29,KXTBPNMENTION,yes,17634,3505.25
2026-05-29,KXSENATEREC,no,7131,3487.05
2026-05-29,KXSENATESCR,no,3036,124.29
2026-05-29,KXSOLD,no,8097,3905.29
2026-05-29,KXSOL15M,yes,316982,210743.86
2026-05-29,KXSOL15M,no,325102,204827.67
2026-05-29,KXSOCCERPLAYMESSI,no,234,4.68
2026-05-29,KXSLOVAKREF,no,7,5.6
2026-05-29,KXSKEXPYOY,yes,328,227.9
2026-05-29,KXSKEXPYOY,no,282,192.56
2026-05-29,KXSIMIAMI,yes,4312,1582.61
2026-05-29,KXSIMIAMI,no,6535,6176.14
2026-05-29,KXSILVERW,yes,10210,5349.2
2026-05-29,KXSILVERW,no,13101,6341.95
2026-05-29,KXSILVERMON,yes,7203,4344.6
2026-05-29,KXSILVERMON,no,7772,4405.95
2026-05-29,KXSILVERD,yes,3855,1863.01
2026-05-29,KXSILVERD,no,1710,1029.86
2026-05-29,KXSHIBAD,no,1089,10.89
2026-05-29,KXSHIBA,yes,6770,72.45
2026-05-29,KXSHIBA,no,2,0.8
2026-05-29,KXSHELTERCPI,no,1,0.27
2026-05-29,KXSERIEBGAME,yes,176740,96304.64
2026-05-29,KXSERIEBGAME,no,66053,40953.07
2026-05-29,KXSEOULMAYOR,yes,1513,406.26
2026-05-29,KXSEOULMAYOR,no,1487,638.78
2026-05-29,KXSENATESDR,yes,49,0.49
2026-05-29,KXSENATESCR,yes,7328,6356.31
2026-05-29,KXSENATEREC,yes,3027,846.45
2026-05-29,KXSARETAIL,no,13,4.94
2026-05-29,KXTEAMSINNBAF,no,26216,13557.77
2026-05-29,KXTEAMSINSC,no,2271,1394.28
2026-05-29,KXTRUMPSAYNICKNAME,yes,250,115.61
2026-05-29,KXTRUMPSAYNICKNAME,no,314,231.86
2026-05-29,KXTRUMPSAY,yes,26268,6492.31
2026-05-29,KXTRUMPSAY,no,121076,12234.56
2026-05-29,KXTRUMPPHOTO,yes,19710,197.1
2026-05-29,KXTRUMPPASSPORT,no,8,4.96
2026-05-29,KXTRUMPNUMSTATES,yes,449,122.0
2026-05-29,KXTRUMPNUMSTATES,no,186,180.92
2026-05-29,KXTRUMPNBAFINALS,yes,8062,5470.04
2026-05-29,KXTRUMPNBAFINALS,no,13600,4753.33
2026-05-29,KXTRUMPMENTION,yes,47364,22771.53
2026-05-29,KXTRUMPSAYTRUMP,no,308,84.46
2026-05-29,KXTRUMPMENTION,no,49165,5373.45
2026-05-29,KXTRUMPMEET,no,618,582.88
2026-05-29,KXTRUMPIRAN,yes,2491,0.0
2026-05-29,KXTRUMPIRAN,no,105,105.0
2026-05-29,KXTRUMPENDORSEMENTS,yes,2058,958.64
2026-05-29,KXTRUMPENDORSEMENTS,no,1543,1401.74
2026-05-29,KXTRUMPENDORSE,yes,450,81.98
2026-05-29,KXTRUMPENDORSE,no,332,276.26
2026-05-29,KXTRUMPDOLLAR,yes,20,12.0
2026-05-29,KXTRUMPDOLLAR,no,105,48.55
2026-05-29,KXTRUMPDELETE,yes,108,8.84
2026-05-29,KXTRUMPDELETE,no,25,24.25
2026-05-29,KXTRUMPMEET,yes,1153,87.52
2026-05-29,KXTRUMPSAYTRUMP,yes,737,498.73
2026-05-29,KXTRUMPSLAUGHTERVOTE,no,5,0.75
2026-05-29,KXTRUMPSTATES,yes,32,27.2
2026-05-29,KXUAL,no,69,25.44
2026-05-29,KXU3,yes,3288,409.35
2026-05-29,KXU3,no,6107,5500.07
2026-05-29,KXTXRSENRUNOFFMOV,yes,22089,0.99
2026-05-29,KXTXRSENRUNOFFMOV,no,12909,3916.83
2026-05-29,KXTXPRIMARY,yes,3,0.39
2026-05-29,KXTXPRIMARY,no,8,1.68
2026-05-29,KXTVSEASONRELEASEOUTBANKS,yes,4,0.72
2026-05-29,KXTVSEASONRELEASEOUTBANKS,no,4,3.36
2026-05-29,KXTUDOR,no,12,4.92
2026-05-29,KXTSWIFTTOYSTORY,yes,12045,6962.43
2026-05-29,KXTSWIFTTOYSTORY,no,6613,1962.48
2026-05-29,KXTSLA,yes,4373,2060.91
2026-05-29,KXTSLA,no,6623,4461.31
2026-05-29,KXTSAW,yes,1839,770.23
2026-05-29,KXTSAW,no,396,305.04
2026-05-29,KXTRUTHSOCIAL,yes,4886,640.33
2026-05-29,KXTRUTHSOCIAL,no,7341,6759.17
2026-05-29,KXTRUMPVSLAUGHTER,no,340,23.8
2026-05-29,KXTRUMPUFC,yes,2310,415.8
2026-05-29,KXTRUMPUFC,no,972,806.76
2026-05-29,KXTRUMPUAP,yes,1889,117.61
2026-05-29,KXTRUMPUAP,no,2844,2741.65
2026-05-29,KXTRUMPTIME,yes,1431,114.45
2026-05-29,KXTRUMPTIME,no,1249,1212.21
2026-05-29,KXTRUMPCOUNTRIES,no,2,0.06
2026-05-29,KXTRUMPCOLLINS,yes,787,632.53
2026-05-29,KXTRUMPATTEND,yes,39,31.97
2026-05-29,KXTRUMPATTEND,no,97,19.99
2026-05-29,KXTOPCHEF,yes,2126,455.0
2026-05-29,KXTOPCHEF,no,624,31.2
2026-05-29,KXTOPBBSPOTSDRA,yes,42632,7096.33
2026-05-29,KXTOPBBSPOTSDRA,no,17771,11169.4
2026-05-29,KXTOPALBUMRECORDOR,yes,250,227.5
2026-05-29,KXTOPALBUMRECORD,yes,14709,1465.74
2026-05-29,KXTOPALBUMRECORD,no,4494,2992.36
2026-05-29,KXTOPALBUM,no,8,0.8
2026-05-29,KXTONYAWARDS,yes,12479,4338.61
2026-05-29,KXTONYAWARDS,no,4640,2158.12
2026-05-29,KXTNOTEW,yes,113,18.92
2026-05-29,KXTNOTEW,no,49,46.12
2026-05-29,KXTITLEDTUESTOP,yes,70,19.66
2026-05-29,KXTITLEDTUESDAY,yes,284,15.06
2026-05-29,KXTESTMATCH,yes,122801,46327.11
