date,report_ticker,contracts_settled,notional_settled
2026-06-02,KXRT,197036,90672.49
2026-06-02,KXRTX5090Q,24,23.7
2026-06-02,KXRTX5090W,1383,740.39
2026-06-02,KXRUBIOMENTION,485353,205262.5
2026-06-02,KXRUGBYNRLMATCH,58,17.75
2026-06-02,KXSAGDPQOQ,128,65.16
2026-06-02,KXSAMOMINF,1,0.93
2026-06-02,KXSAMSUNGSTRIKE,1467,203.48
2026-06-02,KXSATRADEBAL,4929,2635.79
2026-06-02,KXSC01D,15,3.8
2026-06-02,KXSC01R,312,80.26
2026-06-02,KXNHL30COMEBACK,4107,80.84
2026-06-02,KXSCHUMEROUT,346,342.54
2026-06-02,KXRTX5090MAX,3,2.93
2026-06-02,KXPGAR1TOP5,5038,750.49
2026-06-02,KXRAINNYC,4163,1605.81
2026-06-02,KXRAINLAXM,30628,3453.11
2026-06-02,KXPGAR3LEAD,403,70.4
2026-06-02,KXPGAR3TOP10,49,24.1
2026-06-02,KXPGATOP10,370808,47328.43
2026-06-02,KXPGATOP20,465523,126510.58
2026-06-02,KXPGATOP5,225842,18907.76
2026-06-02,KXPGATOUR,9565917,467452.33
2026-06-02,KXPGAUSO,441,9.49
2026-06-02,KXPLATNERDROPOUT,22765,9293.64
2026-06-02,KXPLLGAME,75,37.86
2026-06-02,KXPOKEMON,102,52.02
2026-06-02,KXPOLITICSMENTION,21746,11754.24
2026-06-02,KXPOTUSTWEETS,1,0.42
2026-06-02,KXRAINMIAM,10123,9694.57
2026-06-02,KXPREMCHAMP,101,5.05
2026-06-02,KXPRIMARYCOUNTY,22910,12907.7
2026-06-02,KXPRIMARYMOV,214385,96124.99
2026-06-02,KXPRIMARYPLACE,99827,70472.73
2026-06-02,KXPRIMARYTURNOUT,45180,19352.76
2026-06-02,KXPSAKIMENTION,18074,10968.17
2026-06-02,KXPUREALBUMS,2295,1354.42
2026-06-02,KXQUADRUPLEDOUBLE,33137,2643.45
2026-06-02,KXRAINAUSM,20505,18790.28
2026-06-02,KXRAINCHIM,2220,1347.99
2026-06-02,KXRAINDALM,28469,24523.57
2026-06-02,KXRAINDENM,5193,2209.48
2026-06-02,KXRAINHOUM,7713,3331.67
2026-06-02,KXPRESSBRIEFINGCOUNT,100,98.5
2026-06-02,KXNHL,1053706,565803.13
2026-06-02,KXMUSKWEALTH,3722,799.15
2026-06-02,KXNFLSUPDRAFTPICK,556,287.08
2026-06-02,KXNBA2D,1236,387.66
2026-06-02,KXNBA2HSPREAD,739,311.04
2026-06-02,KXNBA2HTOTAL,118,70.43
2026-06-02,KXNBA2HWINNER,4958,1124.53
2026-06-02,KXNBA2QSPREAD,728,349.06
2026-06-02,KXNBA2QTOTAL,1110,1098.3
2026-06-02,KXNBA30COMEBACK,13138,1785.66
2026-06-02,KXNBA3D,14130,456.85
2026-06-02,KXNBA3PT,30696,13700.49
2026-06-02,KXNBA3PTALLGAMES,9808,2965.12
2026-06-02,KXNBA3QSPREAD,1330,720.23
2026-06-02,KXNBA3QTOTAL,690,682.5
2026-06-02,KXNBA4QSPREAD,1334,698.92
2026-06-02,KXNBA4QTOTAL,690,682.5
2026-06-02,KXNBAAST,11915,4335.41
2026-06-02,KXNBAATTEND,410,130.77
2026-06-02,KXNBABLK,2678,1133.13
2026-06-02,KXNBADRAFT1,37424,7285.0
2026-06-02,KXNBADRAFTCAT,135,31.81
2026-06-02,KXNBADRAFTMATCHUP,1201,479.87
2026-06-02,KXNBADRAFTPICK,7153,3980.81
2026-06-02,KXNBADRAFTTEAM,5267,2737.42
2026-06-02,KXNBADRAFTTOP,7308,3431.24
2026-06-02,KXNBAFINALSPRICE,70159,34278.42
2026-06-02,KXNBAFINBLOWOUT,3768,1669.31
2026-06-02,KXNBA1QWINNER,556,58.56
2026-06-02,KXNBA1QTOTAL,1589,1572.31
2026-06-02,KXNBA1QSPREAD,1561,798.76
2026-06-02,KXNBA1HWINNER,61675,16736.86
2026-06-02,KXSCOTUSMARIJUANAGUN,145,117.55
2026-06-02,KXMT01D,14814,7056.74
2026-06-02,KXMTN,1710,685.69
2026-06-02,KXMTPRIMARY,7503,3113.42
2026-06-02,KXMUSKNASA,316,262.81
2026-06-02,KXMUSKNW,27229,24461.97
2026-06-02,KXMUSKTRILLION,3101,750.87
2026-06-02,KXMVECROSSCATEGORY,24149988,3444557.75
2026-06-02,KXMVENBASINGLEGAME,761,348.04
2026-06-02,KXMVESPORTSMULTIGAMEEXTENDED,136890351,10890347.79
2026-06-02,KXNASCARFASTLAP,2169,2147.31
2026-06-02,KXNASCARRACE,53678,5344.69
2026-06-02,KXNBAFINMVP,510294,94659.17
2026-06-02,KXNASCARTOP10,343,178.8
2026-06-02,KXNASCARTOP5,233,112.89
2026-06-02,KXNASCARTOPTEAM,5,4.8
2026-06-02,KXNASDAQ100,7162,3278.23
2026-06-02,KXNASDAQ100MAXY,18,0.18
2026-06-02,KXNASDAQ100U,108778,67518.88
2026-06-02,KXNATGASD,22666,14217.08
2026-06-02,KXNATGASMON,316,69.62
2026-06-02,KXNATGASW,644,526.78
2026-06-02,KXNATIONALIZESPACEX,1,0.99
2026-06-02,KXNBA,3155441,1549961.59
2026-06-02,KXNBA1HSPREAD,26197,13060.11
2026-06-02,KXNBA1HTOTAL,3797,1869.74
2026-06-02,KXNASCARTOP3,150,23.28
2026-06-02,KXNBAFTM,30,29.5
2026-06-02,KXNBAGAME,2805652,1332134.35
2026-06-02,KXNBAGAME7,4213,1489.99
2026-06-02,KXNCAABBGS,1839,673.44
2026-06-02,KXNCAABBPLAYOFFS,17983,7647.84
2026-06-02,KXNCAABBREG,18223,8815.52
2026-06-02,KXNCAASBGAME,25596,10154.64
2026-06-02,KXNCAASOFTBALL,52615,27965.18
2026-06-02,KXNDALR,14,0.7
2026-06-02,KXNETANYAHUMENTION,1093,680.52
2026-06-02,KXNETFLIXRANKMOVIE,588,334.24
2026-06-02,KXNETFLIXRANKMOVIEGLOBAL,666,104.66
2026-06-02,KXNETFLIXRANKMOVIERUNNERUP,1902,717.27
2026-06-02,KXNETFLIXRANKSHOW,10187,1689.11
2026-06-02,KXNETFLIXRANKSHOWGLOBAL,1758,846.92
2026-06-02,KXNCAABBGAME,14623,1445.99
2026-06-02,KXNETFLIXRANKSHOWGLOBAL2,600,594.0
2026-06-02,KXNETFLIXTOPVIEWSMOVIE,9218,7900.45
2026-06-02,KXNETFLIXTOPVIEWSTV,8199,6655.97
2026-06-02,KXNEWGLENN,351,264.19
2026-06-02,KXNEWSOMENDORSE,500,495.0
2026-06-02,KXNEWTARIFFS,1541,769.12
2026-06-02,KXNEWTAYLOR,2,1.02
2026-06-02,KXNEXTMANAGEREPL,12,0.12
2026-06-02,KXNEXTMANAGERSERIEA,1,0.96
2026-06-02,KXNEXTNBACOACH,1182,358.79
2026-06-02,KXNEXTTEAMNBA,42909,8268.74
2026-06-02,KXNEXTTEAMNFL,12570,218.46
2026-06-02,KXNFLRETIRE,464,314.32
2026-06-02,KXNETFLIXRANKSHOWRUNNERUP,2666,878.54
2026-06-02,KXNFLTRADE,289,10.27
2026-06-02,KXNCAABASEBALL,501763,64876.05
2026-06-02,KXNBATOTAL,139386,72628.41
2026-06-02,KXNBAMENTION,30208,12476.93
2026-06-02,KXNBAOVERTIME,18634,5140.15
2026-06-02,KXNBAPLAYOFF3D,3378,578.34
2026-06-02,KXNBAPLAYOFFPTS,9893,2634.06
2026-06-02,KXNBAPLAYOFFWINS,74841,48130.02
2026-06-02,KXNBAPTS,56637,21555.41
2026-06-02,KXNBAPTSALLGAMES,15577,3440.09
2026-06-02,KXNBAPTSLEADER,1950,505.44
2026-06-02,KXNBAREB,11457,3703.98
2026-06-02,KXNBARETURN,1054,735.75
2026-06-02,KXNBASERIES3PMLEADER,6335,931.95
2026-06-02,KXNBASERIESASTLEADER,2872,916.38
2026-06-02,KXNBBGAME,175322,69206.3
2026-06-02,KXNBASERIESCOMEBACK,201,24.89
2026-06-02,KXNBASERIESGCOMEBACK,2377,640.05
2026-06-02,KXNBASERIESOT,1337,283.54
2026-06-02,KXNBASERIESPTS,2388,1202.32
2026-06-02,KXNBASERIESPTSLEADER,16407,4199.72
2026-06-02,KXNBASERIESPTSSPREAD,1085,350.93
2026-06-02,KXNBASERIESREBLEADER,3436,1499.82
2026-06-02,KXNBASERIESROADWIN,19564,6056.12
2026-06-02,KXNBASERIESSCORE,1002601,393327.82
2026-06-02,KXNBASERIESSPREAD,47245,14647.12
2026-06-02,KXNBASPREAD,516573,252797.13
2026-06-02,KXNBASTL,2199,807.56
2026-06-02,KXNBATEAMTOTAL,12788,7967.49
2026-06-02,KXNBASERIESGAMES,28620,15562.5
2026-06-02,KXSCPRIMARY,190,155.72
2026-06-02,KXWTASETWINNER,5790,3254.57
2026-06-02,KXSDRGOVADVANCE,5828,3045.05
2026-06-02,KXUSMCA,155,9.43
2026-06-02,KXUSMICHCSP,11,8.75
2026-06-02,KXUSNFP,319,170.51
2026-06-02,KXUSPPIYOY,2517,1165.51
2026-06-02,KXUSRETAIL,9,7.91
2026-06-02,KXUST10,102,51.61
2026-06-02,KXUST10M,681,203.87
2026-06-02,KXUST2,88,16.8
2026-06-02,KXUST30,182,76.57
2026-06-02,KXUST30M,953,301.52
2026-06-02,KXUST5,29,4.24
2026-06-02,KXUST5M,152,43.98
2026-06-02,KXUSTM,77,27.98
2026-06-02,KXUT1D,161,90.85
2026-06-02,KXUTPRIMARY,803,547.92
2026-06-02,KXVALORANTGAME,222126,105371.25
2026-06-02,KXVALORANTMAP,158722,82345.65
2026-06-02,KXVAPRIMARY,200,4.0
2026-06-02,KXVISITIRAN,4684,523.72
2026-06-02,KXVOTEHUBTRUMPUPDOWN,12130,5293.25
2026-06-02,KXVOTEPRIMARY,1735150,723441.87
2026-06-02,KXVOTERECNCS,4255,1483.71
2026-06-02,KXVTBGAME,10828,4750.58
2026-06-02,KXWATSONRNC,1703,624.12
2026-06-02,KXWAYMO,1000,990.0
2026-06-02,KXUSLGAME,465,287.88
2026-06-02,KXUSISMSERV,1252,801.25
2026-06-02,KXUSGASCPI,22958,18069.46
2026-06-02,KXUSFLYCAN,119,91.75
2026-06-02,KXTRUMPSTATES,12,0.96
2026-06-02,KXTRUMPTIME,278,75.96
2026-06-02,KXTRUMPTOPIC,948,404.1
2026-06-02,KXTRUMPUFC,4297,1581.54
2026-06-02,KXTRUMPVSLAUGHTER,153,19.5
2026-06-02,KXTRUTHSOCIAL,14297,8652.87
2026-06-02,KXTSAW,983,468.85
2026-06-02,KXTSLA,2736,1675.38
2026-06-02,KXTSWIFTTOYSTORY,18030,180.3
2026-06-02,KXTXPRIMARY,240,35.91
2026-06-02,KXTXRSENRUNOFFMOV,42064,1018.1
2026-06-02,KXU3,25480,21218.51
2026-06-02,KXWC1STTIMEWIN,133,61.09
2026-06-02,KXUAL,145,74.82
2026-06-02,KXUE,4866,683.12
2026-06-02,KXUFCFIGHT,214387,94395.7
2026-06-02,KXUFCOCCUR,32,14.6
2026-06-02,KXUFLCHAMP,1684,313.06
2026-06-02,KXUKGDPMOM,4,2.2
2026-06-02,KXULTA,42670,17958.9
2026-06-02,KXURYPDGAME,109,47.56
2026-06-02,KXUSADATACENTERS,20,16.08
2026-06-02,KXUSAEXPANDTERRITORY,708,435.39
2026-06-02,KXUSAIRANAGREEMENT,101432,46305.05
2026-06-02,KXUSDJPY,1071,550.87
2026-06-02,KXUSDM,1696,1418.18
2026-06-02,KXUAPFILES,1239,804.55
2026-06-02,KXWC3RDPLACE,1043,93.18
2026-06-02,KXWCCONTINENT,1269,736.79
2026-06-02,KXWCFURTHESTADVANCING,14961,12027.95
2026-06-02,KXWNBAPTS,95176,49025.41
2026-06-02,KXWNBAREB,29198,15958.02
2026-06-02,KXWNBASPREAD,1549045,785829.03
2026-06-02,KXWNBATOTAL,1655503,865486.32
2026-06-02,KXWORLDCUPHALFTIME,8108,5661.28
2026-06-02,KXWSOPENTRANTS,1265,618.64
2026-06-02,KXWT20MATCH,2495491,1270814.05
2026-06-02,KXWT20WORLDCUP,28441,6456.83
2026-06-02,KXWTAADVANCE,128,113.14
2026-06-02,KXWTACHALLENGERMATCH,3749239,1833724.46
2026-06-02,KXWTADOUBLES,28978,15901.45
2026-06-02,KXWTAGRANDSLAM,86,16.29
2026-06-02,KXWNBAGAME,6327321,3190679.25
2026-06-02,KXWTAMATCH,1284681,688094.41
2026-06-02,KXWTI,375783,215454.89
2026-06-02,KXWTIMIN,1681,663.33
2026-06-02,KXWTIW,75600,41142.0
2026-06-02,KXWWDCMENTION,1127,472.68
2026-06-02,KXXRP,13982,1076.28
2026-06-02,KXXRP15M,467593,311276.28
2026-06-02,KXXRPD,10527,4176.24
2026-06-02,KXXRPMAXMON,11041,6265.25
2026-06-02,KXXRPMINMON,5956,3350.25
2026-06-02,KXZECMAXMON,3921,3009.95
2026-06-02,KXZECMINMON,900,261.25
2026-06-02,KXMRBEASTMENTION,1210,640.86
2026-06-02,KXWTASERENA,585,130.02
2026-06-02,KXTRUMPSLAUGHTERVOTE,150,0.94
2026-06-02,KXWNBACCUPMVP,5,1.2
2026-06-02,KXWNBAAST,11162,5745.43
2026-06-02,KXWCGAME,120520,45666.9
2026-06-02,KXWCGOALLEADER,68577,25817.55
2026-06-02,KXWCGROUPBOTTOM,369,269.76
2026-06-02,KXWCGROUPGOALS,612,389.98
2026-06-02,KXWCGROUPORDER,182,50.52
2026-06-02,KXWCGROUPQUAL,3903,2037.01
2026-06-02,KXWCGROUPWIN,48812,20246.58
2026-06-02,KXWCGROUPWINNER,2379,354.33
2026-06-02,KXWCHOSTKO,217,114.55
2026-06-02,KXWCIRAN,6407,3700.82
2026-06-02,KXWCMESSIRONALDO,453,287.21
2026-06-02,KXWCPLAYERGOALS,20,19.6
2026-06-02,KXWNBACCUP,2620,656.97
2026-06-02,KXWCROUND,126893,43597.0
2026-06-02,KXWCSTAGE,4483,1531.79
2026-06-02,KXWCSTAGEOFELIM,19994,4230.63
2026-06-02,KXWCTEAMGOALS,293,136.89
2026-06-02,KXWCTOTALGOAL,305,124.61
2026-06-02,KXWCWINGROUP,71,34.27
2026-06-02,KXWEEKSNUM1,2704,2323.56
2026-06-02,KXWHVISIT,845,683.05
2026-06-02,KXWNBA1HSPREAD,80213,44521.16
2026-06-02,KXZELENSKYPUTIN,54,51.84
2026-06-02,KXWNBA1HTOTAL,30253,13073.73
2026-06-02,KXWNBA1HWINNER,95033,47739.92
2026-06-02,KXWNBA3PT,8810,5507.11
2026-06-02,KXWCSQUAD,39082,33171.73
2026-06-02,KXSDPRIMARY,21,0.25
2026-06-02,KXTRUMPSAYTRUMP,1807,290.0
2026-06-02,KXTRUMPSAYMONTH,89297,18760.27
2026-06-02,KXSOLMAXMON,3722,2951.89
2026-06-02,KXSOLMINMON,21455,6962.26
2026-06-02,KXSONGCHARTDRA,145443,14191.95
2026-06-02,KXSONGRELEASE,666,659.34
2026-06-02,KXSONGRELEASEDATE,107,37.24
2026-06-02,KXSONGRELEASEDATEPC,414,69.65
2026-06-02,KXSOTHLEAVE,171,17.75
2026-06-02,KXSP500ADDQ,1414,539.7
2026-06-02,KXSPACEXCOUNT,39041,20858.75
2026-06-02,KXSPACEXSECTOR,52,7.29
2026-06-02,KXSPACEXSTARSHIP,244,166.16
2026-06-02,KXSPBGAME,36384,18084.06
2026-06-02,KXSPOTIFY2D,1361,200.96
2026-06-02,KXSPOTIFYALBUMW,200,8.0
2026-06-02,KXSPOTIFYARTISTD,4725,1933.47
2026-06-02,KXSPOTIFYARTISTW,11,10.89
2026-06-02,KXSPOTIFYD,17719,5163.3
2026-06-02,KXSPOTIFYGLOBALD,2018,911.88
2026-06-02,KXSPOTIFYW,3149,1160.97
2026-06-02,KXSQ832,1,0.68
2026-06-02,KXSQUASHMATCH,1653,1614.47
2026-06-02,KXSTARMERCABLEAVE,5,4.45
2026-06-02,KXSTARMERMENTIONB,132,77.63
2026-06-02,KXSTEAMPRICE,831,284.84
2026-06-02,KXSULYOKOUT,4,1.08
2026-06-02,KXSOLE,155,21.61
2026-06-02,KXSOLD,36272,16644.29
2026-06-02,KXSOL15M,592384,376434.15
2026-06-02,KXSOCCERPLAYMESSI,10001,5639.38
2026-06-02,KXSDRGOVOUTRIGHT,54,27.17
2026-06-02,KXSENATEALD,80,68.0
2026-06-02,KXSENATEALR,72026,29946.92
2026-06-02,KXSENATECOD,416,307.15
2026-06-02,KXSENATECOR,57,34.48
2026-06-02,KXSENATEGAR,6671,1558.0
2026-06-02,KXSENATEIAR,6125,696.16
2026-06-02,KXSENATELAD,107,7.17
2026-06-02,KXSENATELAR,304,103.74
2026-06-02,KXSENATEMED,222251,64131.02
2026-06-02,KXSENATEMTD,5615,2875.31
2026-06-02,KXSENATEMTR,1750,1750.0
2026-06-02,KXSUMMERHOUSECAST,128,68.13
2026-06-02,KXSENATENJR,78591,39721.96
2026-06-02,KXSENATEREC,75655,35865.02
2026-06-02,KXSENATESCD,21,19.62
2026-06-02,KXSENATESCR,8309,402.52
2026-06-02,KXSENATESDR,13642,7837.23
2026-06-02,KXSENATEVAD,310,34.63
2026-06-02,KXSEOULMAYOR,21644,8253.07
2026-06-02,KXSHIBA,99,2.84
2026-06-02,KXSHIBAD,352,3.52
2026-06-02,KXSILVERD,55610,34749.77
2026-06-02,KXSILVERMON,127,80.81
2026-06-02,KXSILVERW,4142,2232.43
2026-06-02,KXSKEXPYOY,1903,1387.92
2026-06-02,KXSENATEOKD,100,93.0
2026-06-02,KXSUSPENDGASTAX,3960,2596.98
2026-06-02,KXSWIFTKELCEWEDDINGLOCATION,10578,6050.86
2026-06-02,KXSWISS10MILLION,569,295.19
2026-06-02,KXTRUEV,23981,17262.92
2026-06-02,KXTRUFBPPI,61,60.16
2026-06-02,KXTRUFCCI,7,6.91
2026-06-02,KXTRUFCMC,13,12.77
2026-06-02,KXTRUFEGGS,45,44.38
2026-06-02,KXTRUFGAS,523,469.26
2026-06-02,KXTRUFHOUCPI,2,1.98
2026-06-02,KXTRUFPDEBT,13,12.77
2026-06-02,KXTRUFTSA,10029,4231.03
2026-06-02,KXTRUMPACT,5209,2935.03
2026-06-02,KXTRUMPADMINLEAVE,4370,4117.56
2026-06-02,KXTRUMPATTEND,397,155.86
2026-06-02,KXTRILLIONAIRE,2107,99.54
2026-06-02,KXTRUMPCOUNTRIES,615,479.86
2026-06-02,KXTRUMPENDORSE,1116,259.63
2026-06-02,KXTRUMPENDORSELOSS,398,386.1
2026-06-02,KXTRUMPENDORSEMENTS,5038,3652.01
2026-06-02,KXTRUMPKENNEDYNAME,4746,2373.87
2026-06-02,KXTRUMPMEET,1404,772.99
2026-06-02,KXTRUMPMEETING,384,248.46
2026-06-02,KXTRUMPMENTION,4303,2636.96
2026-06-02,KXTRUMPMENTIONDURATION,6056,2911.48
2026-06-02,KXTRUMPNBAFINALS,30317,16414.81
2026-06-02,KXTRUMPPASSPORT,216,133.92
2026-06-02,KXTRUMPPHOTO,59557,595.57
2026-06-02,KXTRUMPSAY,185927,27064.52
2026-06-02,KXTRUMPDOLLAR,190,89.62
2026-06-02,KXTRUMPSAYNICKNAME,1541,536.63
2026-06-02,KXTRAVISKELCEWEDDING,264,77.74
2026-06-02,KXTORNADO,1978,1593.78
2026-06-02,KXT20MATCH,1681043,940044.28
2026-06-02,KXTAIWANLVL4,34746,34041.48
2026-06-02,KXTARIFFCHECKS,2515,369.13
2026-06-02,KXTARIFFRATECAN,5,4.75
2026-06-02,KXTARIFFRATEEU,15,3.75
2026-06-02,KXTARIFFRATEPRC,22,12.23
2026-06-02,KXTAYLORSWIFTWEDDING,996,225.43
2026-06-02,KXTAYLORSWIFTWEDDINGATTEND,137,109.1
2026-06-02,KXTECHLAYOFF,2409,1287.26
2026-06-02,KXTECHRANKLISTAICODE,1031,232.04
2026-06-02,KXTEMPHELP,16,9.66
2026-06-02,KXTEMPNYCH,31913,8880.75
2026-06-02,KXTRANSGENDERSPORTSBAN,108,102.48
2026-06-02,KXTESTMATCH,59,46.56
2026-06-02,KXTITLEDTUESTOP,2500,1492.8
2026-06-02,KXTNOTED,2997,1804.05
2026-06-02,KXTNOTEW,147,22.48
2026-06-02,KXTONYAWARDS,39385,21215.62
2026-06-02,KXTOP10BBSPOTS,8778,5124.35
2026-06-02,KXTOPALBUM,2669,888.51
2026-06-02,KXTOPALBUMRECORD,50703,12046.32
2026-06-02,KXTOPBBSPOTSDRA,50610,14889.06
2026-06-02,KXTOPCHEF,11347,3097.61
2026-06-02,KXTOPMODEL,3924,2515.64
2026-06-02,KXTOPMONTHLY,5428,743.32
2026-06-02,KXTOPSONG,24138,5437.53
2026-06-02,KXTITLEDTUESDAY,272,43.78
2026-06-02,KXMOVIELENGTH,1263,499.43
2026-06-02,KXART,1004,548.15
2026-06-02,KXMLSJOIN,44,26.74
2026-06-02,KXCPICORE,638,428.12
2026-06-02,KXCPICOREYOY,2553,2127.85
2026-06-02,KXCPIYOY,12940,6985.98
2026-06-02,KXCRITICALITY,219,99.77
2026-06-02,KXCRYPTOSTRUCTURE,3880,582.76
2026-06-02,KXCS2,57049,17012.39
2026-06-02,KXCS2GAME,715795,377541.09
2026-06-02,KXCS2MAP,23709,15219.3
2026-06-02,KXCS2QUALIFIERS,5716,2404.01
2026-06-02,KXCS2TOTALMAPS,418,297.48
2026-06-02,KXDAEGUMAYOR,219,35.59
2026-06-02,KXDATABRICKS,1000,990.0
2026-06-02,KXDCDELD,497,38.12
2026-06-02,KXDCMAYORD,853,552.3
2026-06-02,KXDENMARKPM,176,173.57
2026-06-02,KXDETRADEBAL,19,12.14
2026-06-02,KXDIAZOUT,2841,1537.18
2026-06-02,KXDIMAYORGAME,449684,209261.92
2026-06-02,KXDJTATTACKNETANYAHU,7281,4332.84
2026-06-02,KXDJTATTACKWARSH,125,21.65
2026-06-02,KXDNIANNOUNCE,5982,2839.78
2026-06-02,KXDOGE,11636,4879.18
2026-06-02,KXDOGE15M,350812,215198.12
2026-06-02,KXDOGED,9040,4794.88
2026-06-02,KXDOGEMAXMON,2308,1326.42
2026-06-02,KXCPI,18344,10165.14
2026-06-02,KXCOPRIMARY,305,103.22
2026-06-02,KXCOPPERW,278,178.31
2026-06-02,KXCOPPERD,20104,13562.59
2026-06-02,KXCBDECISIONRUSSIA,82,30.48
2026-06-02,KXCBDISRAEL,759,470.13
2026-06-02,KXCBRATEHIKE,1,0.06
2026-06-02,KXCCL,49,43.05
2026-06-02,KXCHAICUTS,1362,927.98
2026-06-02,KXCHCPIYOY,2,1.42
2026-06-02,KXCHCUTS,517,356.43
2026-06-02,KXCHESSFIDERATING,94,0.94
2026-06-02,KXCHESSFIDERATINGTOP,220,143.8
2026-06-02,KXCHESSMATCH,14687,11195.59
2026-06-02,KXCHESSNORWAY,51965,22484.5
2026-06-02,KXCHGDPYOY,22,14.87
2026-06-02,KXDOGEMINMON,1868,1178.02
2026-06-02,KXCHOPPEDCASTAWAYS,1931,157.33
2026-06-02,KXCLAUDE,9052,5421.93
2026-06-02,KXCO03R,20,19.4
2026-06-02,KXCO8D,535,161.49
2026-06-02,KXCODEAI,7399,4828.2
2026-06-02,KXCODGAME,35408,11734.75
2026-06-02,KXCODMAP,743,398.7
2026-06-02,KXCODTOTALMAPS,12,6.96
2026-06-02,KXCOLOMBIAN2RMOV,12635,9377.05
2026-06-02,KXCOLOMBIAPRES,20030,7153.66
2026-06-02,KXCOMPANYACTIONEA,1727,938.14
2026-06-02,KXCOMPANYACTIONLAYOFF,36,19.72
2026-06-02,KXCONNSMYTHE,76468,15081.34
2026-06-02,KXCHTRADEBAL,8,4.32
2026-06-02,KXDOTA2GAME,4036,1879.66
2026-06-02,KXDPWORLDTOUR,48389,1051.49
2026-06-02,KXDPWORLDTOURR1LEAD,2296,70.72
2026-06-02,KXEURUSD,939,531.9
2026-06-02,KXEURUSDQ,22,21.78
2026-06-02,KXEVENTTIMES,2754,822.53
2026-06-02,KXEZCPIYOYF,7,6.86
2026-06-02,KXF,67,28.3
2026-06-02,KXF1FASTLAP,1365,190.84
2026-06-02,KXF1POLE,14555,2978.34
2026-06-02,KXF1RACE,53363,10591.33
2026-06-02,KXF1RACEPODIUM,11537,3189.74
2026-06-02,KXF1TOP10,1589,333.29
2026-06-02,KXF1TOP5,166,92.05
2026-06-02,KXF1TOPCONSTRUCTOR,545,233.77
2026-06-02,KXETHMINY,1029,152.01
2026-06-02,KXFALLOUTRELEASE,500,5.0
2026-06-02,KXFDAAPPROVE,100,52.0
2026-06-02,KXFDX,942,443.11
2026-06-02,KXFED,86365,54442.64
2026-06-02,KXFEDCOMBO,159,47.92
2026-06-02,KXFEDDECISION,540737,88111.82
2026-06-02,KXFEDDISSENT,1845,1724.43
2026-06-02,KXFEDHIKE,39026,1451.24
2026-06-02,KXFEDLEADJUNE,68,0.68
2026-06-02,KXFEDMENTION,909,610.64
2026-06-02,KXFEDTWEETS,150,108.96
2026-06-02,KXFESTIVALEVENTPACHNYC,736,665.36
2026-06-02,KXFETTERMANSWITCH,5,0.15
2026-06-02,KXFAOFPI,33,12.88
2026-06-02,KXCBDECISIONMEXICO,150,4.88
2026-06-02,KXETHMINMON,8240,880.35
2026-06-02,KXETHD,538065,212136.37
2026-06-02,KXDROZMENTION,127070,45135.23
2026-06-02,KXEARNINGSMENTIONAVGO,3172,1662.11
2026-06-02,KXEARNINGSMENTIONCRWD,3705,1747.48
2026-06-02,KXEARNINGSMENTIONLULU,376,186.67
2026-06-02,KXEARNINGSMENTIONM,3765,1986.95
2026-06-02,KXEARNINGSMENTIONULTA,29622,19727.92
2026-06-02,KXEARNINGSMENTIONVSCO,40160,17033.85
2026-06-02,KXEARTHQUAKEM,1823,1250.24
2026-06-02,KXEBOLACOUNTRY,3343,1974.83
2026-06-02,KXECONSTATCORECPIYOY,6,0.9
2026-06-02,KXECONSTATCPI,2479,2212.87
2026-06-02,KXECONSTATCPICORE,2,1.25
2026-06-02,KXETHMAXMON,14394,5139.56
2026-06-02,KXECONSTATCPIYOY,2178,725.51
2026-06-02,KXEGGS,1032,251.37
2026-06-02,KXEHSALES,74,48.62
2026-06-02,KXELECTIONBILL,468,9.36
2026-06-02,KXELECTIRAN,20,1.0
2026-06-02,KXEMMYDSACTO,286,58.8
2026-06-02,KXEMMYDSACTR,61,5.49
2026-06-02,KXEMMYLIMITEDACTO,382,30.08
2026-06-02,KXENDORSEPRATT,753,743.52
2026-06-02,KXEOWEEK,19349,9843.85
2026-06-02,KXEPSTEIN,63,9.37
2026-06-02,KXETH,56455,23922.17
2026-06-02,KXETH15M,1679462,907694.17
2026-06-02,KXECONSTATU3,4187,1949.48
2026-06-02,KXFIFATRAVEL,353,204.39
2026-06-02,KXCBDECISIONKOREA,21,12.93
2026-06-02,KXCBDECISIONEU,877,814.4
2026-06-02,KXARGLNBGAME,1364,1045.37
2026-06-02,KXARMENIAPARLI,26,14.63
2026-06-02,KXARMOMINF,124,101.82
2026-06-02,KXARTISTSTREAMS,2209,1954.88
2026-06-02,KXARTISTSTREAMSU,93,32.02
2026-06-02,KXARTISTSTREAMSY,960,876.87
2026-06-02,KXARTISTVS,165,161.08
2026-06-02,KXATP1RANK,3741,37.41
2026-06-02,KXATPADVANCE,10339,5371.58
2026-06-02,KXATPCHALLENGERMATCH,13634069,6682390.21
2026-06-02,KXATPDOUBLES,13929,4963.61
2026-06-02,KXATPEXACTMATCH,152124,57917.59
2026-06-02,KXATPGRANDSLAM,1009,655.96
2026-06-02,KXATPGRANDSLAMFIELD,8,0.08
2026-06-02,KXATPGSPREAD,167428,91822.38
2026-06-02,KXATPGTOTAL,415729,239905.14
2026-06-02,KXATPMATCH,19356378,10111306.2
2026-06-02,KXATPMENTION,29072,16436.39
