date,report_ticker,pnl_gross,pnl_net,fees_taker,fees_maker,contracts_settled
2026-05-01,KXPRIMARYMOV,-13.55,-56.11,42.56,0.0,5626
2026-05-01,KXPRIMARYTURNOUT,67.38,64.0,3.38,0.0,305
2026-05-01,KXPSASQUASH,282.8,271.47,11.33,0.0,773
2026-05-01,KXPSKY,-13.92,-15.5,1.58,0.0,139
2026-05-01,KXPSLGAME,6491.24,-9270.17,15761.41,0.0,1274216
2026-05-01,KXPUREALBUMS,71.05,-35.79,106.84,0.0,16455
2026-05-01,KXQUADRUPLEDOUBLE,-104.65,-124.24,19.59,0.0,8146
2026-05-01,KXRAINAUSM,-238.61,-273.45,34.84,0.0,5608
2026-05-01,KXRAINCHIM,-511.39,-522.87,11.48,0.0,1314
2026-05-01,KXRAINDALM,-264.12,-300.26,36.14,0.0,3109
2026-05-01,KXRAINDENM,542.01,466.58,75.43,0.0,6776
2026-05-01,KXRAINHOUM,847.37,691.5,155.87,0.0,16713
2026-05-01,KXRAINLAXM,-10.93,-27.18,16.25,0.0,9272
2026-05-01,KXPRIMARYPLACE,-456.93,-526.35,69.42,0.0,5242
2026-05-01,KXPGAPLAYOFF,-622.08,-658.65,36.57,0.0,3299
2026-05-01,KXPGAMAJORTOP10,-110.45,-119.5,9.05,0.0,711
2026-05-01,KXPGAHOLEINONE,-543.0,-643.5,100.5,0.0,9516
2026-05-01,KXNICKELW,-1863.71,-1951.49,87.78,0.0,12771
2026-05-01,KXNJ07D,0.5,0.46,0.04,0.0,5
2026-05-01,KXNJPRIMARY,63.3,52.86,10.44,0.0,905
2026-05-01,KXNPBGAME,-4500.15,-5911.56,1411.41,0.0,132518
2026-05-01,KXNWSLGAME,-3347.9,-4287.97,940.07,0.0,85456
2026-05-01,KXNY10D,46.04,38.74,7.3,0.0,621
2026-05-01,KXNY12D,-466.3,-526.24,59.94,0.0,4385
2026-05-01,KXNY13D,381.61,371.45,10.16,0.0,664
2026-05-01,KXNY17D,-24.03,-25.0,0.97,0.0,56
2026-05-01,KXNY7D,5.85,5.26,0.59,0.0,43
2026-05-01,KXNYCRENTFREEZE,-152.54,-161.22,8.68,0.0,657
2026-05-01,KXNYTHEAD,-102.13,-104.74,2.61,0.0,167
2026-05-01,KXNZNBLGAME,-4776.49,-5527.59,751.1,0.0,61351
2026-05-01,KXORPRIMARY,15.4,14.21,1.19,0.0,1279
2026-05-01,KXOWGAME,-916.6,-971.94,55.34,0.0,4211
2026-05-01,KXPA07D,-0.95,-1.01,0.06,0.0,5
2026-05-01,KXPA3D,731.03,657.01,74.02,0.0,4911
2026-05-01,KXPAYROLLS,26.65,9.44,17.21,4.41,3358
2026-05-01,KXPCECORE,-9.7,-10.3,0.6,0.0,58
2026-05-01,KXPERLIGA1GAME,-2.03,-4.79,2.76,0.0,390
2026-05-01,KXPERSONPUBLIC,132.1,126.54,5.56,0.0,330
2026-05-01,KXPERUCONGRESS,0.0,-0.01,0.01,0.0,11
2026-05-01,KXPERUPRES,-22.58,-24.54,1.96,0.0,1495
2026-05-01,KXPERUPRES1R,0.03,0.02,0.01,0.0,3
2026-05-01,KXPERUPRES1RMOV,-18.78,-21.42,2.64,0.0,648
2026-05-01,KXPERUPRES2ND,-1.68,-5.28,3.6,0.0,1767
2026-05-01,KXPERUPRESMATCHUP,9.95,8.27,1.68,0.0,493
2026-05-01,KXNHLVEZINA,-64.39,-75.21,10.82,0.0,2395
2026-05-01,KXNBASPREAD,20707.27,-200017.46,220724.73,55499.93,15787771
2026-05-01,KXLOWTPHIL,20.93,-53.0,73.93,0.0,23896
2026-05-01,KXNBASERIESSCORE,-2525.37,-3272.61,747.24,0.0,63904
2026-05-01,KXMLBF5,-5412.21,-8957.84,3545.63,0.0,290820
2026-05-01,KXMLBF5SPREAD,1884.72,1155.07,729.65,0.0,82451
2026-05-01,KXMLBF5TOTAL,-3697.0,-6831.9,3134.9,0.0,291706
2026-05-01,KXMLBGAME,-269983.2,-722738.6,452755.4,113800.23,37744122
2026-05-01,KXMLBHIT,1636.07,-648.39,2284.46,0.0,227791
2026-05-01,KXMLBHR,-19415.98,-29755.46,10339.48,0.0,1397886
2026-05-01,KXMLBHRR,5649.68,3560.55,2089.13,0.0,147532
2026-05-01,KXMLBKS,33548.45,24705.71,8842.74,0.0,620730
2026-05-01,KXMLBMENTION,320.19,154.26,165.93,0.0,24927
2026-05-01,KXMLBPLAYEROTM,-64.14,-67.86,3.72,0.0,360
2026-05-01,KXMLBRFI,-125820.64,-140982.73,15162.09,0.0,978072
2026-05-01,KXMLBSPREAD,-28365.5,-101986.04,73620.54,0.0,5341347
2026-05-01,KXMJSCHEDULE,-605.94,-690.39,84.45,0.0,17266
2026-05-01,KXMLBSTATCOUNT,15.31,14.57,0.74,0.0,48
2026-05-01,KXMLBTEAMTOTAL,9292.0,6504.84,2787.16,0.0,205474
2026-05-01,KXMLBTOTAL,201149.07,89406.6,111742.47,0.0,8190147
2026-05-01,KXMLSBTTS,8.22,2.83,5.39,0.0,318
2026-05-01,KXMLSGAME,-7209.3,-7985.58,776.28,0.0,48916
2026-05-01,KXMLSSPREAD,-1089.62,-1158.18,68.56,0.0,6617
2026-05-01,KXMLSTOTAL,54.36,-25.5,79.86,0.0,5614
2026-05-01,KXMNDAYCARECHARGE,-26.53,-28.25,1.72,0.0,130
2026-05-01,KXMONSANTODURNELL,-150.7,-158.4,7.7,0.0,522
2026-05-01,KXMOVNJ11SPECIAL,-16.54,-23.34,6.8,0.0,36179
2026-05-01,KXMOVVAREDISTRICT,1838.28,1668.95,169.33,0.0,180915
2026-05-01,KXMRBEASTMENTION,-1976.82,-2163.99,187.17,0.0,12943
2026-05-01,KXMTN,61.99,55.77,6.22,0.0,362
2026-05-01,KXMLBTB,2785.23,1264.96,1520.27,0.0,115200
2026-05-01,KXMEXCUBOIL,9.26,8.88,0.38,0.0,22
2026-05-01,KXMETGALAFITS,267.11,242.3,24.81,0.0,1814
2026-05-01,KXMETGALA,14784.2,12710.07,2074.13,0.0,151988
2026-05-01,KXRAINMIAM,704.18,662.83,41.35,0.0,3189
2026-05-01,KXLOWTPHX,-156.44,-187.37,30.93,0.0,9791
2026-05-01,KXLOWTSATX,126.14,69.5,56.64,0.0,9251
2026-05-01,KXLOWTSEA,147.12,103.61,43.51,0.0,8366
2026-05-01,KXLOWTSFO,149.13,125.2,23.93,0.0,4158
2026-05-01,KXLPGATOUR,2606.34,1324.37,1281.97,0.0,123483
2026-05-01,KXLTGOVGANOMD,1.72,0.92,0.8,0.0,88
2026-05-01,KXLTGOVGANOMR,-19.0,-20.07,1.07,0.0,95
2026-05-01,KXLTGOVOKNOMR,-27.92,-29.7,1.78,0.0,278
2026-05-01,KXLUTNICKOUT,52.09,39.96,12.13,0.0,1989
2026-05-01,KXMADMEN,1414.87,1041.79,373.08,0.0,42941
2026-05-01,KXMADWOMEN,-1748.76,-1878.25,129.49,0.0,7541
2026-05-01,KXMAJORPROTEST,-168.45,-178.57,10.12,0.0,1123
2026-05-01,KXMAMDANIEO,312.73,292.44,20.29,0.0,4372
2026-05-01,KXMAMDANIMENTION,4823.66,4537.51,286.15,0.0,20892
2026-05-01,KXMANAGERSOUT,96.38,92.86,3.52,0.0,201
2026-05-01,KXMAR,-9.27,-32.36,23.09,0.0,3695
2026-05-01,KXMAYORLA,-24415.16,-26209.61,1794.45,0.0,143068
2026-05-01,KXMD06D,-26.24,-27.48,1.24,0.0,73
2026-05-01,KXMDPRIMARY,-3.0,-3.19,0.19,0.0,30
2026-05-01,KXME02D,4.1,4.01,0.09,0.0,7
2026-05-01,KXMEASLES,-0.21,-0.35,0.14,0.0,138
2026-05-01,KXMEDIACOVERMADDEN,-116.68,-159.46,42.78,0.0,5360
2026-05-01,KXMEDIACOVERSI,-161.62,-172.05,10.43,0.0,801
2026-05-01,KXMEDIARELEASEADDTRAILER,47.29,26.25,21.04,0.0,1241
2026-05-01,KXMEDIARELEASEICEMAN,-110.34,-121.01,10.67,0.0,620
2026-05-01,KXMENWORLDCUP,-1820.32,-2178.51,358.19,90.22,307747
2026-05-01,KXMUSKOAI,-7182.55,-8025.17,842.62,0.0,48371
2026-05-01,KXMUSKTRILLION,-83.87,-88.81,4.94,0.0,375
2026-05-01,KXMUSKWEALTH,-901.15,-921.05,19.9,0.0,1532
2026-05-01,KXMVECROSSCATEGORY,-779284.18,-1042667.22,263383.04,0.0,64824298
2026-05-01,KXNBACOY,-1466.63,-1729.68,263.05,66.51,124702
2026-05-01,KXNBADRAFT1,36.72,28.02,8.7,0.0,755
2026-05-01,KXNBADRAFTCAT,306.2,292.66,13.54,0.0,832
2026-05-01,KXNBADRAFTPICK,-42.66,-55.84,13.18,0.0,1356
2026-05-01,KXNBADRAFTTOP,-161.52,-177.49,15.97,0.0,1311
2026-05-01,KXNBAEAST,73012.33,61698.56,11313.77,2840.65,1510024
2026-05-01,KXNBAEFINMVP,443.79,387.72,56.07,0.0,17798
2026-05-01,KXNBAFINMVP,8064.44,7815.6,248.84,0.0,47855
2026-05-01,KXNBAGAME,4872641.24,3700971.37,1171669.87,294102.63,99926266
2026-05-01,KXNBAGAME7,198.71,177.01,21.7,0.0,3482
2026-05-01,KXNBALOTTERY,-23.49,-30.73,7.24,0.0,723
2026-05-01,KXNBALOTTERYODDS,-18.78,-20.02,1.24,0.0,313
2026-05-01,KXNBAMENTION,-5526.45,-7205.33,1678.88,0.0,240966
2026-05-01,KXNBAMVP,1609.38,1113.25,496.13,126.31,635866
2026-05-01,KXNBAOVERTIME,331.47,185.63,145.84,0.0,48119
2026-05-01,KXNBAPIADVANCE,0.51,-34.45,34.96,0.0,2977
2026-05-01,KXNBAPLAYOFF3D,-389.1,-400.18,11.08,0.0,1181
2026-05-01,KXNBAPLAYOFFPTS,422.06,403.96,18.1,0.0,1844
2026-05-01,KXNBAPLAYOFFWINS,-1059.31,-1310.57,251.26,0.0,19659
2026-05-01,KXNBAPTS,-100206.51,-114249.27,14042.76,0.0,1047811
2026-05-01,KXNBAPTSLEADER,-416.78,-467.45,50.67,0.0,6372
2026-05-01,KXNBAREB,51349.23,47380.64,3968.59,0.0,304647
2026-05-01,KXNBARETURN,6180.35,5840.61,339.74,0.0,31253
2026-05-01,KXNBASERIES,476439.22,450798.6,25640.62,6447.08,2249002
2026-05-01,KXNBASERIESGAMES,-1811.91,-1946.81,134.9,0.0,9668
2026-05-01,KXNBASERIESPTSLEADER,-261.64,-279.19,17.55,0.0,3469
2026-05-01,KXNBASERIESROADWIN,-504.81,-592.35,87.54,0.0,7466
2026-05-01,KXNBABLK,1797.07,1588.02,209.05,0.0,20995
2026-05-01,KXNBASERIESSPREAD,44.24,40.18,4.06,0.0,1049
2026-05-01,KXNBAAST,-19125.27,-20925.81,1800.54,0.0,135416
2026-05-01,KXNBA3PT,-20582.77,-23853.99,3271.22,0.0,267638
2026-05-01,KXMVENBASINGLEGAME,9501.55,8865.24,636.31,0.0,48823
2026-05-01,KXMVESPORTSMULTIGAMEEXTENDED,-103005.49,-356901.91,253896.42,0.0,80889165
2026-05-01,KXNASCARCUPSERIES,-0.93,-1.0,0.07,0.0,31
2026-05-01,KXNASCARFASTLAP,50.11,44.92,5.19,0.0,1064
2026-05-01,KXNASCARRACE,-2662.39,-6009.23,3346.84,0.0,550050
2026-05-01,KXNASCARTOP10,-99.0,-174.58,75.58,0.0,9571
2026-05-01,KXNASCARTOP20,-55.93,-67.89,11.96,0.0,1765
2026-05-01,KXNASCARTOP3,714.79,221.76,493.03,0.0,34490
2026-05-01,KXNASCARTOP5,-33.61,-41.73,8.12,0.0,598
2026-05-01,KXNASDAQ100,2098.43,1977.71,120.72,0.0,27988
2026-05-01,KXNASDAQ100MAXY,921.03,838.73,82.3,0.0,13103
2026-05-01,KXNASDAQ100U,10015.34,9347.39,667.95,0.0,119186
2026-05-01,KXNATGASD,437.57,314.05,123.52,0.0,10586
2026-05-01,KXNATGASW,-1018.73,-1188.38,169.65,0.0,14885
2026-05-01,KXNATIONALIZESPACEX,0.72,0.67,0.05,0.0,72
2026-05-01,KXNBA,363657.93,347521.69,16136.24,4058.09,4908733
2026-05-01,KXNBA1HSPREAD,3595.64,-11779.17,15374.81,0.0,1138586
2026-05-01,KXNBA1HTOTAL,-29942.24,-38807.97,8865.73,0.0,739731
2026-05-01,KXNBA1HWINNER,19987.92,11609.02,8378.9,0.0,702929
2026-05-01,KXNBA1STTEAM,-407.22,-467.64,60.42,0.0,6785
2026-05-01,KXNBA2D,-10778.42,-11770.46,992.04,0.0,88448
2026-05-01,KXNBA2HSPREAD,-9835.06,-11323.61,1488.55,0.0,102781
2026-05-01,KXNBA2HTOTAL,24.14,-333.7,357.84,0.0,23852
2026-05-01,KXNBA2HWINNER,41511.63,38033.36,3478.27,0.0,364844
2026-05-01,KXNBA2NDTEAM,38.41,36.55,1.86,0.0,123
2026-05-01,KXNBA2NDTEAMDEF,65.23,62.26,2.97,0.0,190
2026-05-01,KXNBA3D,-4168.15,-4444.27,276.12,0.0,45866
2026-05-01,KXNBA3RDTEAM,-4.84,-5.04,0.2,0.0,11
2026-05-01,KXRAINNYC,93.58,52.7,40.88,0.0,4489
2026-05-01,KXTOPMONTHLY,628.47,581.59,46.88,0.0,3164
2026-05-01,KXRAINSEAM,13.62,-16.8,30.42,0.0,3796
2026-05-01,KXTX33D,10.04,8.33,1.71,0.0,129
2026-05-01,KXTXPRIMARY,-52.92,-63.92,11.0,0.0,4358
2026-05-01,KXTXRUNOFFENDORSE,-43.57,-46.14,2.57,0.0,234
2026-05-01,KXTXSENCOMBO,-81.34,-102.37,21.03,0.0,1217
2026-05-01,KXUBERTRIPS,-170.23,-205.98,35.75,0.0,2772
2026-05-01,KXUCL,-3453.43,-4764.27,1310.84,329.67,140043
2026-05-01,KXUCL1H,155.01,145.26,9.75,0.0,652
2026-05-01,KXUCLBTTS,397.09,362.62,34.47,0.0,2800
2026-05-01,KXUCLGAME,-14535.7,-16827.38,2291.68,577.93,175830
2026-05-01,KXUCLSPREAD,-101.1,-112.45,11.35,0.0,1520
2026-05-01,KXUCLTOTAL,-685.76,-748.99,63.23,0.0,3671
2026-05-01,KXUCLW,-13.55,-15.76,2.21,0.0,299
2026-05-01,KXTX18D,-54.94,-58.55,3.61,0.0,370
2026-05-01,KXUCLWGAME,-629.59,-670.84,41.25,0.0,3974
2026-05-01,KXUECL,131.99,125.64,6.35,0.0,568
2026-05-01,KXUEL,-653.65,-707.27,53.62,0.0,3404
2026-05-01,KXUELBTTS,434.35,416.66,17.69,0.0,1010
2026-05-01,KXUELGAME,42.5,23.7,18.8,0.0,1299
2026-05-01,KXUFCDISTANCE,-400.92,-559.42,158.5,0.0,12791
2026-05-01,KXUFCFIGHT,24592.1,13716.15,10875.95,0.0,726781
2026-05-01,KXUFCMOF,-40.93,-45.31,4.38,0.0,314
2026-05-01,KXUFCMOV,846.18,-280.66,1126.84,0.0,101190
2026-05-01,KXUFCROUNDS,642.23,570.53,71.7,0.0,4629
2026-05-01,KXUFCVICROUND,2558.28,2390.6,167.68,0.0,16044
2026-05-01,KXUFCWHITEHOUSE,-39.28,-41.82,2.54,0.0,491
2026-05-01,KXUFLCHAMP,-4.1,-4.28,0.18,0.0,10
2026-05-01,KXUE,-77.23,-85.14,7.91,0.0,948
2026-05-01,KXTVSHOW,-17.47,-20.25,2.78,0.0,435
2026-05-01,KXTVSEASONRELEASEOUTBANKS,-9.63,-10.28,0.65,0.0,63
2026-05-01,KXTSWIFTTOYSTORY,1095.06,1063.9,31.16,0.0,2281
2026-05-01,KXTRILLIONAIRE,7.22,6.21,1.01,0.0,539
2026-05-01,KXTRUEV,135.8,122.05,13.75,0.0,962
2026-05-01,KXTRUFPDEBT,-14.53,-14.8,0.27,0.0,57
2026-05-01,KXTRUFTSA,-364.77,-379.43,14.66,0.0,1839
2026-05-01,KXTRUMPACT,361.38,297.25,64.13,0.0,12471
2026-05-01,KXTRUMPADMINLEAVE,-1110.49,-1175.42,64.93,0.0,3906
2026-05-01,KXTRUMPCHINA,1191.56,614.77,576.79,0.0,39950
2026-05-01,KXTRUMPCOUNTRIES,241.79,222.0,19.79,0.0,3108
2026-05-01,KXTRUMPDELETE,67.99,50.41,17.58,0.0,1820
2026-05-01,KXTRUMPENDORSE,12.79,2.27,10.52,0.0,3719
2026-05-01,KXTRUMPENDORSEMENTS,-230.77,-240.69,9.92,0.0,895
2026-05-01,KXTRUMPMEET,-407.38,-436.58,29.2,0.0,2503
2026-05-01,KXTRUMPMEETING,44.02,41.81,2.21,0.0,153
2026-05-01,KXTRUMPMENTION,-5321.32,-20126.1,14804.78,0.0,2164478
2026-05-01,KXTRUMPMENTIONB,4697.1,1979.4,2717.7,0.0,690671
2026-05-01,KXTRUMPNUMSTATES,31.3,28.97,2.33,0.0,1905
2026-05-01,KXTRUMPPHOTO,2505.64,-853.86,3359.5,0.0,597607
2026-05-01,KXTRUMPSAY,-3526.85,-4050.44,523.59,0.0,212578
2026-05-01,KXTRUMPSAYMONTH,682.88,591.11,91.77,0.0,30257
2026-05-01,KXTRUMPSAYNICKNAME,-86.21,-104.2,17.99,0.0,4569
2026-05-01,KXTRUMPSAYTRUMP,-5.94,-7.41,1.47,0.0,98
2026-05-01,KXTRUMPSLAUGHTERVOTE,2.94,2.71,0.23,0.0,234
2026-05-01,KXTRUMPTIME,159.1,101.98,57.12,0.0,15533
2026-05-01,KXTRUMPVSLAUGHTER,-4.79,-5.26,0.47,0.0,89
2026-05-01,KXTRUTHSOCIAL,684.04,551.2,132.84,0.0,21233
2026-05-01,KXTRYFIREPOWELL,-155.66,-176.0,20.34,0.0,7874
2026-05-01,KXTSAW,-541.55,-563.95,22.4,0.0,1651
2026-05-01,KXUFLGAME,-1141.77,-1839.63,697.86,0.0,69096
2026-05-01,KXTRANSGENDERSPORTSBAN,0.08,0.07,0.01,0.0,2
2026-05-01,KXUKGDPMOM,0.26,0.24,0.02,0.0,2
2026-05-01,KXUSAIRANAGREEMENT,-788.13,-1144.15,356.02,0.0,70920
2026-05-01,KXWCROUND,-287.51,-299.89,12.38,0.0,1508
2026-05-01,KXWCSQUAD,-500.1,-533.87,33.77,0.0,2502
2026-05-01,KXWHEATW,-142.96,-173.45,30.49,0.0,2513
2026-05-01,KXWISUPRTURNOUT,21.62,18.45,3.17,0.0,2707
2026-05-01,KXWNBACCUP,-9.95,-10.55,0.6,0.0,72
2026-05-01,KXWNBAGAME,-1480.6,-2364.75,884.15,0.0,91171
2026-05-01,KXWNBASPREAD,-173.92,-181.27,7.35,0.0,3277
2026-05-01,KXWNBATOTAL,-30.97,-35.42,4.45,0.0,3085
2026-05-01,KXWTACHALLENGERMATCH,63446.42,-84647.49,148093.91,0.0,12070812
2026-05-01,KXWTAGRANDSLAM,57.62,57.05,0.57,0.0,67
2026-05-01,KXWTAMATCH,-17300.86,-18514.67,1213.81,305.29,71202
2026-05-01,KXWTASERENA,-7.79,-8.12,0.33,0.0,19
2026-05-01,KXWCIRAN,-136.1,-151.72,15.62,0.0,1879
2026-05-01,KXWTASETWINNER,5.42,3.42,2.0,0.0,113
2026-05-01,KXWTIMIN,160.81,144.02,16.79,0.0,1146
2026-05-01,KXWTIW,-5429.34,-6735.47,1306.13,0.0,181484
2026-05-01,KXXRP,-2865.12,-3034.23,169.11,0.0,15610
2026-05-01,KXXRP15M,62.7,-2935.09,2997.79,0.0,408741
2026-05-01,KXXRPD,-2237.99,-2387.73,149.74,0.0,17322
2026-05-01,KXXRPMAXMON,96.89,37.59,59.3,0.0,6505
2026-05-01,KXXRPMINMON,509.48,477.55,31.93,0.0,2200
2026-05-01,KXYTUBESUBSBEAST,2.24,2.09,0.15,0.0,28
2026-05-01,KXZECMAXMON,168.9,157.69,11.21,0.0,3085
2026-05-01,KXZECMINMON,-56.64,-60.43,3.79,0.0,269
2026-05-01,KXZELENSKYPUTIN,68.57,61.56,7.01,0.0,2302
2026-05-01,KXLOWTOKC,174.59,123.95,50.64,0.0,13326
2026-05-01,KXWTI,-18467.39,-26832.52,8365.13,0.0,820039
2026-05-01,KXWCGROUPWIN,944.89,867.53,77.36,0.0,6189
2026-05-01,KXWCGROUPQUAL,50.41,47.83,2.58,0.0,216
2026-05-01,KXWCGOALLEADER,-0.94,-1.01,0.07,0.0,94
2026-05-01,KXUSDEBTMON,-18.54,-19.66,1.12,0.0,718
2026-05-01,KXUSDJPY,-1.59,-1.63,0.04,0.0,3
2026-05-01,KXUSGASCPI,8.77,7.52,1.25,0.0,136
2026-05-01,KXUSISMSERV,-258.33,-272.46,14.13,0.0,1107
2026-05-01,KXUSLGAME,-1170.39,-1214.79,44.4,0.0,2749
2026-05-01,KXUSMCA,-0.48,-0.52,0.04,0.0,6
2026-05-01,KXUSMICHCSP,0.9,0.86,0.04,0.0,2
2026-05-01,KXUSNFP,-138.13,-157.97,19.84,0.0,1310
2026-05-01,KXUSPPIYOY,-368.49,-370.09,1.6,0.0,418
2026-05-01,KXUSRETAIL,8.55,8.29,0.26,0.0,15
2026-05-01,KXUSTURNOUT,2665.48,2580.84,84.64,0.0,9560
2026-05-01,KXUT1D,-26.15,-27.52,1.37,0.0,100
2026-05-01,KXUTPRIMARY,-39.64,-44.99,5.35,0.0,379
2026-05-01,KXVALORANTGAME,4022.53,-5080.74,9103.27,0.0,755697
2026-05-01,KXVALORANTMAP,11012.0,6650.73,4361.27,0.0,345732
