market_key,market_name,kalshi_category,contracts,fees_total,n_outcomes,winner,winner_ticker,report_ticker,is_sports,top_outcome,i.market_name,i.fees_total,i.winner,i.winner_ticker
KXNBAGAME-26MAR16LALHOU,KXNBAGAME-26MAR16LALHOU,Sports,10755129,329618.460000001,1,"If Los Angeles L wins the Los Angeles L at Houston professional basketball game originally scheduled for Mar 16, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR16LALHOU-LAL,KXNBAGAME,TRUE,KXNBAGAME-26MAR16LALHOU-LAL,KXNBAGAME-26MAR16LALHOU,329618.460000001,"If Los Angeles L wins the Los Angeles L at Houston professional basketball game originally scheduled for Mar 16, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR16LALHOU-LAL
KXNBAGAME-26FEB25OKCDET,KXNBAGAME-26FEB25OKCDET,Sports,10602586,175624.599999996,1,"",KXNBAGAME-26FEB25OKCDET-DET,KXNBAGAME,TRUE,KXNBAGAME-26FEB25OKCDET-OKC,KXNBAGAME-26FEB25OKCDET,140325.649999999,"",KXNBAGAME-26FEB25OKCDET-DET
ECMOV-24-R-B35,,Elections,10570947,0,1,,,ECMOV,FALSE,ECMOV-24-R-B35-64,"",69198.9399999998,"",""
KXNCAAFSPREAD-26JAN19MIAIND,KXNCAAFSPREAD-26JAN19MIAIND,Sports,10528042,361986.679999991,1,"",KXNCAAFSPREAD-26JAN19MIAIND-IND3,KXNCAAFSPREAD,TRUE,KXNCAAFSPREAD-26JAN19MIAIND-IND7,KXNCAAFSPREAD-26JAN19MIAIND,361986.679999991,"",KXNCAAFSPREAD-26JAN19MIAIND-IND3
KXNCAAFGAME-25NOV01UGAFLA,KXNCAAFGAME-25NOV01UGAFLA,Sports,10527896,220237.469999999,1,"",KXNCAAFGAME-25NOV01UGAFLA-UGA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV01UGAFLA-UGA,KXNCAAFGAME-25NOV01UGAFLA,220237.469999999,"",KXNCAAFGAME-25NOV01UGAFLA-UGA
KXNCAAMBGAME-26MAR18MOHSMU,KXNCAAMBGAME-26MAR18MOHSMU,Sports,10470448,260586.559999992,1,"The following market refers to the team who wins the Miami (OH) at SMU men's college basketball game originally scheduled for Mar 18, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR18MOHSMU-MOH,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR18MOHSMU-MOH,KXNCAAMBGAME-26MAR18MOHSMU,260586.559999992,"The following market refers to the team who wins the Miami (OH) at SMU men's college basketball game originally scheduled for Mar 18, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR18MOHSMU-MOH
KXNCAAMBGAME-26MAR19KENNGONZ,KXNCAAMBGAME-26MAR19KENNGONZ,Sports,10468633,84312.3099999997,1,"The following market refers to the team who wins the Kennesaw St. at Gonzaga men's college basketball game originally scheduled for Mar 19, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR19KENNGONZ-GONZ,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR19KENNGONZ-KENN,KXNCAAMBGAME-26MAR19KENNGONZ,84312.3099999997,"The following market refers to the team who wins the Kennesaw St. at Gonzaga men's college basketball game originally scheduled for Mar 19, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR19KENNGONZ-GONZ
KXMARMAD-25R8G2,KXMARMAD-25R8G2,Sports,10448689,263464.610000002,1,"",KXMARMAD-25R8G2-FLA,KXMARMAD,TRUE,KXMARMAD-25R8G2-FLA,KXMARMAD-25R8G2,219628.600000008,"",KXMARMAD-25R8G2-FLA
ECMOV-24-R-B65,,Elections,10373133,0,1,,,ECMOV,FALSE,ECMOV-24-R-B65-104,"",72667.7399999996,"",""
KXNOBELPEACE-25,Nobel Peace Prize,Entertainment,10211607,61631.02,1,"",KXNOBELPEACE-25-MARI,KXNOBELPEACE,FALSE,KXNOBELPEACE-25-DJT,Nobel Peace Prize,61631.02,"",KXNOBELPEACE-25-MARI
KXNBAGAME-26JAN23DENMIL,KXNBAGAME-26JAN23DENMIL,Sports,10210883,205225.539999986,1,"",KXNBAGAME-26JAN23DENMIL-DEN,KXNBAGAME,TRUE,KXNBAGAME-26JAN23DENMIL-DEN,KXNBAGAME-26JAN23DENMIL,164007.859999994,"",KXNBAGAME-26JAN23DENMIL-DEN
KXNCAAMBGAME-26MAR20WRSTUVA,KXNCAAMBGAME-26MAR20WRSTUVA,Sports,10173567,177023.09,1,"The following market refers to the team who wins the Wright St. at Virginia men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20WRSTUVA-UVA,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR20WRSTUVA-WRST,KXNCAAMBGAME-26MAR20WRSTUVA,177023.09,"The following market refers to the team who wins the Wright St. at Virginia men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20WRSTUVA-UVA
KXTRUMPOUT-26,KXTRUMPOUT-26,Politics,10169381,22477.1800000006,1,,,KXTRUMPOUT,FALSE,KXTRUMPOUT-26-TRUMP,KXTRUMPOUT-26,22354.7000000006,"",""
KXSECAG-26DEC31,KXSECAG-26DEC31,Politics,10117556,132141.390000001,1,Pam Bondi,KXSECAG-26DEC31-PB,KXSECAG,FALSE,KXSECAG-26DEC31-MG,KXSECAG-26DEC31,132141.390000001,Pam Bondi,KXSECAG-26DEC31-PB
KXTOPARTIST-25,KXTOPARTIST-25,Entertainment,10085320,50025.2699999994,1,Bad Bunny,KXTOPARTIST-25-BB,KXTOPARTIST,FALSE,KXTOPARTIST-25-TS,KXTOPARTIST-25,50025.2699999994,Bad Bunny,KXTOPARTIST-25-BB
KXNBAGAME-26MAR03NOPLAL,KXNBAGAME-26MAR03NOPLAL,Sports,10017805,221860.069999998,1,"",KXNBAGAME-26MAR03NOPLAL-LAL,KXNBAGAME,TRUE,KXNBAGAME-26MAR03NOPLAL-LAL,KXNBAGAME-26MAR03NOPLAL,221860.069999998,"",KXNBAGAME-26MAR03NOPLAL-LAL
KXBTC2025100-25DEC31,KXBTC2025100-25DEC31,Crypto,10016515,91914.4699999935,1,,,KXBTC2025100,FALSE,KXBTC2025100-25DEC31-100000,KXBTC2025100-25DEC31,91914.4699999935,"",""
KXNCAAMBGAME-26MAR19TEXBYU,KXNCAAMBGAME-26MAR19TEXBYU,Sports,10006915,245862.000000002,1,"If Texas wins the Texas at BYU men's college basketball game originally scheduled for Mar 19, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR19TEXBYU-TEX,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR19TEXBYU-BYU,KXNCAAMBGAME-26MAR19TEXBYU,245862.000000002,"If Texas wins the Texas at BYU men's college basketball game originally scheduled for Mar 19, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR19TEXBYU-TEX
KXNFLGAME-25DEC14DETLA,KXNFLGAME-25DEC14DETLA,Sports,9958206,184813.82,1,"",KXNFLGAME-25DEC14DETLA-LA,KXNFLGAME,TRUE,KXNFLGAME-25DEC14DETLA-DET,KXNFLGAME-25DEC14DETLA,184813.82,"",KXNFLGAME-25DEC14DETLA-LA
KXNFLGAME-25OCT12DALCAR,KXNFLGAME-25OCT12DALCAR,Sports,9869356,234054.179999997,1,"",KXNFLGAME-25OCT12DALCAR-CAR,KXNFLGAME,TRUE,KXNFLGAME-25OCT12DALCAR-DAL,KXNFLGAME-25OCT12DALCAR,234054.179999997,"",KXNFLGAME-25OCT12DALCAR-CAR
KXMLBGAME-25OCT01CINLAD,KXMLBGAME-25OCT01CINLAD,Sports,9852329,236412.880000001,1,"",KXMLBGAME-25OCT01CINLAD-LAD,KXMLBGAME,TRUE,KXMLBGAME-25OCT01CINLAD-LAD,KXMLBGAME-25OCT01CINLAD,189009.15,"",KXMLBGAME-25OCT01CINLAD-LAD
KXNCAAFGAME-25NOV07HOUUCF,KXNCAAFGAME-25NOV07HOUUCF,Sports,9821994,225994.629999996,1,"",KXNCAAFGAME-25NOV07HOUUCF-HOU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV07HOUUCF-HOU,KXNCAAFGAME-25NOV07HOUUCF,225994.629999996,"",KXNCAAFGAME-25NOV07HOUUCF-HOU
KXNCAAMBGAME-26MAR21TCUDUKE,KXNCAAMBGAME-26MAR21TCUDUKE,Sports,9794134,146382.289999999,1,"If Duke wins the TCU at Duke men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR21TCUDUKE-DUKE,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR21TCUDUKE-TCU,KXNCAAMBGAME-26MAR21TCUDUKE,146382.289999999,"If Duke wins the TCU at Duke men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR21TCUDUKE-DUKE
KXNBAGAME-25DEC25HOULAL,KXNBAGAME-25DEC25HOULAL,Sports,9755447,230484.999999998,1,"",KXNBAGAME-25DEC25HOULAL-HOU,KXNBAGAME,TRUE,KXNBAGAME-25DEC25HOULAL-LAL,KXNBAGAME-25DEC25HOULAL,184244.109999998,"",KXNBAGAME-25DEC25HOULAL-HOU
KXNCAAFGAME-25SEP20SYRCLEM,KXNCAAFGAME-25SEP20SYRCLEM,Sports,9599030,184717.589999999,1,"",KXNCAAFGAME-25SEP20SYRCLEM-SYR,KXNCAAFGAME,TRUE,KXNCAAFGAME-25SEP20SYRCLEM-SYR,KXNCAAFGAME-25SEP20SYRCLEM,184717.589999999,"",KXNCAAFGAME-25SEP20SYRCLEM-SYR
KXRANKLISTGOOGLESEARCH-26JAN,KXRANKLISTGOOGLESEARCH-26JAN,Entertainment,9584011,98765.450000001,1,"",KXRANKLISTGOOGLESEARCH-26JAN-D4D,KXRANKLISTGOOGLESEARCH,FALSE,KXRANKLISTGOOGLESEARCH-26JAN-DON,KXRANKLISTGOOGLESEARCH-26JAN,98765.450000001,"",KXRANKLISTGOOGLESEARCH-26JAN-D4D
KXTHEOPEN-25,The Open Championship Winner?,Sports,9576699,192574.119999998,1,"",KXTHEOPEN-25-SS,KXTHEOPEN,TRUE,KXTHEOPEN-25-SS,The Open Championship Winner?,192574.119999998,"",KXTHEOPEN-25-SS
KXNBAGAME-25NOV05SASLAL,KXNBAGAME-25NOV05SASLAL,Sports,9464298,258007.509999999,1,"",KXNBAGAME-25NOV05SASLAL-LAL,KXNBAGAME,TRUE,KXNBAGAME-25NOV05SASLAL-LAL,KXNBAGAME-25NOV05SASLAL,206269.829999999,"",KXNBAGAME-25NOV05SASLAL-LAL
KXNCAAFGAME-25NOV22PITTGT,KXNCAAFGAME-25NOV22PITTGT,Sports,9444944,133922.710000002,1,"",KXNCAAFGAME-25NOV22PITTGT-PITT,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV22PITTGT-GT,KXNCAAFGAME-25NOV22PITTGT,133922.710000002,"",KXNCAAFGAME-25NOV22PITTGT-PITT
KXNBAGAME-26FEB22DENGSW,KXNBAGAME-26FEB22DENGSW,Sports,9385200,260702.549999997,1,"",KXNBAGAME-26FEB22DENGSW-GSW,KXNBAGAME,TRUE,KXNBAGAME-26FEB22DENGSW-DEN,KXNBAGAME-26FEB22DENGSW,208369.739999998,"",KXNBAGAME-26FEB22DENGSW-GSW
KXNFLGAME-25OCT26TBNO,KXNFLGAME-25OCT26TBNO,Sports,9384654,166634.05,1,"",KXNFLGAME-25OCT26TBNO-TB,KXNFLGAME,TRUE,KXNFLGAME-25OCT26TBNO-TB,KXNFLGAME-25OCT26TBNO,166634.05,"",KXNFLGAME-25OCT26TBNO-TB
KXNBAGAME-26JAN15CHALAL,KXNBAGAME-26JAN15CHALAL,Sports,9318173,215780.580000001,1,"",KXNBAGAME-26JAN15CHALAL-CHA,KXNBAGAME,TRUE,KXNBAGAME-26JAN15CHALAL-LAL,KXNBAGAME-26JAN15CHALAL,172499.509999999,"",KXNBAGAME-26JAN15CHALAL-CHA
KXNBAGAME-25NOV26DETBOS,KXNBAGAME-25NOV26DETBOS,Sports,9287810,270140.109999999,1,"",KXNBAGAME-25NOV26DETBOS-BOS,KXNBAGAME,TRUE,KXNBAGAME-25NOV26DETBOS-DET,KXNBAGAME-25NOV26DETBOS,215963.449999997,"",KXNBAGAME-25NOV26DETBOS-BOS
KXNBAGAME-26MAR19LALMIA,KXNBAGAME-26MAR19LALMIA,Sports,9283432,202176.469999998,1,"If Los Angeles L wins the Los Angeles L at Miami professional basketball game originally scheduled for Mar 19, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR19LALMIA-LAL,KXNBAGAME,TRUE,KXNBAGAME-26MAR19LALMIA-LAL,KXNBAGAME-26MAR19LALMIA,202176.469999998,"If Los Angeles L wins the Los Angeles L at Miami professional basketball game originally scheduled for Mar 19, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR19LALMIA-LAL
KXNBAGAME-26MAR06LACSAS,KXNBAGAME-26MAR06LACSAS,Sports,9260747,228936.609999994,1,"",KXNBAGAME-26MAR06LACSAS-SAS,KXNBAGAME,TRUE,KXNBAGAME-26MAR06LACSAS-SAS,KXNBAGAME-26MAR06LACSAS,228936.609999994,"",KXNBAGAME-26MAR06LACSAS-SAS
KXNBAGAME-26MAR21LALORL,KXNBAGAME-26MAR21LALORL,Sports,9228355,203239.599999994,1,"If Los Angeles L wins the Los Angeles L at Orlando professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR21LALORL-LAL,KXNBAGAME,TRUE,KXNBAGAME-26MAR21LALORL-LAL,KXNBAGAME-26MAR21LALORL,203239.599999994,"If Los Angeles L wins the Los Angeles L at Orlando professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR21LALORL-LAL
KXNBAGAME-26MAR01SASNYK,KXNBAGAME-26MAR01SASNYK,Sports,9170881,244722.920000002,1,"",KXNBAGAME-26MAR01SASNYK-NYK,KXNBAGAME,TRUE,KXNBAGAME-26MAR01SASNYK-SAS,KXNBAGAME-26MAR01SASNYK,243427.180000002,"",KXNBAGAME-26MAR01SASNYK-NYK
KXNBAGAME-25DEC20LALLAC,KXNBAGAME-25DEC20LALLAC,Sports,9126696,161454.650000001,1,"",KXNBAGAME-25DEC20LALLAC-LAC,KXNBAGAME,TRUE,KXNBAGAME-25DEC20LALLAC-LAL,KXNBAGAME-25DEC20LALLAC,129051.53,"",KXNBAGAME-25DEC20LALLAC-LAC
KXNCAAMBGAME-26MAR20MOHTENN,KXNCAAMBGAME-26MAR20MOHTENN,Sports,9109073,102281.799999997,1,"The following market refers to the team who wins the Miami (OH) at Tennessee men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20MOHTENN-TENN,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR20MOHTENN-MOH,KXNCAAMBGAME-26MAR20MOHTENN,102281.799999997,"The following market refers to the team who wins the Miami (OH) at Tennessee men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20MOHTENN-TENN
KXUCLGAME-26MAR17MCIRMA,KXUCLGAME-26MAR17MCIRMA,Sports,9106145,145891.64,1,"",KXUCLGAME-26MAR17MCIRMA-RMA,KXUCLGAME,TRUE,KXUCLGAME-26MAR17MCIRMA-RMA,KXUCLGAME-26MAR17MCIRMA,145891.64,"",KXUCLGAME-26MAR17MCIRMA-RMA
KXNBA-26,2026 Pro Basketball Finals,Sports,9099628,373062.51,1,,,KXNBA,TRUE,KXNBA-26-SAS,2026 Pro Basketball Finals,336539.580000001,"",""
KXNBAGAME-25DEC19OKCMIN,KXNBAGAME-25DEC19OKCMIN,Sports,9067632,280518.029999995,1,"",KXNBAGAME-25DEC19OKCMIN-MIN,KXNBAGAME,TRUE,KXNBAGAME-25DEC19OKCMIN-OKC,KXNBAGAME-25DEC19OKCMIN,224246.489999997,"",KXNBAGAME-25DEC19OKCMIN-MIN
KXNBAGAME-26MAR25ATLDET,KXNBAGAME-26MAR25ATLDET,Sports,9026252,264175.309999996,1,"",KXNBAGAME-26MAR25ATLDET-ATL,KXNBAGAME,TRUE,KXNBAGAME-26MAR25ATLDET-DET,KXNBAGAME-26MAR25ATLDET,264175.309999996,"",KXNBAGAME-26MAR25ATLDET-ATL
KXNBAGAME-25DEC21HOUSAC,KXNBAGAME-25DEC21HOUSAC,Sports,9024136,185039.409999999,1,"",KXNBAGAME-25DEC21HOUSAC-SAC,KXNBAGAME,TRUE,KXNBAGAME-25DEC21HOUSAC-SAC,KXNBAGAME-25DEC21HOUSAC,147873.789999999,"",KXNBAGAME-25DEC21HOUSAC-SAC
KXNCAAFGAME-25NOV29OSUMICH,KXNCAAFGAME-25NOV29OSUMICH,Sports,9022883,171623.209999999,1,"",KXNCAAFGAME-25NOV29OSUMICH-OSU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV29OSUMICH-MICH,KXNCAAFGAME-25NOV29OSUMICH,171623.209999999,"",KXNCAAFGAME-25NOV29OSUMICH-OSU
KXNBAGAME-25MAY27NYKIND,KXNBAGAME-25MAY27NYKIND,Sports,9013420,215839.490000003,1,"",KXNBAGAME-25MAY27NYKIND-IND,KXNBAGAME,TRUE,KXNBAGAME-25MAY27NYKIND-NYK,KXNBAGAME-25MAY27NYKIND,180541.949999998,"",KXNBAGAME-25MAY27NYKIND-IND
KXNFLGAME-25SEP21GBCLE,KXNFLGAME-25SEP21GBCLE,Sports,9003395,134474.939999997,1,"",KXNFLGAME-25SEP21GBCLE-CLE,KXNFLGAME,TRUE,KXNFLGAME-25SEP21GBCLE-GB,KXNFLGAME-25SEP21GBCLE,134474.939999997,"",KXNFLGAME-25SEP21GBCLE-CLE
KXNBAGAME-26FEB22BOSLAL,KXNBAGAME-26FEB22BOSLAL,Sports,8987011,244546.109999995,1,"",KXNBAGAME-26FEB22BOSLAL-BOS,KXNBAGAME,TRUE,KXNBAGAME-26FEB22BOSLAL-LAL,KXNBAGAME-26FEB22BOSLAL,195464.919999996,"",KXNBAGAME-26FEB22BOSLAL-BOS
KXMLBGAME-25OCT28TORLAD,KXMLBGAME-25OCT28TORLAD,Sports,8980262,242625.469999996,1,"",KXMLBGAME-25OCT28TORLAD-TOR,KXMLBGAME,TRUE,KXMLBGAME-25OCT28TORLAD-LAD,KXMLBGAME-25OCT28TORLAD,193954.859999997,"",KXMLBGAME-25OCT28TORLAD-TOR
KXNFLGAME-25OCT05DALNYJ,KXNFLGAME-25OCT05DALNYJ,Sports,8979278,186629.679999997,1,"",KXNFLGAME-25OCT05DALNYJ-DAL,KXNFLGAME,TRUE,KXNFLGAME-25OCT05DALNYJ-DAL,KXNFLGAME-25OCT05DALNYJ,186629.679999997,"",KXNFLGAME-25OCT05DALNYJ-DAL
KXNCAAFGAME-25NOV08BYUTTU,KXNCAAFGAME-25NOV08BYUTTU,Sports,8958265,100554.039999998,1,"",KXNCAAFGAME-25NOV08BYUTTU-TTU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV08BYUTTU-BYU,KXNCAAFGAME-25NOV08BYUTTU,100554.039999998,"",KXNCAAFGAME-25NOV08BYUTTU-TTU
KXNBAGAME-26JAN07UTAOKC,KXNBAGAME-26JAN07UTAOKC,Sports,8953351,205065.199999997,1,"",KXNBAGAME-26JAN07UTAOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-26JAN07UTAOKC-UTA,KXNBAGAME-26JAN07UTAOKC,163883.9,"",KXNBAGAME-26JAN07UTAOKC-OKC
KXNBAGAME-26JAN01UTALAC,KXNBAGAME-26JAN01UTALAC,Sports,8924179,147008.34,1,"",KXNBAGAME-26JAN01UTALAC-LAC,KXNBAGAME,TRUE,KXNBAGAME-26JAN01UTALAC-UTA,KXNBAGAME-26JAN01UTALAC,117494.610000001,"",KXNBAGAME-26JAN01UTALAC-LAC
KXNCAAFGAME-25OCT25ALASCAR,KXNCAAFGAME-25OCT25ALASCAR,Sports,8918337,158430.659999998,1,"",KXNCAAFGAME-25OCT25ALASCAR-ALA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25OCT25ALASCAR-ALA,KXNCAAFGAME-25OCT25ALASCAR,158430.659999998,"",KXNCAAFGAME-25OCT25ALASCAR-ALA
KXNBAGAME-26FEB26LALPHX,KXNBAGAME-26FEB26LALPHX,Sports,8917232,231363.659999998,1,"",KXNBAGAME-26FEB26LALPHX-PHX,KXNBAGAME,TRUE,KXNBAGAME-26FEB26LALPHX-LAL,KXNBAGAME-26FEB26LALPHX,184916.509999998,"",KXNBAGAME-26FEB26LALPHX-PHX
KXNBAGAME-26JAN07LALSAS,KXNBAGAME-26JAN07LALSAS,Sports,8895569,156244.210000001,1,"",KXNBAGAME-26JAN07LALSAS-SAS,KXNBAGAME,TRUE,KXNBAGAME-26JAN07LALSAS-LAL,KXNBAGAME-26JAN07LALSAS,124872.889999998,"",KXNBAGAME-26JAN07LALSAS-SAS
KXNCAAFGAME-25DEC20TULNMISS,KXNCAAFGAME-25DEC20TULNMISS,Sports,8888410,75413.5499999979,1,"",KXNCAAFGAME-25DEC20TULNMISS-MISS,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC20TULNMISS-TULN,KXNCAAFGAME-25DEC20TULNMISS,75413.5499999979,"",KXNCAAFGAME-25DEC20TULNMISS-MISS
KXNCAAMBGAME-26MAR20FURCONN,KXNCAAMBGAME-26MAR20FURCONN,Sports,8881592,52441.9700000019,1,"The following market refers to the team who wins the Furman at UConn men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20FURCONN-CONN,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR20FURCONN-FUR,KXNCAAMBGAME-26MAR20FURCONN,52441.9700000019,"The following market refers to the team who wins the Furman at UConn men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20FURCONN-CONN
KXNFLGAME-25OCT05NYGNO,KXNFLGAME-25OCT05NYGNO,Sports,8865041,208162.649999995,1,"",KXNFLGAME-25OCT05NYGNO-NO,KXNFLGAME,TRUE,KXNFLGAME-25OCT05NYGNO-NYG,KXNFLGAME-25OCT05NYGNO,208162.649999995,"",KXNFLGAME-25OCT05NYGNO-NO
KXATPMATCH-26JAN29DJOSIN,Djokovic vs Sinner : Semifinal match,Sports,8837057,155020.089999999,1,"",KXATPMATCH-26JAN29DJOSIN-DJO,KXATPMATCH,TRUE,KXATPMATCH-26JAN29DJOSIN-DJO,Djokovic vs Sinner : Semifinal match,123901.599999998,"",KXATPMATCH-26JAN29DJOSIN-DJO
KXT20WORLDCUP-26,2026 ICC Men's T20 World Cup,Sports,8817380,171244.019999999,1,"",KXT20WORLDCUP-26-IND,KXT20WORLDCUP,TRUE,KXT20WORLDCUP-26-NZ,2026 ICC Men's T20 World Cup,171244.019999999,"",KXT20WORLDCUP-26-IND
KXNCAAFGAME-25AUG30TEXOSU,KXNCAAFGAME-25AUG30TEXOSU,Sports,8817093,182186.629999997,1,"",KXNCAAFGAME-25AUG30TEXOSU-OSU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25AUG30TEXOSU-TEX,KXNCAAFGAME-25AUG30TEXOSU,182186.629999997,"",KXNCAAFGAME-25AUG30TEXOSU-OSU
KXNFLGAME-25NOV02CHICIN,KXNFLGAME-25NOV02CHICIN,Sports,8808306,174561.34,1,"",KXNFLGAME-25NOV02CHICIN-CHI,KXNFLGAME,TRUE,KXNFLGAME-25NOV02CHICIN-CIN,KXNFLGAME-25NOV02CHICIN,174561.34,"",KXNFLGAME-25NOV02CHICIN-CHI
KXNFLGAME-25SEP28PHITB,KXNFLGAME-25SEP28PHITB,Sports,8785853,153341.410000001,1,"",KXNFLGAME-25SEP28PHITB-PHI,KXNFLGAME,TRUE,KXNFLGAME-25SEP28PHITB-TB,KXNFLGAME-25SEP28PHITB,153341.410000001,"",KXNFLGAME-25SEP28PHITB-PHI
KXNCAAMBGAME-26MAR21LOUMSU,KXNCAAMBGAME-26MAR21LOUMSU,Sports,8778270,183683.409999997,1,"If Michigan St. wins the Louisville at Michigan St. men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR21LOUMSU-MSU,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR21LOUMSU-MSU,KXNCAAMBGAME-26MAR21LOUMSU,183683.409999997,"If Michigan St. wins the Louisville at Michigan St. men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR21LOUMSU-MSU
KXNFLGAME-25NOV23JACARI,KXNFLGAME-25NOV23JACARI,Sports,8758673,219898.009999999,1,"",KXNFLGAME-25NOV23JACARI-JAC,KXNFLGAME,TRUE,KXNFLGAME-25NOV23JACARI-JAC,KXNFLGAME-25NOV23JACARI,219898.009999999,"",KXNFLGAME-25NOV23JACARI-JAC
