date,symbol,category,market_type,status,open_interest,trade_volume,high_price,low_price,last_price,maturity_datetime
2026-07-02,MLB-TRUNS-IT5-03VK58TK4OIGVO8-GTE-P00035,Baseball,Total,Settled,0,1002,0.54,0.3,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45AL4OIM52G-GTE-P00055,Baseball,Total,Open,503,972,0.99,0.46,0.99,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58SJ4OIGVN0-CHOX000-GTE-P00005,Baseball,Spread,Settled,0,928,0.57,0.02,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58SJ4OIGVN0-CLNS000-GTE-P00025,Baseball,Spread,Settled,0,915,0.52,0.04,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK5GU64OIUJS8-GTE-P00025,Baseball,Total,Settled,0,896,0.69,0.54,1,08/01/26 08:19 AM EDT
2026-07-02,KBO-WIN-FG-03I0K66QEM9ICGO-DORS000,Baseball,Moneyline,Settled,0,885,0.99,0.57,1,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45EE4OIM4VG-GTE-P00015,Baseball,Total,Settled,0,880,0.58,0.45,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-WIN-IT5-03VK58U84OIGV18-KCLS000,Baseball,Moneyline,Settled,0,862,0.49,0.48,0,08/01/26 08:34 AM EDT
2026-07-02,KBO-WIN-FG-03I0LKO1EM9R5VG-LGNS000,Baseball,Moneyline,Settled,0,845,0.97,0.66,1,07/31/26 01:56 PM EDT
2026-07-02,MLB-MOVY-IT5-03VK58PV4OIGVOO-MINS001-GTE-P00005,Baseball,Spread,Settled,0,826,0.51,0.44,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK5GUP4OIUI0G-GTE-P00055,Baseball,Total,Settled,0,808,0.55,0.02,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45EE4OIM4VG-GTE-P00005,Baseball,Total,Settled,0,803,0.63,0.33,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58TK4OIGVO8-GTE-P00055,Baseball,Total,Settled,0,782,0.53,0.43,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58TK4OIGVO8-GTE-P00025,Baseball,Total,Settled,0,760,0.73,0.42,1,08/01/26 08:20 AM EDT
2026-07-02,NPB-WIN-FG-03I0K64BEM9ICQ8-ORES000,Baseball,Moneyline,Settled,0,760,0.35,0.06,0,07/31/26 01:55 PM EDT
2026-07-02,MLB-WIN-IT5-03VK5GU64OIUJS8-CIDS000,Baseball,Moneyline,Settled,0,718,0.97,0.37,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58PV4OIGVOO-MINS001-GTE-P00015,Baseball,Spread,Settled,0,658,0.57,0.11,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58SJ4OIGVN0-GTE-P00035,Baseball,Total,Settled,0,640,0.55,0.48,1,08/01/26 08:20 AM EDT
2026-07-02,NPB-WIN-FG-03I0K67VEM9ID2O-HARS001,Baseball,Moneyline,Settled,0,635,0.88,0.58,0,07/31/26 01:55 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45AL4OIM52G-GTE-P00105,Baseball,Total,Open,233,608,0.77,0.45,0.65,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58PV4OIGVOO-GTE-P00065,Baseball,Total,Settled,0,578,0.65,0.48,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-WIN-IT5-03VK45AL4OIM52G-SDES000,Baseball,Moneyline,Open,276,560,0.95,0.06,0.06,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45EE4OIM4VG-GTE-P00035,Baseball,Total,Settled,0,557,0.56,0.01,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK45AL4OIM52G-LARS000-GTE-P00035,Baseball,Spread,Open,500,500,0.23,0.09,0.21,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK45AL4OIM52G-SDES000-GTE-P00025,Baseball,Spread,Open,195,489,0.82,0.48,0.61,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58PV4OIGVOO-MINS001-GTE-P00025,Baseball,Spread,Settled,0,474,0.52,0.26,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58PV4OIGVOO-GTE-P00095,Baseball,Total,Settled,0,465,0.56,0.07,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58SJ4OIGVN0-GTE-P00055,Baseball,Total,Settled,0,455,0.53,0.09,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58SJ4OIGVN0-GTE-P00025,Baseball,Total,Settled,0,446,0.57,0.43,1,08/01/26 08:20 AM EDT
2026-07-02,NPB-WIN-FG-03I0K64PEM9IC60-HIRP000,Baseball,Moneyline,Settled,0,438,0.54,0.08,0.5,07/31/26 01:55 PM EDT
2026-07-02,MLB-MOVY-IT5-03VK58VT4OIGUM8-ATES000-GTE-P00015,Baseball,Spread,Settled,0,428,0.88,0.51,1,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58TK4OIGVO8-GTE-P00045,Baseball,Total,Settled,0,411,0.59,0.43,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK5GU64OIUJS8-CIDS000-GTE-P00005,Baseball,Spread,Settled,0,402,0.98,0.44,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK5GUP4OIUI0G-GTE-P00045,Baseball,Total,Settled,0,400,0.57,0.43,0,08/01/26 08:19 AM EDT
2026-07-02,KBO-WIN-FG-03I0LKV5EM9R5VO-HAES000,Baseball,Moneyline,Settled,0,393,0.53,0.52,1,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK5GUP4OIUI0G-GTE-P00015,Baseball,Total,Settled,0,393,0.63,0.47,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58TK4OIGVO8-TERS000-GTE-P00025,Baseball,Spread,Settled,0,384,0.5,0.5,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58SJ4OIGVN0-GTE-P00015,Baseball,Total,Settled,0,380,0.6,0.5,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-WIN-IT5-03VK45EE4OIM4VG-LALS000,Baseball,Moneyline,Settled,0,370,0.43,0.25,0.5,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45AL4OIM52G-GTE-P00065,Baseball,Total,Open,235,367,0.94,0.51,0.94,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45AL4OIM52G-GTE-P00095,Baseball,Total,Open,300,348,0.52,0.46,0.47,08/01/26 08:20 AM EDT
2026-07-02,MLB-WIN-IT5-03VK58PV4OIGVOO-COES000,Baseball,Moneyline,Settled,0,346,0.58,0.22,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58VT4OIGUM8-GTE-P00105,Baseball,Total,Settled,0,340,0.66,0.48,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45EE4OIM4VG-GTE-P00025,Baseball,Total,Settled,0,339,0.55,0.37,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-WIN-IT5-03VK58TK4OIGVO8-TERS000,Baseball,Moneyline,Settled,0,314,0.52,0.52,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-WIN-IT5-03VK58VT4OIGUM8-STLS000,Baseball,Moneyline,Settled,0,279,0.51,0.13,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58TK4OIGVO8-TERS000-GTE-P00005,Baseball,Spread,Settled,0,267,0.48,0.37,1,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK5GU64OIUJS8-GTE-P00045,Baseball,Total,Settled,0,259,0.99,0.41,1,08/01/26 08:19 AM EDT
2026-07-02,KBO-WIN-FG-03I0LKO1EM9R5VG-KIES000,Baseball,Moneyline,Settled,0,257,0.41,0.13,0,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58PV4OIGVOO-GTE-P00085,Baseball,Total,Settled,141,254,0.68,0.45,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK45AL4OIM52G-SDES000-GTE-P00035,Baseball,Spread,Open,108,250,0.57,0.19,0.19,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK5GUP4OIUI0G-PIES000-GTE-P00005,Baseball,Spread,Settled,0,236,0.56,0.12,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58SJ4OIGVN0-CLNS000-GTE-P00015,Baseball,Spread,Settled,0,234,0.81,0.49,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK5GU64OIUJS8-CIDS000-GTE-P00045,Baseball,Spread,Settled,0,234,0.81,0.52,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-WIN-IT5-03VK58SJ4OIGVN0-CLNS000,Baseball,Moneyline,Settled,0,233,0.83,0.5,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58VT4OIGUM8-ATES000-GTE-P00025,Baseball,Spread,Settled,0,224,0.56,0.46,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58VT4OIGUM8-GTE-P00045,Baseball,Total,Settled,0,220,0.53,0.52,1,08/01/26 08:34 AM EDT
2026-07-02,KBO-WIN-FG-03I0K66QEM9ICGO-LOTS001,Baseball,Moneyline,Settled,0,212,0.47,0.37,0,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45AL4OIM52G-GTE-P00075,Baseball,Total,Open,196,196,0.49,0.48,0.49,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58VT4OIGUM8-GTE-P00075,Baseball,Total,Settled,0,181,0.52,0.52,1,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45EE4OIM4VG-GTE-P00045,Baseball,Total,Settled,0,166,0.52,0.47,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58VT4OIGUM8-GTE-P00085,Baseball,Total,Settled,0,158,0.63,0.15,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK5GU64OIUJS8-CIDS000-GTE-P00015,Baseball,Spread,Settled,0,154,0.96,0.64,1,08/01/26 08:19 AM EDT
2026-07-02,KBO-WIN-FG-03I0LKT8EM9R4M8-NCOS000,Baseball,Moneyline,Settled,0,152,0.49,0.25,0,07/31/26 01:56 PM EDT
2026-07-02,MLB-MOVY-IT5-03VK5GUP4OIUI0G-PHES000-GTE-P00015,Baseball,Spread,Settled,0,144,0.41,0.39,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK45EE4OIM4VG-SERS000-GTE-P00015,Baseball,Spread,Settled,0,133,0.54,0.54,0,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58PV4OIGVOO-COES000-GTE-P00015,Baseball,Spread,Settled,0,126,0.32,0.23,0,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58VT4OIGUM8-ATES000-GTE-P00005,Baseball,Spread,Settled,0,125,0.45,0.42,1,08/01/26 08:34 AM EDT
2026-07-02,MLB-WIN-IT5-03VK45EE4OIM4VG-SERS000,Baseball,Moneyline,Settled,0,117,0.67,0.6,0.5,08/01/26 08:20 AM EDT
2026-07-02,KBO-TRUNS-FG-03I0K66QEM9ICGO-GTE-P00115,Baseball,Total,Settled,0,114,0.37,0.12,0,07/31/26 01:56 PM EDT
2026-07-02,MLB-MOVY-IT5-03VK58VT4OIGUM8-STLS000-GTE-P00005,Baseball,Spread,Settled,0,103,0.53,0.48,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58U84OIGV18-GTE-P00085,Baseball,Total,Settled,0,100,0.49,0.49,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58VT4OIGUM8-GTE-P00095,Baseball,Total,Settled,0,100,0.57,0.57,0,08/01/26 08:34 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK5GU64OIUJS8-GTE-P00015,Baseball,Total,Settled,0,100,0.59,0.59,1,08/01/26 08:19 AM EDT
2026-07-02,KBO-MOVY-FG-03I0K66QEM9ICGO-DORS000-GTE-P00055,Baseball,Spread,Settled,0,95,0.61,0.59,0,07/31/26 01:56 PM EDT
2026-07-02,KBO-WIN-FG-03I0LKV5EM9R5VO-KTON000,Baseball,Moneyline,Settled,0,87,0.44,0.02,0,07/31/26 01:56 PM EDT
2026-07-02,NPB-WIN-FG-03I0K66KEM9IDHO-FUKS000,Baseball,Moneyline,Settled,0,85,0.92,0.62,1,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58PV4OIGVOO-GTE-P00105,Baseball,Total,Settled,0,80,0.4,0.18,0,08/01/26 08:19 AM EDT
2026-07-02,NPB-WIN-FG-03I0K66KEM9IDHO-SANS002,Baseball,Moneyline,Settled,0,77,0.61,0.53,0,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58PV4OIGVOO-GTE-P00075,Baseball,Total,Settled,0,68,0.56,0.42,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK45AL4OIM52G-SDES000-GTE-P00005,Baseball,Spread,Open,57,57,0.54,0.53,0.54,08/01/26 08:20 AM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58TK4OIGVO8-GTE-P00085,Baseball,Total,Settled,0,55,0.43,0.43,0,08/01/26 08:20 AM EDT
2026-07-02,NPB-WIN-FG-03I0K64BEM9ICQ8-HORS000,Baseball,Moneyline,Settled,0,54,0.98,0.64,1,07/31/26 01:55 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK58U84OIGV18-GTE-P00045,Baseball,Total,Settled,0,51,0.43,0.43,1,08/01/26 08:34 AM EDT
2026-07-02,KBO-TRUNS-FG-03I0K66QEM9ICGO-GTE-P00095,Baseball,Total,Settled,0,42,0.52,0.4,1,07/31/26 01:56 PM EDT
2026-07-02,KBO-TRUNS-FG-03I0K66QEM9ICGO-GTE-P00075,Baseball,Total,Settled,0,35,0.61,0.48,1,07/31/26 01:56 PM EDT
2026-07-02,KBO-MOVY-FG-03I0K66QEM9ICGO-DORS000-GTE-P00045,Baseball,Spread,Settled,0,25,0.63,0.63,1,07/31/26 01:56 PM EDT
2026-07-02,KBO-MOVY-FG-03I0K66QEM9ICGO-DORS000-GTE-P00065,Baseball,Spread,Settled,0,20,0.23,0.23,0,07/31/26 01:56 PM EDT
2026-07-02,MLB-TRUNS-IT5-03VK45AL4OIM52G-GTE-P00085,Baseball,Total,Open,19,19,0.63,0.63,0.63,08/01/26 08:20 AM EDT
2026-07-02,MLB-MOVY-IT5-03VK58VT4OIGUM8-STLS000-GTE-P00025,Baseball,Spread,Settled,0,10,0.52,0.52,0,08/01/26 08:34 AM EDT
2026-07-02,KBO-MOVY-FG-01DRH7PITNRQ8HO-DORS000-GTE-P00015,Baseball,Spread,Open,9,9,0.52,0.52,0.52,08/01/26 01:11 PM EDT
2026-07-02,KBO-WIN-FG-01DRH7Q3TNRQ8D0-LGNS000,Baseball,Moneyline,Open,8,8,0.59,0.59,0.59,08/01/26 01:11 PM EDT
2026-07-02,NPB-WIN-FG-01DRHQ33TNRU418-FUKS000,Baseball,Moneyline,Open,7,7,0.62,0.62,0.62,08/01/26 01:10 PM EDT
2026-07-02,NPB-WIN-FG-01DRHQ5KTNRU5E8-SANS002,Baseball,Moneyline,Open,6,6,0.58,0.58,0.58,08/01/26 01:11 PM EDT
2026-07-02,KBO-MOVY-FG-01DRH7PHTNRQ9Q0-SANS000-GTE-P00015,Baseball,Spread,Open,5,5,0.54,0.54,0.54,08/01/26 01:11 PM EDT
2026-07-02,NPB-WIN-FG-01DRH7O5TNRQ9LG-HORS000,Baseball,Moneyline,Open,5,5,0.55,0.55,0.55,08/01/26 01:10 PM EDT
2026-07-02,KBO-WIN-FG-01DRH7RJTNRQ81G-NCOS000,Baseball,Moneyline,Open,4,4,0.59,0.59,0.59,08/01/26 01:11 PM EDT
2026-07-02,NPB-WIN-FG-01DRHQ1CTNRU470-HARS001,Baseball,Moneyline,Open,4,4,0.65,0.65,0.65,08/01/26 01:10 PM EDT
2026-07-02,MLB-MOVY-IT5-03VK5GU64OIUJS8-CIDS000-GTE-P00025,Baseball,Spread,Settled,0,2,0.91,0.91,1,08/01/26 08:19 AM EDT
2026-07-02,MLB-WIN-IT5-00UCIDVFF48U54G-HOOS000,Baseball,Moneyline,Open,88,0,,,0.39,07/26/26 08:08 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTI0PPJ6C3D8-SFTS000-GTE-P00005,Baseball,Spread,Settled,0,11345,0.53,0.02,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI5KPJ6C2J8-ATCS000,Baseball,Moneyline,Settled,0,6583,0.56,0.04,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI39PJ6C368-TBYS000,Baseball,Moneyline,Settled,0,5805,0.54,0.35,0.5,08/02/26 08:08 AM EDT
2026-07-03,KBO-WIN-FG-01DRH7PITNRQ8HO-KIES000,Baseball,Moneyline,Settled,0,5268,0.81,0.12,1,08/01/26 01:11 PM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI16PJ6C2D0-GTE-P00035,Baseball,Total,Settled,0,4874,0.51,0.41,0,08/02/26 08:08 AM EDT
2026-07-03,NPB-WIN-FG-01DRHQ5KTNRU5E8-SANS002,Baseball,Moneyline,Settled,0,3911,0.6,0.16,0.5,08/01/26 01:11 PM EDT
2026-07-03,MLB-WIN-IT5-00NBTG6RPJ6EO6G-WALS000,Baseball,Moneyline,Settled,0,3174,0.75,0.55,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTG76PJ6EO3G-STLS000,Baseball,Moneyline,Settled,0,2879,0.55,0.41,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI56PJ6C21O-GTE-P00035,Baseball,Total,Settled,0,2575,0.54,0.44,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI56PJ6C21O-GTE-P00045,Baseball,Total,Settled,0,2423,0.49,0.35,1,08/02/26 08:08 AM EDT
2026-07-03,NPB-WIN-FG-01DRHQ5KTNRU5E8-ORES000,Baseball,Moneyline,Settled,0,2264,0.59,0.45,0.5,08/01/26 01:11 PM EDT
2026-07-03,MLB-MOVY-IT5-00NBTG6RPJ6EO6G-WALS000-GTE-P00005,Baseball,Spread,Settled,0,2050,0.54,0.49,1,08/02/26 08:07 AM EDT
2026-07-03,KBO-WIN-FG-01DRH7PHTNRQ9Q0-SANS000,Baseball,Moneyline,Settled,0,1966,0.97,0.66,1,08/01/26 01:11 PM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG76PJ6EO3G-GTE-P00055,Baseball,Total,Settled,0,1958,0.95,0.52,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG20PJ6EP1G-GTE-P00065,Baseball,Total,Settled,0,1925,0.54,0.18,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI18PJ6C2U8-GTE-P00045,Baseball,Total,Settled,0,1880,0.5,0.46,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTG76PJ6EO3G-STLS000-GTE-P00045,Baseball,Spread,Settled,0,1858,0.97,0.42,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG6RPJ6EO6G-GTE-P00055,Baseball,Total,Settled,0,1827,0.99,0.45,1,08/02/26 08:07 AM EDT
2026-07-03,KBO-WIN-FG-01DRH7PHTNRQ9Q0-SSRS000,Baseball,Moneyline,Settled,0,1825,0.4,0.04,0,08/01/26 01:11 PM EDT
2026-07-03,KBO-WIN-FG-01DRH7RJTNRQ81G-NCOS000,Baseball,Moneyline,Settled,0,1812,0.66,0.54,1,08/01/26 01:11 PM EDT
2026-07-03,KBO-WIN-FG-01DRH7Q3TNRQ8D0-LGNS000,Baseball,Moneyline,Settled,0,1749,0.62,0.05,0,08/01/26 01:11 PM EDT
2026-07-03,MLB-MOVY-IT5-00NBTG20PJ6EP1G-NYES000-GTE-P00015,Baseball,Spread,Settled,0,1681,0.53,0.29,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTG20PJ6EP1G-MINS000,Baseball,Moneyline,Settled,0,1564,0.47,0.1,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG7BPJ6EOH8-GTE-P00055,Baseball,Total,Settled,0,1486,0.52,0.09,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI39PJ6C368-GTE-P00045,Baseball,Total,Settled,0,1443,0.56,0.52,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTI18PJ6C2U8-LARS000-GTE-P00015,Baseball,Spread,Settled,0,1405,0.49,0.43,0,08/02/26 08:08 AM EDT
2026-07-03,KBO-WIN-FG-01DRH7Q3TNRQ8D0-HAES000,Baseball,Moneyline,Settled,0,1399,0.95,0.39,1,08/01/26 01:11 PM EDT
2026-07-03,MLB-WIN-IT5-00NBTG7BPJ6EOH8-BAES000,Baseball,Moneyline,Settled,0,1389,0.56,0.54,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG76PJ6EO3G-GTE-P00075,Baseball,Total,Settled,0,1377,0.7,0.46,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI16PJ6C2D0-TOYS000,Baseball,Moneyline,Settled,0,1343,0.57,0.55,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI75PJ6C3R8-ATES000,Baseball,Moneyline,Settled,0,1340,0.88,0.5,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG76PJ6EO3G-GTE-P00085,Baseball,Total,Settled,0,1325,0.58,0.41,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI0PPJ6C3D8-SFTS000,Baseball,Moneyline,Settled,0,1300,0.59,0.59,0,08/02/26 08:08 AM EDT
2026-07-03,NPB-WIN-FG-01DRHQ6MTNRU5IG-YOTS000,Baseball,Moneyline,Settled,0,1299,0.54,0.13,0,08/01/26 01:11 PM EDT
2026-07-03,MLB-WIN-IT5-00NBTG76PJ6EO3G-CHBS000,Baseball,Moneyline,Settled,0,1277,0.63,0.07,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG20PJ6EP1G-GTE-P00055,Baseball,Total,Settled,0,1269,0.68,0.01,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTG0JPJ6EO30-CHOX000,Baseball,Moneyline,Settled,0,1267,0.48,0.15,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI06PJ6C3A0-MIRS000,Baseball,Moneyline,Settled,0,1255,0.6,0.47,0.5,08/02/26 08:08 AM EDT
2026-07-03,KBO-WIN-FG-01DRH7O4TNRQ9DG-KTON000,Baseball,Moneyline,Settled,0,1189,0.57,0.16,0,08/01/26 01:11 PM EDT
2026-07-03,KBO-WIN-FG-01DRH7O4TNRQ9DG-LOTS001,Baseball,Moneyline,Settled,0,1170,0.85,0.43,1,08/01/26 01:11 PM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG20PJ6EP1G-GTE-P00045,Baseball,Total,Settled,0,1158,0.57,0.39,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTI06PJ6C3A0-MIRS000-GTE-P00025,Baseball,Spread,Settled,0,1093,0.57,0.51,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI5KPJ6C2J8-GTE-P00105,Baseball,Total,Settled,0,1055,0.56,0.54,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTG76PJ6EO3G-CHBS000-GTE-P00005,Baseball,Spread,Settled,0,979,0.52,0.03,0,08/02/26 08:07 AM EDT
2026-07-03,KBO-WIN-FG-01DRH7PITNRQ8HO-DORS000,Baseball,Moneyline,Settled,0,976,0.69,0.23,0,08/01/26 01:11 PM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG76PJ6EO3G-GTE-P00065,Baseball,Total,Settled,0,966,0.93,0.44,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI39PJ6C368-GTE-P00025,Baseball,Total,Settled,0,918,0.5,0.4,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI0PPJ6C3D8-GTE-P00055,Baseball,Total,Settled,0,894,0.99,0.53,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTI75PJ6C3R8-NYTS000-GTE-P00005,Baseball,Spread,Settled,0,750,0.45,0.42,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG6RPJ6EO6G-GTE-P00065,Baseball,Total,Settled,0,746,0.62,0.09,0,08/02/26 08:07 AM EDT
2026-07-03,KBO-TRUNS-FG-01DRH7PHTNRQ9Q0-GTE-P00105,Baseball,Total,Settled,0,743,0.62,0.4,0,08/01/26 01:11 PM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG76PJ6EO3G-GTE-P00095,Baseball,Total,Settled,0,741,0.61,0.17,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI0PPJ6C3D8-GTE-P00095,Baseball,Total,Settled,0,732,0.9,0.35,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTI56PJ6C21O-BOOX000,Baseball,Moneyline,Settled,0,700,0.97,0.39,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-WIN-IT5-00NBTG6RPJ6EO6G-PIES000,Baseball,Moneyline,Settled,0,699,0.41,0.05,0,08/02/26 08:07 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI06PJ6C3A0-GTE-P00045,Baseball,Total,Settled,0,676,0.62,0.43,1,08/02/26 08:08 AM EDT
2026-07-03,MLB-MOVY-IT5-03VK45AL4OIM52G-LARS000-GTE-P00045,Baseball,Spread,Settled,0,659,0.38,0.18,0,08/01/26 08:20 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTG0JPJ6EO30-GTE-P00025,Baseball,Total,Settled,0,653,0.55,0.43,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTG76PJ6EO3G-STLS000-GTE-P00025,Baseball,Spread,Settled,0,622,0.97,0.46,1,08/02/26 08:07 AM EDT
2026-07-03,MLB-MOVY-IT5-00NBTI06PJ6C3A0-MIRS000-GTE-P00005,Baseball,Spread,Settled,0,593,0.51,0.47,0,08/02/26 08:08 AM EDT
2026-07-03,MLB-TRUNS-IT5-00NBTI75PJ6C3R8-GTE-P00055,Baseball,Total,Settled,0,583,0.6,0.16,1,08/02/26 08:08 AM EDT
