report_ticker,is_sports,days_active,trades,contracts,yes_side_notional_volume,fees
KXCHOPSTICKS,FALSE,45,485,33764,23506.46,477.96
KXMISENATE,FALSE,29,599,33753,10445.69,431.1
KXMCBATTLEFIELD6,FALSE,20,610,33677,14399.11,323.43
HURCOASTTEX,FALSE,49,112,33661,2089.11,120.09
KXTRUDEAULEADER,FALSE,17,287,33612,29700.76,207.98
KXBULL,FALSE,14,620,33589,15215.86,374.66
XCEOCHANGE,FALSE,198,511,33559,8166.79,392.41
KXTRUMPSBA,FALSE,10,200,33487,3474.72,150.64
KXLUTNICKCOUNT,FALSE,20,223,33463,19478.36,270.82
KXESPYBREAKTHROUGH,FALSE,15,371,33452,8777.04,290.01
MAERSK,FALSE,164,500,33447,12652.87,365.72
KXCHESSGAME,TRUE,4,196,33444,17227.26,125.71
KXPRESOUTCOME,FALSE,52,316,33424,3405.58,185.64
KXNEXTROMANIAPM,FALSE,28,470,33418,2739.5,168.14
GRAMMYNOMAOTY,FALSE,137,593,33413,18159.06,254.39
KXIAPRIMARY,FALSE,35,304,33380,21932.25,135.88
KXLYONMAYOR,FALSE,26,439,33323,17455.67,216.8
KXACQANNOUNCECAESARS,FALSE,69,498,33300,24341.7,384.26
KXEARNINGSMENTIONNYT,FALSE,2,928,33299,19473.88,200.61
KXTOPALBUMBYDONTOLIVER,FALSE,89,364,33294,5685.68,313.96
KXSTEPHDEAL,TRUE,65,317,33289,7618.77,307.32
KXSUMOWIN,TRUE,21,626,33265,4993.43,228.64
KXWLEADERNET,FALSE,21,1006,33247,21867.49,305.53
KX10Y3M,FALSE,16,61,33235,30789.17,119.01
KXVAHOUSE,FALSE,73,343,33232,18041.31,138.13
KXOMB,FALSE,34,200,33196,24368.3,270.85
KXIMPEACHJUDGE,FALSE,172,516,33187,3881.85,227.31
KXSAGAWARDACTRDRAMA,FALSE,58,755,33162,17322.33,160.03
KXPERUCONGRESS,FALSE,68,495,33157,7377.01,279.23
KXGREERCOUNT,FALSE,5,266,33139,10202.33,298.82
POPVOTEKHVT,FALSE,34,599,33109,11189.27,310.9
KXTOPALBUMRECORDAMITHEDRAMA,FALSE,19,403,33032,2170.22,118.27
KXNEXTJPNPM,FALSE,41,651,33024,21036.09,287.36
KXAZ5R,FALSE,60,684,33010,15738.57,333.65
KXSBUDGETRES,FALSE,11,303,32983,16470.75,228.7
KXNFLCOMBO,TRUE,6,363,32980,3721.04,217.95
KXSAGAWARDACTOLIM,FALSE,50,706,32945,10215.05,217.89
KXGRAMBAC,FALSE,45,446,32936,7579.99,161.29
KXZYNBAN,FALSE,124,533,32929,3587.95,212.16
KXDECLAREPRESFIRSTD,FALSE,171,867,32912,5629.02,304.08
KXFULLLIDBEFORE630PM,FALSE,20,872,32899,19674.53,273.05
KXSNAPUK,FALSE,62,201,32879,5878.97,299.98
KXCHICAGOMAYOR,FALSE,94,402,32859,8093.8,348.57
HOUSEPA8,FALSE,103,473,32828,19509.61,387.7
KXNUMSHUTDOWNS,FALSE,82,410,32812,15738.84,504.99
KXGRAMBDER,FALSE,59,475,32793,9856.82,194.74
KXPGABIRDIES,TRUE,2,500,32763,13569.64,267.26
DIESEL,FALSE,52,631,32725,10213.61,258.94
KXNBAH2HBENCHPTS,TRUE,7,787,32720,17207.02,431.7
KXSPACEXREUSE,FALSE,152,691,32694,6620.48,260.18
KXMCPOKEMONLEGENDSZA,FALSE,34,532,32675,18719.42,223.33
KXTESLATARIFF,FALSE,170,1169,32641,12146.32,453.74
KXPARISMAYORADVANCE,FALSE,6,158,32620,28500.46,155.82
KXSPOTIFYSONGSLORDEWWT,FALSE,9,590,32608,17240.43,288.24
KXMLBWINS-CWS,TRUE,102,312,32606,17737.22,480.59
KXEARNINGSMENTIONRIVN,FALSE,8,977,32569,22361.99,217.02
KXTHRASHERMAGSOTY,FALSE,56,431,32567,8621.84,240.53
KXTRUMPCONDEMNFUENTES,FALSE,51,804,32494,2358.38,153.72
KXRANKLISTKAITO,TRUE,6,153,32485,8292.87,260.14
KXEBAY,FALSE,8,222,32476,14572,314.57
KXNEWOUTBREAKEBOLA,FALSE,9,382,32410,5067.48,297.66
KXCHILE1ROUND,FALSE,35,244,32392,881.68,59.72
KXCRITICSHAIR,FALSE,69,720,32379,10851.65,230.11
KXUABCOACH,TRUE,4,190,32371,14992.35,334.7
KXMRBEASTSALESFORCECHALLENGE,FALSE,16,218,32311,29564.96,141.74
MCZELDAEOW,FALSE,68,329,32308,16216.66,387.39
KXNBADRAFT2,TRUE,12,211,32267,27265.91,53.47
KXCOMPTROLLERNOMILD,FALSE,32,861,32261,15970.62,351.13
KXGOPSENATEPRIMARYCOMBO,FALSE,101,1341,32255,11445.19,445.89
KXSTARTCIN,TRUE,4,280,32252,10623.49,290.84
KXWNBADRAFT3,TRUE,1,519,32215,11286.36,277.58
KXGOVALNOMD,FALSE,56,348,32205,17145.34,73.18
KXPLANETFITNESSSUBS,FALSE,127,848,32184,2458.89,154.99
KXCOLOMBIACHAMBER,FALSE,54,366,32146,16170.86,371.26
KXMLBWINS-NYM,TRUE,76,321,32145,14049.89,433.42
KXSYRIA,FALSE,209,592,32144,14674.66,487.28
NETNEU,FALSE,83,293,32113,9275.28,331.76
KXSPOTIFYSONGSALLICANTAKE,FALSE,9,613,32104,15763.56,202.12
PRESPARTYNE3,FALSE,20,154,32092,11441.71,55.96
KXCRITICSCOMEDYSUPACTO,FALSE,41,354,32075,7423.37,243.72
KXSSDELAY,FALSE,208,964,32066,11570.49,425.66
KXGOVTFUNDHVOTES,FALSE,1,272,32043,12826.33,249.91
RTTHEBEAR,FALSE,42,337,32026,15762.07,349.95
KXTRUMPNUMSTATES,FALSE,45,687,32021,7117.03,250.64
KXSAILGPRACE,TRUE,22,1100,31976,4974.88,198.46
KXGRAMBAJA,FALSE,38,272,31912,6788.65,316.5
KXEARNINGSMENTIONBULL,FALSE,9,1155,31860,21848.3,246.69
KXNORDSTREAM2,FALSE,154,406,31857,3732.17,195.68
KXSALMONRUN,TRUE,2,193,31799,14980.85,362.31
KXPORTUGALPM,FALSE,26,351,31768,24699.33,172.58
KXBIGBROTHER27,TRUE,3,771,31698,11591.33,199.31
KXGOLFMAJOR,TRUE,42,378,31698,5009.22,260.65
KXGOVCARESIGN,FALSE,31,341,31669,2745.81,162.31
KXBUNDESLIGATOP4,TRUE,116,726,31655,14940.88,449.66
KXCARNEYSEAT,FALSE,14,74,31646,1843.38,121.36
KXNYCGROCERY,FALSE,154,698,31641,21628.87,466.81
KXSHELTERCPI,FALSE,40,519,31641,17947.39,334.27
KXNJGOLFVISITCOUNT,FALSE,39,509,31545,11079.9,200.76
KXNEXTCOMPANYSP500,FALSE,11,444,31529,5996.31,267.27
KXTX21R,FALSE,79,575,31526,17862.22,165.6
KXLTGOVGANOMR,FALSE,40,764,31467,10329.55,395.87
KXSENATENED,FALSE,15,146,31465,23523.87,107.08
KXMONGOLIAPRES,FALSE,37,125,31455,5746.96,294.27
KXGRAMBCMSEP,FALSE,20,183,31441,6765.51,281.68
KXMARSEILLEMAYOR,FALSE,53,420,31437,17169.05,204.73
KXNYCCHILDCARE,FALSE,144,821,31401,11253.56,466.55
OILW,FALSE,25,673,31394,6460.1,216.51
KXPERFORMBONDSONG,FALSE,188,1516,31367,8182.58,315.36
KXCOREUND,FALSE,25,166,31301,4568.77,263.93
KXGRAMMYCOUNTPOSTMALONE,FALSE,69,538,31294,8771.11,355.75
KXSALTX,FALSE,112,455,31265,26239.1,280.6
KXF1TOPCONSTRUCTOR,TRUE,22,610,31206,8837.59,312.83
KXTX31R,FALSE,61,495,31157,9126.45,127.77
KXDEPORTMAMDANI,FALSE,70,250,31150,983.1,65.17
KXERUPTSUPER,FALSE,213,1805,31133,6549.58,359.94
KXCHARCOUNTLOLWORLDS,TRUE,51,380,31102,27169.03,223.67
KXNBADRAFTTOP15,TRUE,8,503,31083,20092.59,236.4
KXOSCARCOUNTANORA,FALSE,5,684,31078,7383.67,283.41
KXBRAZILGDP,FALSE,90,3449,31063,13739.54,311.03
KXLIGAPORTUGAL,TRUE,102,350,31062,9429.41,213.92
KXNYKCOACH,TRUE,32,718,31046,10267.95,274.04
KXASTRONAUTS,FALSE,74,1291,31017,27276.5,224.76
VAXXOMNI,FALSE,36,150,30990,1533.51,100.52
KXDRUGPRICEINSULIN,FALSE,91,580,30988,3613.42,206.77
KXGRAMBCSP,FALSE,49,368,30971,8935.24,151.77
KXMATCHPAYERS,FALSE,39,228,30940,2063.94,92.34
KXFESTIVALEVENTPACHNYC,FALSE,40,560,30916,21757.65,418.59
KXSPORTSEMMY,FALSE,27,816,30861,8705.58,239.39
EMMYDACTO,FALSE,79,345,30860,8620.75,331.26
KXNICKELW,FALSE,22,1339,30845,16939.56,232.19
KXBETBACTR,FALSE,11,188,30795,2022.93,61.73
KXDJTFLOH,FALSE,28,574,30792,21431.78,367.61
KXROLEX,FALSE,75,708,30788,18774.18,486.51
KXURBN,FALSE,12,445,30773,16766.56,314.16
KXTRUMPUN,FALSE,3,95,30727,29352.97,87.23
KXLOCATIONOPENTESLADRIVEIN,FALSE,54,540,30684,1552.91,97.57
KXGENIUS,FALSE,37,321,30679,24533.73,301.67
CBVOLUME,FALSE,101,348,30648,5597.85,220.76
KXCEOTARGET,FALSE,137,536,30645,9106.96,305.56
KXTOPALBUMLILWAYNE,FALSE,99,604,30631,9946.12,299.61
KXROLEATCOACHELLA,FALSE,5,431,30626,3558.81,202.83
KXEUROLEAGUETOTAL,TRUE,4,591,30621,20928.42,156.04
KXFIFAUSPULLGAME,TRUE,130,496,30584,3111.46,196.33
KXUCLTOP,TRUE,47,416,30583,5701.68,182.15
KXKENNEDYCENTER,FALSE,99,410,30581,6835.92,304.4
KXTRUMPMAMDANISHAKE,FALSE,2,454,30518,26089.59,243.5
KXTARIFFEUALC,FALSE,159,629,30466,6219.06,301.7
KXARRESTGRETA,FALSE,23,599,30403,5615.44,286.41
PMLA,FALSE,14,652,30388,13960.5,322.86
KXAIAUTHOR,FALSE,116,548,30382,2633.86,158.37
KXSTOCKX8BUGSBUNNY,FALSE,37,391,30382,17274.11,371.87
KX1SONGTYLERTHECREATOR,FALSE,103,821,30373,3453.79,191.6
SENATENJ,FALSE,95,583,30344,8664.41,115.52
KXCRITICSNOMPIC,FALSE,10,175,30339,18759.69,256.48
KXSENATEMTD,FALSE,83,783,30335,14033.98,242.84
KXISAMB,FALSE,35,251,30285,10660.58,196.24
SOHN,FALSE,68,344,30256,3337.58,185.15
KXTRUMPENDORSELOSS,FALSE,24,248,30239,1127.49,73.79
KXCALABRIAPRES,FALSE,33,333,30226,17285.99,48.48
KXDDFWOMENSINGLES,TRUE,5,171,30216,5894.85,166.44
KXCHESSFIDERATINGTOP,TRUE,18,327,30199,14806.21,240.23
KXSENATEMER,FALSE,113,458,30186,25159.94,223.29
KXTARIFFSCANADA,FALSE,70,614,30167,24131.14,301.86
NYTOAISETTLE,FALSE,181,470,30158,5205.03,284.3
PRESPARTYSD,FALSE,32,216,30117,13348.63,47.79
KXNBANORTHWEST,TRUE,57,183,30058,7728.92,45.86
KXGOVCANOMD,FALSE,41,243,30045,3922.8,235.59
KXNFLCOMBINE,TRUE,5,443,30026,21252.15,237.16
KXMEISSNER,FALSE,115,229,30008,2399.62,149.53
KXSPOTIFYSONGSWHATDIDIMISS,FALSE,13,400,29995,21746.27,230.16
KXSPECIALPROSECUTOREPSTEIN,FALSE,30,498,29988,3326.6,200.44
KXDAILYSHOW,FALSE,150,833,29954,11619.94,203.8
TOPSONGRECORD,FALSE,14,281,29918,5265.42,221.29
LAYOFFSYINFO,FALSE,132,424,29907,21406.82,319.34
ARGCENTRALBANK,FALSE,134,349,29887,3223.36,177.32
GOVPARTYPA,FALSE,136,403,29872,12761.67,170
KXTOPALBUMBYLORDE,FALSE,99,562,29851,9217.87,308.64
KXSTARMERCABLEAVE,FALSE,22,392,29821,15325.85,336.29
KXSKDEMOCRACY,FALSE,75,469,29780,7552.52,368.84
KXSIZE3IATLAS,FALSE,111,920,29773,15470.12,418.11
KXACTORWHITELOTUS,FALSE,137,771,29710,8021.64,233.22
KXSPGOV,FALSE,23,150,29675,20817.39,287.35
KXLCATTLEMON,FALSE,29,1180,29671,16391.59,319.57
GASTAX,FALSE,92,362,29620,3600.97,211.48
KXVONCFR,FALSE,94,269,29611,8773.4,353.29
KXSDPRIMARY,FALSE,16,104,29572,14603.56,110.38
KXPERTUSSIS,FALSE,95,1344,29562,10520.03,294.22
KXFEATUREMETROBOOMIN,FALSE,23,900,29549,16811.62,310.42
KXRUGBYFRA14MATCH,TRUE,43,751,29517,14720.09,237.92
GDPCN,FALSE,166,1049,29512,10388.06,327.13
KXMOVIELENGTH,FALSE,29,403,29502,18704.23,127.03
KXWOSKEL,TRUE,3,390,29474,12410.29,183.34
KXAWARDSCMAFVOTY,FALSE,31,578,29468,9611.83,237.48
KXKINGEXEC,FALSE,18,466,29447,20542.09,187.5
PRESPARTYAR,FALSE,21,232,29441,12442.65,62.45
KXWLEADERPOPE,FALSE,43,859,29440,3882.04,231.36
KXNCAAMWRESTLING149,TRUE,3,478,29417,10513.08,154.38
KXEARNINGSMENTIONDOLLARGENERAL,FALSE,2,242,29413,23263.59,181.81
KXJAPANHOUSEGAIN,FALSE,24,378,29393,18523.76,315.67
KXMONTREALMAYOR,FALSE,22,413,29376,7954.09,58.35
KXFOLLOWERCOUNTWHTIKTOK,TRUE,4,478,29369,19778.66,296.54
KXDEREMERANNOUNCEOUT,FALSE,14,214,29360,24729.01,167.67
KX1STHOMEGAME,TRUE,40,275,29354,15066.64,174.4
KXLA13,FALSE,6,112,29335,7765.82,139.24
KXUSPPIYOY,FALSE,30,826,29326,15258.7,337.83
KXSINGANTHEM,FALSE,11,218,29323,4902.32,109.01
KXJOINTRUMPADMIN,FALSE,74,396,29320,6021.4,256.83
KXNYCDEPTSAFETY,FALSE,106,409,29307,13699.59,419.3
KXBIHARELECTION,FALSE,41,377,29303,17874.31,214.19
KXSPACEDATACENTER,FALSE,7,109,29288,5095.75,278.44
OSCARANIMATED,FALSE,45,521,29278,13696.77,384.48
KXGGGNOMMCOMTVACTR,TRUE,31,286,29255,15123.66,260.4
KXJOINSTEPHENCOLBERT,FALSE,123,1155,29239,3841.19,212.43
KXMLBWINS-SD,TRUE,100,382,29220,10265.23,383.79
KXPLAYTOGETHERJBJT,TRUE,143,492,29217,24730.68,231.31
KXSKVOTE,FALSE,12,376,29201,9207.29,337.06
KXRANKLISTAPPREALSPORTS,TRUE,18,488,29192,4581.46,228.62
KXNBASERIES3PMLEADER,TRUE,4,485,29178,4300.33,234.93
KXOBJECTION,FALSE,17,95,29132,1026.44,68.7
KXMTN,FALSE,48,772,29124,17382.68,302.48
KXEFFTARIFF,FALSE,59,348,29106,10072.06,283.74
KXCOMPTROLLER,FALSE,58,256,29091,12842.66,260.05
KXPRESTUSCANY,FALSE,26,239,29065,12681.11,46.98
KXTESLAMOTORCADE,FALSE,109,463,29056,13040.06,345.1
KXSUGARMON,FALSE,29,1452,29028,14312.39,305.16
KXCOLLEGEGAMEDAYGUEST,TRUE,92,896,29026,14249.17,445.66
KXNCAAFCONF,TRUE,83,765,29013,7493.74,362.53
KXSAGAWARDACTOCOM,FALSE,42,600,29009,11758.04,129.16
KXUHCMOTIVE,FALSE,2,369,29001,18840.14,435.53
KXECKH276,FALSE,13,231,28999,2687.25,164.45
KXLOLLA,TRUE,67,595,28994,10549.63,389.92
KXNY17D,FALSE,124,985,28994,9843.71,377.42
WEALTH,FALSE,64,393,28985,3524.65,196.6
KXNFLEXACTWINSLA,TRUE,32,120,28956,1895.4,95.91
KXTGT,FALSE,14,640,28950,17309.22,237.42
KXQUANTUM,FALSE,187,812,28940,8014.23,340.44
KXELECTIONCALL,FALSE,2,272,28925,17605.68,198.09
KXMOVTX18SPECIAL,FALSE,22,423,28911,9778.45,159.46
KXNCAANIT,TRUE,6,204,28901,15069.71,422.75
KXNFLWINS-DAL,TRUE,101,389,28890,12529.53,421.6
UNIPRESIDENTS,FALSE,58,245,28881,3638.68,198.74
KXCRITICSLSERIES,FALSE,50,457,28841,9234.76,168.59
NEWOUTBREAK,FALSE,115,335,28813,2936.4,179.92
KXALBUMSALESJUSTINBIEBER,FALSE,7,175,28786,7038.27,289
KXCONTEMPT,FALSE,145,540,28774,13985.32,278.63
KXEPLTCORNERS,TRUE,6,514,28755,14893.38,433.33
LOVERBOY,FALSE,26,456,28740,23696.13,222.11
KXVOTEBONDIIMPEACH,FALSE,49,500,28738,1245.58,80.99
KXGROK3,FALSE,33,441,28697,17448.22,350.44
KXXAISUEAPPLE,FALSE,10,352,28690,22600.07,252.99
KXMICROS,FALSE,8,149,28656,23251.68,129.83
KXUCLW,TRUE,56,992,28654,8685.31,214.24
OPENAICEOCHANGE,FALSE,67,201,28630,11539.12,229.8
KXANIMEBA,FALSE,56,856,28618,8576.86,311.12
KXFRAUD2020,FALSE,78,421,28618,2828.27,178.12
TECHLAYOFF,FALSE,225,541,28610,15193.88,444.53
KXGPT,FALSE,43,737,28609,9409.78,343.53
KXUSPSPEND,FALSE,25,700,28604,13254.43,355.31
KXCRITICSCOMEDY,FALSE,44,651,28600,9666.17,143.02
KXNBAFINALSVIEWERGAME7,TRUE,2,659,28577,14931.38,391.08
KXNYCFIRSTROUND,FALSE,24,293,28575,22348.77,285.96
KXUSEDCARCPI,FALSE,43,423,28538,8432.43,253.6
KXEARNINGSMENTIONTOL,FALSE,8,553,28522,11045.18,118.17
KXSONGRELEASEDATEBTS,FALSE,42,458,28491,18753.43,168.08
KXUSFUND,FALSE,96,319,28485,8399.14,380.06
KXADMINNASA,FALSE,59,248,28452,9471.79,205.8
KXGORTONDENTONMOV,FALSE,9,342,28442,6803.78,338.3
KXARMOMINF,FALSE,59,4409,28436,10786.28,282.91
KXNEXTDEF,FALSE,129,676,28427,6493.25,299.22
KXLOW,FALSE,10,599,28388,14390.78,223.11
KXSPOTIFYSONGSMCMORETOLOSE,FALSE,8,309,28352,7744.61,301.64
KXRECOGROC,FALSE,198,921,28324,5003.87,283.99
KXESPYTENNIS,FALSE,15,548,28321,11290.72,299.68
KXDENMARK3RD,FALSE,14,708,28291,13246.83,398.36
KXFUTU,FALSE,9,284,28289,11502.36,157.32
KXSUEZTRAFFIC,FALSE,117,377,28261,2937.68,162.55
KXTOPALBUMBYBEY,FALSE,171,482,28222,9715.13,356.37
KXMAMDANIGRACIE,FALSE,25,216,28210,26072.79,120.44
KXLEBANONPARLI,FALSE,99,488,28207,12203.58,411.21
AAPLCEOCHANGE,FALSE,81,180,28119,1018.62,62.96
KXCEOROBLOX,FALSE,84,556,28119,4554.35,254.8
KXELONPOSTBTC,FALSE,16,799,28115,4579.82,257.93
KXRTICKET,FALSE,38,226,28055,1914.81,117.5
RTHOTDS2,FALSE,73,341,28029,15703.36,354.98
KXLEADERMLBDOUBLES,TRUE,81,498,28014,3006.38,183.79
KXATPMCO,TRUE,4,307,28011,13144.36,347.33
KXEARNINGSMENTIONLOW,FALSE,8,845,27989,22425.64,176.77
KXBESTLLMOS,FALSE,121,352,27936,2531.85,150.68
KXLOSEMAJORITY,FALSE,69,350,27934,7818.33,313.64
FTAPER,FALSE,51,519,27902,15425.09,222.24
KXEMMYVSPECIAL,FALSE,50,384,27899,14847.85,221.39
KXWHBRIEFINGAIRISK,FALSE,170,522,27889,11117.8,385.46
ECLIPSECOVER,FALSE,15,382,27874,15073.14,395.14
KXUNEMERGENCY,FALSE,25,496,27822,18296.65,258.81
KXFLUFUNDING,FALSE,71,738,27776,12921.27,293.08
KXDJTOHTX,FALSE,34,503,27768,8670.86,308.45
KXESPYNFL,FALSE,14,307,27758,12444.73,173.24
POPVOTEDJTMO,FALSE,27,444,27755,7030.13,319.67
KXGOVCTNOMR,FALSE,70,410,27683,10807.71,214.39
KXGOVKSNOMD,FALSE,110,538,27635,13447.54,427.14
KXOSWORLD,FALSE,90,327,27629,15514.79,278.73
KX538APPROVEMAX,FALSE,24,323,27605,5000.84,233.36
KXEPL1HBTTS,TRUE,8,481,27595,4844.69,245.35
KXNEXTSPEAKER,FALSE,153,932,27589,17655.14,328.83
KXGGGNOMTVSUPACTO,TRUE,33,198,27587,20054.09,237.82
KXBEZELR,FALSE,65,485,27548,6972.58,322.67
KXCOLOMBIAN2RMOV,FALSE,4,413,27519,1872.15,114.64
KXGRAMMYCOUNTCHAPPELL,FALSE,70,638,27515,6422.34,260.12
KXXFLARE,FALSE,77,920,27503,13223.72,311.28
GOVPARTYCO,FALSE,94,337,27498,4508.14,155.2
KXELECTCONCEDE,FALSE,1,485,27472,20262.77,232.13
KXASTEROID,FALSE,21,254,27462,1595.81,99.12
KXSTATEMENTCOUNTEPSTEINMOSSAD,FALSE,14,656,27441,2651.3,167.41
KXENGAGEMENTTIMOTHEEKYLIE,FALSE,189,830,27418,8248.15,369.64
KXNCAAMWRESTLING285,TRUE,4,471,27402,15899.78,220.83
KXTESLAENERGYBY,FALSE,153,497,27350,14960.29,358.91
KXRECORDNFLWORST,TRUE,65,1528,27303,2978.65,164.2
KXNEXTTEAMMCLAURIN,TRUE,26,394,27300,14461.53,118.02
KXGEORGIAPARLI,FALSE,28,159,27299,10604.66,326.34
AMAZONFTC,FALSE,336,1056,27261,14090.4,458.78
KXFEATURETRIPPIERED,FALSE,59,554,27255,13427.16,357.41
KXNFLWINS-SF,TRUE,88,264,27237,13537.59,350.1
KXDAILYGUESTMUSK,FALSE,114,1416,27225,6233.04,312.84
RTAPPRENTICE,FALSE,12,175,27224,13070.48,367.43
KXEPA,FALSE,37,257,27223,10717.58,214.59
KXYTUBESUBSKAICENAT,FALSE,73,337,27208,1426.6,92.62
KXCRITICSLSERIESACTO,FALSE,47,375,27206,10977.92,265.26
KXLEADERMLBWAR,TRUE,26,401,27194,1292.66,73.44
KXNEXTTEAMWESTBROOK,TRUE,46,291,27165,14470.5,249.09
1SONGCHAPPELLROAN,FALSE,99,269,27126,2942.52,165.53
BTCETHRETURN,FALSE,100,283,27058,2200.95,127.37
KXKBORFI,TRUE,16,565,27045,15403.21,321.56
KXUT1D,FALSE,140,793,27038,14917.46,378.93
KXMLBLSTREAK,TRUE,88,905,26988,5161.27,201.25
KXCBASPREAD,TRUE,4,573,26950,12377.52,318.19
KXSENATENER,FALSE,38,129,26942,3340.37,14.38
KXBABYNAMEBOY,FALSE,118,704,26878,10842,153.63
KXNFLWINS-MIN,TRUE,88,336,26852,13909.53,388.71
TECHREG,FALSE,136,464,26827,3992.76,221.69
EURUSD-22AUG16,FALSE,2,979,26801,4835.45,205.78
KXDJTPUTINHANDSHAKE,FALSE,5,590,26779,24906.04,117.85
KXTARIFFSENATE,FALSE,21,172,26749,1178.28,69.97
KXBONDITESTIFY,FALSE,28,910,26740,7460.18,279.59
KXACMAMAOTY,FALSE,44,529,26737,10401.32,241.87
KXMAYORDETROIT,FALSE,61,245,26716,13408.06,205.89
KXGORTONDENTON2ND,FALSE,20,442,26703,13925.3,292.03
KXQUEBECASSEMBLY,FALSE,45,187,26619,9446.51,353.51
KXSENATELAD,FALSE,85,724,26619,12351.91,201.71
KXSILVERSTATES,FALSE,41,448,26589,11889.87,106.29
KXWCCONTINENT,TRUE,38,225,26583,6109.38,200.28
KXISRAELPM,FALSE,47,441,26564,10137.27,384.47
KXCMEATBAN,FALSE,115,334,26559,3816.41,199.96
KXCRITICSVIS,FALSE,53,420,26554,8716.33,139.8
KXMUSKNASA,FALSE,165,545,26524,6595.84,297.26
KXPGAC,TRUE,10,395,26524,10846.06,133.37
KXFREEBUSES,FALSE,160,1054,26518,5459.51,297.97
KXTEXASDEM1ROUND,FALSE,35,327,26499,24494.68,120.94
KXLEADERMLBAVG,TRUE,93,586,26482,2562.89,157.61
KXSONGRELEASEDATE,FALSE,25,430,26482,20503.55,159.92
KXNYTSUBS,FALSE,96,334,26479,8932.24,334.78
HURCMAJ,FALSE,71,578,26469,6692.8,247.84
KXGRAMNAAOCA,FALSE,11,128,26457,11901.41,139.98
KXCPIUSEDCAR,FALSE,71,418,26451,14969.76,255.62
EURUSD-22AUG17,FALSE,2,641,26450,6191.52,288.32
KXINDYCARRACE,FALSE,1,456,26443,4035.88,208.28
AAAGASMINTX,FALSE,44,148,26440,2787.41,119.8
KXNCAABIVY,TRUE,4,278,26440,18164.82,219.66
KXMAYORSF,FALSE,24,471,26371,12468.43,241.09
TESLAROADSTER,FALSE,166,324,26364,3755.62,200.95
KXCPIFOOD,FALSE,88,516,26325,11997.77,381.85
KXEURUSDMAX,FALSE,111,600,26317,9571.14,195.83
KXME02D,FALSE,134,762,26311,9496.26,327.35
KXENGAGEMENTMEGKLAY,FALSE,135,716,26282,6191.4,284.53
KXLEAVECHERFILUS,FALSE,21,339,26282,19412.41,281.63
KXNHPRIMARY,FALSE,11,146,26258,13391.32,106.15
KXACQANNOUNCESPACEX,FALSE,44,417,26251,21360.99,268.14
KXGRAMPOTYC,FALSE,11,103,26243,6700.17,188.34
KXDASH,FALSE,15,254,26204,6144.73,186.83
KXMOSTWINSEMMYS,FALSE,41,369,26169,6504.96,230.9
KXALBUMSALESWICKED,FALSE,30,470,26149,8668.68,243.72
KXHEGSETHANNOUNCEOUT,FALSE,56,564,26138,4477.38,244.88
KXESPYPLAY,FALSE,15,285,26134,15679.87,205.85
KXPRESTURKEYR1,FALSE,48,162,26130,11300.71,376.04
KXSTEAMBWF,FALSE,6,440,26097,7646.31,126.22
KXTARIFFLENGTHPRC,FALSE,25,1307,26090,16040.39,294.76
KXVENUEPERFORMANCEYE,FALSE,74,382,26083,10554.95,301.08
KXSCREWWORMCOUNT,FALSE,108,535,26080,5801.78,191
RHGOLD,FALSE,77,221,26079,22277.48,177.89
KXNBAH2HPRA,TRUE,7,479,26079,14505.94,391.73
KXLTGOVOKNOMR,FALSE,45,203,26024,17183.23,189.04
KXB200Q,FALSE,9,846,26024,11102.58,254.02
KXELONJREGUEST,FALSE,82,641,26022,18153.41,201.22
KXFEAR,FALSE,56,1027,26016,12911.9,207.26
KXGRAMBAMP,FALSE,48,348,26009,4488.17,148.74
KXPARDONSBIDEN,FALSE,10,268,25984,22797.11,181.96
KXLEADERMLBHITS,TRUE,95,600,25967,3178.33,183.43
KXMOLDOVAPARLIAMENT,FALSE,30,337,25934,19173.73,102.06
KXNEXTTEAMVERSTAPPEN,TRUE,99,382,25922,2914.71,147.33
KXAKSENADVANCE,FALSE,3,116,25918,20022.56,82.31
TOPALBUMBYSABRINA,FALSE,54,265,25901,22757.39,157.88
KXNCAAMWRESTLING141,TRUE,4,682,25892,9729.87,167.78
KXFLSD14,FALSE,9,402,25879,13014.95,147.14
KXROLLINSCOUNT,FALSE,15,195,25874,5566.91,242.23
KXCLUBWCGD,TRUE,4,86,25847,3615.75,90.72
KXBUDGETRESH,FALSE,2,36,25821,1366.1,40.6
KXPORTERMENTION,FALSE,5,1053,25799,12497.4,190.12
KXAZ01D,FALSE,69,286,25780,10225.69,339.35
KXCORNMON,FALSE,30,905,25754,13279.99,292
KXABERDEENSOUTHBY,FALSE,4,56,25749,800.73,35.98
KXNBAFINBLOWOUT,TRUE,9,489,25743,12390.42,318.09
KXALBANIAPARTY,FALSE,34,114,25718,7082.57,111.49
KXTXHOUSEDEMSEATS,FALSE,56,390,25689,3316.19,193.61
KXNBALOTTERYODDS,TRUE,33,160,25680,10172.73,223.24
KXCMG,FALSE,8,368,25680,12016.87,304.62
KXFEDCHGCOUNT,FALSE,62,557,25674,6899.01,289.11
KXNGASMAX,FALSE,90,551,25651,15545.21,381.95
KXTRUMPAGCOUNT,FALSE,83,623,25596,6107.29,291.7
KXNFLRECYDSRECORD,TRUE,25,673,25555,3225.69,187.98
